,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
0,PDR,4,2022,6.1,0.9,14.4,,0.151,0.053,1674,19459,658,-0.6,1705,12147,,,,,,0.357,,,0.7,1.7,0.6,-0.471,1692,,,,0.5,0.2,4.0,1.5,2.8,7197,0.028,0.037,20476,0.2,-0.91,0.1,,,3.3,,,,,,,,,1.5,,-0.536,-0.032,
1,PDR,3,2022,15.8,4.1,7.9,,0.296,0.095,1383,14822,193,-0.5,3225,12546,,,,,,0.327,,,0.7,1.9,0.7,0.053,3644,0.555,,64.575,0.5,0.2,1.8,0.7,3.1,9899,0.005,0.005,16012,0.3,-0.65,0.1,0.8,,-13.5,,,,,,,,,1.5,,-0.29,0.093,
2,PDR,2,2022,16.9,4.5,13.0,,0.309,0.097,831,6385,184,5.1,3061,11479,,,,,,0.328,,,0.6,1.8,0.6,0.085,5132,0.888,0.785,0.483,0.6,0.2,1.0,0.4,3.1,8693,0.068,0.018,7032,0.4,-0.756,0.2,0.8,0.785,0.8,,,,,,,,,1.7,,-0.104,0.056,
3,PDR,1,2022,23.3,6.0,15.5,,0.3,0.097,822,5525,33,4.6,2821,10869,,,,,,0.339,,,0.6,1.8,0.4,0.016,5726,0.841,0.737,0.451,0.6,0.2,1.3,0.3,2.9,7308,0.042,0.01,6314,0.4,-0.504,0.2,0.8,0.737,0.8,,,,,,,,,1.6,,0.004,0.035,
4,PDR,4,2021,25.2,6.7,18.2,,0.307,0.103,663,4580,20,14.6,2776,10502,,,,,,0.343,,,0.7,1.8,0.4,0.156,5701,0.909,0.842,0.613,0.4,0.2,1.1,0.3,2.9,6606,0.061,0.012,5223,0.6,-0.518,0.2,0.8,0.842,0.9,,,,,,,,,1.5,,0.139,0.14,
5,PDR,3,2021,25.0,6.5,21.8,,0.299,0.092,904,2756,75,21.0,2401,9208,,,,,,0.314,,,0.7,3.3,0.7,0.117,5006,0.675,0.627,0.48,0.3,0.1,1.0,0.3,3.2,10711,0.037,0.007,3585,0.4,-0.663,0.2,0.8,0.627,1.0,,,,,,,,,1.5,,0.118,0.109,
6,PDR,2,2021,31.9,8.2,25.2,,0.296,0.087,750,2111,43,12.6,2149,8307,,,,,,0.298,,,0.6,2.8,0.5,0.099,4479,0.754,0.664,0.468,0.2,0.1,0.9,0.5,3.4,9418,0.042,0.006,2818,0.5,-2.718,0.2,0.8,0.664,0.9,,,,,,,,,1.6,,-0.009,0.048,
7,PDR,1,2021,20.8,5.1,26.9,,0.28,0.085,767,1758,20,16.9,1955,7926,,,,,,0.307,,,0.7,3.3,0.6,0.077,4519,0.657,0.576,0.43,0.3,0.1,1.3,1.5,3.3,9170,0.001,0.0,2505,0.5,-15.672,0.3,0.8,0.576,0.9,,,,,,,,,1.5,,0.035,0.044,
8,PDR,4,2020,16.9,4.0,23.6,,0.26,0.082,617,1459,25,48.5,1815,7595,,,,,,0.327,,,0.5,2.5,0.4,0.026,4366,0.51,0.458,0.355,0.4,0.1,1.3,2.9,3.1,6550,0.01,0.002,2051,0.6,-18.277,0.3,0.8,0.458,1.0,,,,,,,,,2.0,,-0.004,0.109,
9,PDR,3,2020,12.2,3.1,16.1,,0.282,0.086,819,1746,21,58.6,1769,6850,,,,,,0.298,,,0.5,3.0,0.6,0.306,4384,0.485,0.433,0.334,0.4,0.1,1.3,3.1,3.4,8132,0.009,0.002,2544,0.4,-42.84,0.3,0.8,0.433,1.0,,,,,,,,,1.9,,0.32,0.105,
10,PDR,2,2020,9.9,2.2,14.2,,0.232,0.071,955,2019,26,,1354,6199,,,,,,0.291,,,0.4,2.6,0.7,0.037,3321,0.386,0.286,0.219,0.5,0.2,1.5,3.5,3.4,6408,0.071,0.021,2947,0.4,-69.463,0.2,0.8,0.286,1.0,,,,,,,,,2.4,,-0.112,0.025,
11,PDR,1,2020,9.4,2.0,10.2,,0.228,0.075,1054,2367,26,,1306,6047,,,,,,0.302,,,0.4,3.5,0.8,-0.262,3739,0.396,0.314,0.251,0.5,0.2,1.0,1.2,3.3,7088,0.01,0.004,3395,0.3,-50.98,0.2,0.8,0.314,1.0,,,,,,,,,2.3,,0.001,-0.306,
12,PDR,4,2019,10.0,2.0,8.9,,0.225,0.07,91,1162,30,,1770,8716,,,,,,0.307,,,0.5,3.1,0.8,0.246,3735,0.654,0.574,0.454,0.5,0.2,1.0,1.3,3.3,6665,0.148,0.079,1223,4.0,-52.975,0.3,1.3,0.574,1.0,,,,,,,,,2.2,,0.268,0.122,
13,PDR,3,2019,11.8,2.2,11.5,,0.201,0.059,59,820,14,,1421,7766,,,,,,0.311,,,0.5,5.9,1.4,0.086,2945,0.635,0.504,0.406,0.5,0.2,1.7,0.5,3.2,7719,0.059,0.027,865,6.1,-1.392,0.3,1.3,0.504,1.0,,,,,,,,,2.2,,0.338,0.043,
14,PDR,2,2019,12.8,2.3,15.0,,0.192,0.057,68,779,20,,1307,7442,,,,,,0.323,,,0.5,7.5,2.3,0.0,2201,0.61,0.435,0.335,0.4,0.1,1.7,0.6,3.1,7263,0.053,0.023,826,5.4,-1.328,0.3,1.3,0.435,1.0,,,,,,,,,2.0,,-0.052,0.004,
15,PDR,1,2019,11.4,2.0,15.3,,0.195,0.063,75,742,45,,1307,7409,,,,,,0.364,,,0.6,9.5,2.8,-0.011,2321,0.134,0.113,0.09,0.0,0.0,0.5,,2.7,6336,0.005,0.002,773,4.8,-2.139,0.3,1.3,0.113,1.0,,,,,,,,,1.7,,0.007,0.047,
