,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
0,VIC,4,2022,24.1,1.8,38.5,,0.08,0.017,-10,312,77,1.3,2189,28762,,,,,,0.191,,,0.3,0.9,0.6,9.077,2510.0,0.311,0.096,0.038,1.3,0.3,16.0,0.4,5.2,-24329,0.193,0.13,225,,-0.628,0.2,0.4,0.096,1.0,,,,,,,,,3.2,,2.12,-0.01,
1,VIC,3,2022,253.1,1.9,126.2,,0.008,0.002,29,302,66,0.0,217,29041,,,,,,0.199,,,0.3,0.9,0.6,-2.766,804.0,0.2,0.003,0.033,1.3,0.3,51.6,0.5,5.0,-16918,0.193,0.12,265,12.4,-0.61,0.2,0.2,0.003,60.1,,,,,,,,,3.0,,-0.404,0.048,
2,VIC,2,2022,-597.3,2.7,71.6,,-0.005,-0.001,3,311,70,-2.6,-123,27704,,,,,,0.2,,,0.3,1.0,0.7,-0.805,1350.0,,,0.253,1.3,0.3,30.9,0.4,5.0,-6620,0.32,0.199,244,113.3,-0.561,0.2,2.2,,-0.2,,,,,,,,,3.0,,-0.684,0.032,
3,VIC,1,2022,-128.4,3.0,26.4,,-0.026,-0.006,32,234,92,-4.5,-632,26834,,,,,,0.232,,,0.4,1.1,0.8,-0.13,4274.0,0.011,,0.135,1.1,0.3,9.2,0.3,4.3,21056,0.113,0.06,175,11.3,-0.416,0.3,1.3,,-0.3,,,,,,,,,2.3,,-0.125,0.027,
4,VIC,4,2021,-130.9,3.6,26.3,,-0.031,-0.007,13,215,86,-1.3,-726,26126,,,,,,0.233,,,0.6,1.1,0.8,-1.645,4884.0,0.239,,,0.8,0.3,7.3,0.2,4.3,18906,0.123,0.066,142,28.9,-0.32,0.3,,,1.9,,,,,,,,,1.7,,0.191,0.002,
5,VIC,3,2021,78.1,3.4,36.1,,0.047,0.01,46,243,83,1.7,1126,26070,,,,,,0.229,,,0.6,1.2,0.8,-0.306,4102.0,0.388,0.154,,0.8,0.3,9.4,0.2,4.4,32162,0.129,0.058,206,8.0,-0.322,0.3,,0.154,0.7,,,,,,,,,1.6,,0.223,0.114,
6,VIC,2,2021,65.2,4.5,46.3,,0.073,0.015,2,238,84,1.0,1622,23396,,,,,,0.213,,,0.5,1.1,0.7,-0.088,3355.0,0.279,0.071,0.039,1.0,0.3,12.2,0.3,4.7,8318,0.161,0.064,156,176.2,-0.23,0.3,0.4,0.071,1.4,,,,,,,,,1.9,,0.791,0.098,
7,VIC,1,2021,58.9,4.9,81.2,,0.085,0.016,1,269,82,-0.6,1778,21303,,,,,,0.194,,,0.5,1.0,0.6,0.323,1874.0,0.141,,0.09,1.0,0.3,21.3,0.3,5.2,305,0.165,0.065,188,502.3,-0.193,0.3,0.8,,-1.8,,,,,,,,,2.0,,0.13,0.029,
8,VIC,4,2020,71.5,4.6,104.1,,0.066,0.012,13,275,106,-1.5,1344,20710,,,,,,0.186,,,0.5,0.9,0.6,-0.406,1658.0,0.156,,0.031,1.0,0.3,22.7,0.3,5.4,-10221,0.208,0.064,181,28.9,-0.235,0.3,0.3,,-1.0,,,,,,,,,2.1,,-0.436,-0.038,
9,VIC,3,2020,35.9,3.8,48.1,,0.109,0.022,24,295,75,0.7,2263,21525,,,,,,0.191,,,0.4,1.0,0.6,0.137,2941.0,0.175,0.055,0.043,1.2,0.3,12.4,0.3,5.2,-538,0.243,0.09,244,15.5,-0.362,0.3,0.4,0.055,1.8,,,,,,,,,2.5,,-0.145,0.011,
