,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
0,STB,4,2022,9.5,1.2,,,0.138,0.009,,,,,2673,20489,0.033,0.228,0.01,1.31,0.041,0.065,0.088,0.338,0.1,,,0.215,,,,,,,,,15.3,,,,,,,,,,,0.611,0.224,0.792,0.741,0.965,0.821,0.007,0.207,14.3,0.024,,0.046,0.131
1,STB,3,2022,9.4,1.1,,,0.118,0.008,,,,,2199,19594,0.027,0.183,0.009,1.537,0.039,0.065,0.088,0.439,0.1,,,0.16,,,,,,,,,15.3,,,,,,,,,,,0.444,0.172,0.793,0.746,0.919,0.863,0.007,0.218,14.3,0.018,,0.032,0.18
2,STB,2,2022,11.3,1.1,,,0.108,0.007,,,,,1896,18988,0.023,0.575,0.013,1.384,0.038,0.065,0.086,0.39,0.1,,,-0.08,,,,,,,,,15.4,,,,,,,,,,,0.372,0.131,0.801,0.752,0.908,0.882,0.01,0.216,14.4,0.009,,0.009,0.148
3,STB,1,2022,15.4,1.7,,,0.119,0.007,,,,,2060,18820,0.024,0.465,0.013,1.342,0.038,0.064,0.086,0.553,0.1,,,0.139,,,,,,,,,15.6,,,,,,,,,,,0.359,0.249,0.807,0.748,0.902,0.895,0.01,0.211,14.6,0.006,,0.036,0.157
4,STB,4,2021,17.4,1.7,,,0.108,0.007,,,,,1809,18173,0.026,0.459,0.015,1.209,0.039,0.066,0.088,0.52,0.1,,,0.006,,,,,,,,,15.2,,,,,,,,,,,0.358,0.186,0.813,0.744,0.908,0.896,0.011,0.202,14.2,0.005,,0.026,0.14
5,STB,3,2021,14.3,1.5,,,0.11,0.007,,,,,1798,17707,0.028,0.211,0.016,1.122,0.042,0.068,0.094,0.577,0.1,,,-0.022,,,,,,,,,14.8,,,,,,,,,,,0.328,0.152,0.794,0.721,0.851,0.932,0.011,0.227,13.8,0.004,,0.099,0.113
6,STB,2,2021,16.6,1.9,,,0.12,0.007,,,,,1838,16116,0.027,0.337,0.016,1.028,0.044,0.06,0.084,0.492,0.1,,,0.285,,,,,,,,,16.6,,,,,,,,,,,0.397,0.234,0.787,0.716,0.832,0.946,0.011,0.228,15.6,0.005,,0.022,0.162
7,STB,1,2021,15.0,1.4,,,0.094,0.006,,,,,1430,15772,0.027,0.274,0.015,1.069,0.048,0.06,0.083,0.644,0.1,,,0.006,,,,,,,,,16.7,,,,,,,,,,,0.285,0.193,0.795,0.718,0.828,0.961,0.011,0.218,15.7,0.004,,0.027,0.165
8,STB,4,2020,11.9,1.1,,,0.096,0.006,,,,,1422,15359,0.027,0.399,0.017,0.937,0.051,0.059,0.085,0.785,0.1,,,0.128,,,,,,,,,17.0,,,,,,,,,,,0.177,0.167,0.768,0.691,0.795,0.966,0.012,0.241,16.0,0.005,,0.027,0.149
9,STB,3,2020,10.9,0.9,,,0.087,0.005,,,,,1260,14960,0.025,0.369,0.021,0.741,0.053,0.058,0.088,0.546,0.1,,,-0.023,,,,,,,,,17.2,,,,,,,,,,,0.363,0.149,0.742,0.66,0.747,0.994,0.014,0.268,16.2,0.008,,0.028,0.102
