,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
0,HCM,4,2022,12.9,1.4,14.1,,0.112,0.043,695.0,,1,,1864,17260.0,,,,,,0.511,,,1.0,2.0,2.0,-0.103,2380.0,0.279,0.179,0.141,0.9,0.4,10.1,,2.0,7707,0.715,0.514,,0.5,-0.727,0.2,0.8,0.179,1.0,,,,,,,,,1.0,,-0.248,-0.013,
1,HCM,3,2022,11.5,1.4,12.8,,0.145,0.048,563.0,,0,,2079,17486.0,,,,,,0.386,,,0.6,1.6,1.6,-0.139,3163.0,0.39,0.271,0.218,1.4,0.5,9.9,,2.6,7815,0.827,0.595,,0.6,-0.889,0.2,0.8,0.271,1.0,,,,,,,,,1.6,,-0.137,0.021,
2,HCM,2,2022,8.2,1.2,9.9,,0.175,0.064,501.0,,0,,2414,17125.0,,,,,,0.408,,,0.7,1.7,1.7,-0.003,3664.0,0.359,0.293,0.235,1.3,0.5,6.9,,2.4,7647,0.707,0.605,,0.7,-0.746,0.3,0.8,0.293,1.0,,,,,,,,,1.4,,-0.003,0.029,
3,HCM,1,2022,13.8,2.0,15.5,,0.179,0.059,502.0,,0,,2423,16640.0,,,,,,0.334,,,0.5,1.5,1.5,-0.034,3673.0,0.418,0.329,0.265,1.9,0.6,8.2,,3.0,7425,0.621,0.397,,0.7,-0.753,0.2,0.8,0.329,1.0,,,,,,,,,2.0,,-0.034,0.039,
4,HCM,4,2021,17.7,2.8,15.3,,0.195,0.062,467.0,,0,,2508,16021.0,,,,,,0.301,,,0.4,1.4,1.4,0.081,3802.0,0.324,0.248,0.199,2.1,0.6,7.5,,3.3,7143,0.983,0.56,,0.8,-0.587,0.2,0.8,0.248,1.0,,,,,,,,,2.3,,-0.136,0.43,
5,HCM,3,2021,16.9,3.5,19.9,,0.221,0.075,402.0,,0,,2320,11206.0,,,,,,0.271,,,0.4,1.4,1.4,0.199,4400.0,0.454,0.363,0.291,2.5,0.7,6.2,,3.7,4949,0.69,0.203,,0.9,-0.474,0.3,0.8,0.363,1.0,,,,,,,,,2.7,,0.196,0.066,
6,HCM,2,2021,19.9,3.7,21.3,,0.194,0.079,443.0,,0,,1934,10510.0,,,,,,0.309,,,0.4,1.4,1.4,0.177,3678.0,0.381,0.325,0.262,1.9,0.6,4.8,,3.2,4625,0.443,0.124,,0.8,-0.613,0.3,0.8,0.325,1.0,,,,,,,,,2.2,,0.173,0.009,
7,HCM,1,2021,13.9,2.2,21.5,,0.164,0.071,542.0,,0,,1643,10415.0,,,,,,0.318,,,0.5,1.4,1.4,0.416,3136.0,0.39,0.344,0.277,1.8,0.6,5.1,,3.1,4581,0.485,0.16,,0.7,-0.609,0.3,0.8,0.344,1.0,,,,,,,,,2.1,,0.397,0.072,
8,HCM,4,2020,20.0,2.4,18.9,,0.121,0.053,680.0,,1,,1160,9711.0,,,,,,0.356,,,0.6,1.5,1.5,0.019,2244.0,0.294,0.202,0.162,1.5,0.5,6.6,,2.8,4259,0.047,0.021,,0.5,-0.521,0.2,0.8,0.202,1.0,,,,,,,,,1.8,,0.029,-0.003,
9,HCM,3,2020,13.4,1.6,18.9,,0.118,0.065,849.0,,1,,1138,9745.0,,,,,,0.471,,,0.9,1.9,1.9,0.06,2181.0,0.426,0.34,0.276,0.9,0.4,4.0,,2.1,4271,0.156,0.074,,0.4,-0.679,0.2,0.8,0.34,1.0,,,,,,,,,1.1,,0.055,0.033,
10,HCM,2,2020,12.0,1.4,12.4,,0.115,0.07,884.0,,1,,1074,9436.0,,,,,,0.64,,,1.8,2.7,2.7,0.087,2068.0,0.534,0.427,0.342,0.4,0.3,3.5,,1.6,4134,0.252,0.155,,0.4,-0.669,0.2,0.8,0.427,1.0,,,,,,,,,0.6,,-0.225,-0.02,
11,HCM,1,2020,7.9,0.8,10.4,,0.12,0.075,760.0,,1,,987,9629.0,,,,,,0.703,,,2.4,3.3,3.3,0.044,2669.0,0.386,0.279,0.226,0.3,0.2,2.9,,1.4,4218,0.247,0.19,,0.5,-0.673,0.3,0.8,0.279,1.0,,,,,,,,,0.4,,0.05,0.023,
12,HCM,4,2019,16.0,1.6,11.1,,0.117,0.068,,,1,,946,9413.0,,,,,,0.575,,,1.4,2.3,2.3,0.146,2543.0,0.51,0.372,0.312,0.6,0.3,3.6,,1.7,4111,0.211,0.181,,,-0.635,0.2,1.2,0.372,1.0,,,,,,,,,0.7,,0.132,-0.006,
13,HCM,3,2019,20.4,1.8,14.3,,0.102,0.062,,,1,,825,9469.0,,,,,,0.653,,,1.9,2.8,2.8,-0.048,2247.0,0.482,0.362,0.29,0.3,0.2,2.6,,1.5,4135,0.071,0.052,,,-0.503,0.3,1.3,0.362,1.0,,,,,,,,,0.5,,-0.045,0.026,
14,HCM,2,2019,18.7,1.8,17.4,,0.111,0.067,,,1,,866,9226.0,,,,,,0.586,,,1.4,2.4,2.4,-0.085,2353.0,0.375,0.288,0.236,0.6,0.3,2.8,,1.7,4022,0.093,0.057,,,-0.459,0.3,1.2,0.288,1.0,,,,,,,,,0.7,,-0.455,0.36,
15,HCM,1,2019,19.2,2.7,15.9,,0.141,0.073,,,1,,946,6785.0,,,,,,0.543,,,1.2,2.1,2.1,-0.359,4314.0,0.492,0.344,0.279,0.6,0.3,3.4,,1.8,2916,0.025,0.011,,,-0.491,0.3,1.2,0.344,1.0,,,,,,,,,0.8,,-0.349,0.014,
16,HCM,4,2018,10.4,2.3,9.3,,0.231,0.113,,,0,,1476,6688.0,,,,,,0.582,,,1.4,2.3,2.3,-0.144,6628.0,0.354,0.22,0.179,0.5,0.3,2.3,,1.7,2869,0.038,0.016,,,-0.639,0.4,1.2,0.22,1.0,,,,,,,,,0.7,,-0.144,-0.002,
17,HCM,3,2018,13.0,3.3,6.5,,0.278,0.151,,,1,,1725,6700.0,,,,,,0.544,,,1.2,2.1,2.1,-0.006,7742.0,0.5,0.394,0.314,0.4,0.2,1.4,,1.8,2871,0.154,0.08,,,-0.642,0.5,1.3,0.394,1.0,,,,,,,,,0.8,,0.0,0.045,
18,HCM,2,2018,10.6,2.9,8.8,,0.293,0.168,,,1,,1735,6414.0,,,,,,0.637,,,1.8,2.6,2.6,0.013,7745.0,0.328,0.266,0.213,0.1,0.1,0.9,,1.6,2741,0.26,0.096,,,-1.085,0.5,1.2,0.266,1.0,,,,,,,,,0.6,,0.015,-0.033,
19,HCM,1,2018,14.8,3.8,8.7,,0.283,0.155,,,1,,1712,6632.0,,,,,,0.488,,,1.0,1.9,1.9,0.415,7634.0,0.528,0.48,0.387,0.6,0.3,1.4,,2.0,2848,0.04,0.017,,,-1.424,0.4,1.2,0.48,1.0,,,,,,,,,1.0,,0.403,0.087,
20,HCM,4,2017,15.6,3.1,16.1,,0.214,0.108,,,1,,1210,6100.0,,,,,,0.418,,,0.7,1.7,1.7,0.249,5443.0,0.418,0.35,0.278,0.9,0.4,2.5,,2.4,2631,0.07,0.02,,,-1.453,0.3,1.3,0.35,1.0,,,,,,,,,1.4,,0.262,0.068,
21,HCM,3,2017,13.2,2.2,17.7,,0.178,0.106,,,3,,969,5710.0,,,,,,0.545,,,1.2,2.1,2.1,0.14,4313.0,0.572,0.495,0.4,0.6,0.3,2.4,,1.8,2434,0.011,0.003,,,-2.047,0.3,1.2,0.495,1.0,,,,,,,,,0.8,,0.161,0.054,
22,HCM,2,2017,16.5,2.6,14.1,,0.163,0.09,,,2,,850,5415.0,,,,,,0.51,,,1.0,2.0,2.0,0.163,3715.0,0.642,0.558,0.442,0.6,0.3,2.3,,2.0,2307,0.015,0.007,,,-3.416,0.2,1.3,0.558,1.0,,,,,,,,,1.0,,0.211,-0.014,
23,HCM,1,2017,13.5,1.8,16.7,,0.138,0.098,,,3,,731,5493.0,,,,,,0.646,,,1.8,2.7,2.7,0.099,3067.0,0.641,0.525,0.436,0.4,0.3,1.6,,1.5,2364,0.027,0.012,,,-2.127,0.2,1.2,0.525,1.0,,,,,,,,,0.5,,0.084,0.051,
24,HCM,4,2016,12.4,1.6,13.9,,0.13,0.084,0.0,,3,,665,5227.0,,,,,,0.661,,,2.0,2.8,2.8,0.022,2829.0,0.514,0.405,0.334,0.4,0.3,2.3,,1.5,2248,0.025,0.015,,1046.1,-1.327,0.2,1.3,0.405,1.1,,,,,,,,,0.5,,0.011,0.005,
25,HCM,3,2016,13.5,1.7,12.2,,0.128,0.088,0.0,,3,,651,5200.0,,,,,,0.659,,,1.9,2.8,2.8,0.139,2799.0,0.524,0.422,0.374,0.4,0.3,1.5,,1.5,2248,0.073,0.05,,1076.8,-0.49,0.2,1.2,0.422,1.1,,,,,,,,,0.5,,0.152,0.036,
26,HCM,2,2016,15.6,1.8,14.3,,0.116,0.077,0.0,,3,,571,5022.0,,,,,,0.61,,,1.6,2.5,2.5,0.131,2430.0,0.612,0.492,0.452,0.4,0.2,1.4,,1.6,2165,0.048,0.03,,969.2,-0.455,0.2,1.2,0.492,1.1,,,,,,,,,0.6,,0.08,-0.02,
27,HCM,1,2016,16.6,1.6,15.7,,0.098,0.079,0.0,,3,,505,5123.0,,,,,,0.796,,,3.9,4.7,4.7,0.085,2250.0,0.623,0.483,0.389,0.1,0.1,0.5,,1.3,2209,0.022,0.014,,890.1,-0.606,0.2,1.2,0.483,1.0,,,,,,,,,0.3,,0.078,0.028,
28,HCM,4,2015,19.1,1.8,14.9,,,0.057,1.0,,3,,466,4981.0,,,,,,0.634,,,1.7,2.6,2.6,0.067,2086.0,0.656,0.516,0.405,0.3,0.2,,,1.6,2146,0.288,0.176,,350.5,-0.896,0.2,1.3,0.516,1.0,,,,,,,,,0.6,,0.068,0.003,
29,HCM,3,2015,23.6,2.1,10.5,,,0.059,1.0,,2,,436,4969.0,,,,,,0.715,,,2.5,3.4,3.4,-0.231,1953.0,0.477,0.318,0.316,0.0,0.0,,,1.4,2141,0.34,0.229,,423.1,-1.104,0.2,1.3,0.318,1.3,,,,,,,,,0.4,,-0.263,0.02,
30,HCM,2,2015,18.5,2.2,12.0,,,0.083,1.0,,2,,567,4870.0,,,,,,0.745,,,2.9,3.7,3.7,-0.141,2650.0,0.665,0.489,0.383,0.0,0.0,,,1.3,2095,0.291,0.138,,491.2,-1.039,0.2,1.3,0.489,1.0,,,,,,,,,0.3,,,-0.064,
31,HCM,1,2015,13.0,1.6,,,,0.095,1.0,,2,,660,5202.0,,,,,,0.817,,,4.5,5.2,5.2,-0.196,,0.637,,0.357,0.0,0.0,,,1.2,2246,0.614,0.301,,398.7,-1.059,0.2,1.3,,,,,,,,,,,0.2,,,,
32,HCM,4,2014,,,,,,0.108,1.0,,2,,822,,,,,,,,,,1.6,2.5,2.5,-0.109,,0.492,,0.293,,,,,,2228,0.639,0.361,,410.1,-0.672,0.2,1.3,,,,,,,,,,,0.6,,,,
