,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
0,VNM,4,2022,18.9,5.4,14.4,,0.271,0.167,107,62,45,38.7,4074,14282,,,,,,0.616,,,2.1,2.1,1.7,-0.037,5669.0,0.388,0.137,0.124,0.2,0.1,0.6,73.7,1.6,16252,0.07,0.014,125,3.4,-0.118,1.2,0.8,0.137,1.1,,,,,,,,,0.5,,-0.032,-0.041,
1,VNM,3,2022,16.8,4.8,14.3,,0.284,0.171,102,62,37,53.8,4231,14900,,,,,,0.608,,,2.0,2.0,1.7,-0.066,5857.0,0.395,0.167,0.143,0.3,0.2,0.8,131.4,1.6,17390,0.085,0.017,128,3.6,-0.111,1.2,0.8,0.167,1.1,,,,,,,,,0.5,,-0.045,-0.088,
2,VNM,2,2022,15.1,4.2,13.3,,0.288,0.177,111,72,42,64.9,4531,16333,,,,,,0.634,,,2.2,2.2,1.8,-0.074,6131.0,0.407,0.16,0.14,0.3,0.2,0.8,130.3,1.6,20227,0.122,0.028,141,3.3,-0.137,1.1,0.8,0.16,1.1,,,,,,,,,0.5,,-0.067,0.06,
3,VNM,1,2022,15.7,5.0,12.0,,0.322,0.196,101,73,42,100.1,4891,15406,,,,,,0.608,,,1.9,2.0,1.6,-0.029,6573.0,0.405,0.189,0.163,0.3,0.2,0.7,154.9,1.6,17844,0.048,0.011,131,3.6,-0.124,1.2,0.8,0.189,1.1,,,,,,,,,0.5,,-0.01,-0.027,
4,VNM,4,2021,16.0,5.1,11.9,,0.327,0.207,103,62,37,104.0,5039,15829,,,,,,0.62,,,2.1,2.1,1.7,0.001,6642.0,0.425,0.154,0.139,0.3,0.2,0.6,124.0,1.6,19041,0.066,0.015,128,3.5,-0.115,1.2,0.8,0.154,1.1,,,,,,,,,0.5,,0.021,0.064,
5,VNM,3,2021,16.9,5.7,13.5,,0.348,0.205,92,64,38,133.0,5034,14878,,,,,,0.597,,,1.9,1.9,1.6,-0.014,6508.0,0.429,0.2,0.181,0.3,0.2,0.6,112.1,1.7,16680,0.061,0.012,118,4.0,-0.103,1.2,0.8,0.2,1.1,,,,,,,,,0.5,,-0.103,-0.017,
6,VNM,2,2021,16.5,5.6,14.4,,0.346,0.208,94,71,41,116.8,5106,15131,,,,,,0.596,,,1.8,1.9,1.6,-0.022,7253.0,0.436,0.209,0.18,0.3,0.2,0.6,60.1,1.7,16916,0.048,0.009,124,3.9,-0.073,1.1,0.8,0.209,1.1,,,,,,,,,0.5,,-0.008,0.009,
7,VNM,1,2021,17.4,6.1,13.6,,0.356,0.225,92,70,47,217.1,5220,14991,,,,,,0.614,,,2.0,2.0,1.6,-0.017,7310.0,0.436,0.212,0.195,0.3,0.2,0.6,57.0,1.6,16302,0.035,0.007,115,4.0,-0.075,1.2,0.8,0.212,1.1,,,,,,,,,0.5,,-0.032,0.001,
8,VNM,4,2020,18.7,6.6,14.0,,0.378,0.238,79,56,39,83.0,5310,14975,,,,,,0.646,,,2.3,2.1,1.7,-0.001,7554.0,0.462,0.149,0.151,0.2,0.2,0.4,43.7,1.5,15453,0.063,0.011,96,4.6,-0.088,1.3,0.8,0.149,1.2,,,,,,,,,0.4,,-0.021,0.066,
9,VNM,3,2020,18.7,7.1,15.0,,0.393,0.246,72,59,41,92.1,5318,14041,,,,,,0.582,,,1.7,1.7,1.4,0.036,7715.0,0.467,0.226,0.198,0.2,0.1,0.4,36.4,1.7,13377,0.074,0.011,91,5.0,-0.098,1.3,0.8,0.226,1.1,,,,,,,,,0.6,,-0.061,-0.026,
