,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
0,PVT,4,2022,8.0,1.1,4.6,,0.15,0.063,112,8,35.0,3.8,2586,18557,,,,,,0.422,,,1.3,2.1,2.0,0.012,7289,0.18,0.117,0.085,0.5,0.3,1.5,0.3,2.4,3233,0.24,0.287,85.0,3.3,-0.25,0.7,0.6,0.117,1.3,,,,,,,,,0.8,,0.023,0.051,
1,PVT,3,2022,7.7,1.1,4.7,,0.155,0.061,107,8,34.0,4.5,2555,17652,,,,,,0.401,,,1.2,2.0,2.0,0.271,7122,0.178,0.134,0.116,0.5,0.3,1.6,0.3,2.5,3010,0.236,0.267,81.0,3.4,-0.45,0.6,0.6,0.134,1.5,,,,,,,,,0.9,,0.088,0.039,
2,PVT,2,2022,10.0,1.2,4.4,,0.125,0.05,105,9,36.0,6.7,2010,16997,,,,,,0.402,,,1.1,1.9,1.8,-0.05,6544,0.195,0.146,0.092,0.5,0.3,1.7,0.3,2.5,2615,0.244,0.335,78.0,3.5,-0.282,0.6,0.7,0.146,1.0,,,,,,,,,0.9,,0.068,0.028,
3,PVT,1,2022,12.1,1.6,5.0,,0.132,0.057,114,8,36.0,5.5,2116,16536,,,,,,0.417,,,1.3,2.0,1.9,0.024,6126,0.144,0.117,0.075,0.5,0.3,1.6,0.3,2.4,2430,0.205,0.24,87.0,3.2,-0.311,0.6,0.6,0.117,1.0,,,,,,,,,0.8,,0.063,0.034,
4,PVT,4,2021,11.7,1.5,5.2,,0.134,0.057,111,8,40.0,5.5,2066,15996,,,,,,0.416,,,1.3,1.9,1.9,-0.089,5761,0.158,0.113,0.095,0.5,0.3,1.6,0.3,2.4,2315,0.194,0.214,78.0,3.3,-0.328,0.6,0.7,0.113,1.2,,,,,,,,,0.8,,-0.036,0.038,
5,PVT,3,2021,9.8,1.4,5.8,,0.152,0.061,92,8,37.0,4.8,2269,15406,,,,,,0.384,,,1.0,1.7,1.6,-0.019,5974,0.168,0.123,0.056,0.5,0.3,1.8,0.2,2.6,2077,0.237,0.227,62.0,4.0,-0.092,0.6,0.5,0.123,1.0,,,,,,,,,1.0,,0.002,0.021,
6,PVT,2,2021,8.7,1.3,6.4,,0.158,0.064,88,8,36.0,11.1,2313,15089,,,,,,0.397,,,1.1,1.8,1.7,0.068,5962,0.201,0.154,0.127,0.5,0.3,1.8,0.3,2.5,2021,0.228,0.178,60.0,4.1,-0.26,0.7,0.7,0.154,1.1,,,,,,,,,0.9,,0.049,-0.028,
7,PVT,1,2021,7.6,1.1,5.0,,0.147,0.062,90,8,46.0,6.6,2166,15517,,,,,,0.441,,,1.3,2.0,2.0,0.109,5682,0.15,0.117,0.079,0.4,0.2,1.8,0.3,2.3,2370,0.251,0.271,52.0,4.0,-0.103,0.7,0.6,0.117,1.2,,,,,,,,,0.8,,0.006,0.038,
8,PVT,4,2020,6.9,0.9,4.7,,0.137,0.057,89,7,38.0,12.9,1953,14948,,,,,,0.437,,,1.3,1.9,1.8,0.129,5645,0.15,0.114,0.119,0.4,0.2,1.8,0.3,2.3,2161,0.368,0.436,58.0,4.1,-0.026,0.7,0.7,0.114,1.6,,,,,,,,,0.8,,-0.058,0.034,
9,PVT,3,2020,6.3,0.8,4.5,,0.126,0.051,83,7,34.0,5.6,1729,14462,,,,,,0.417,,,1.2,1.6,1.6,-0.052,5991,0.154,0.112,0.058,0.5,0.3,1.9,0.5,2.4,1706,0.244,0.303,56.0,4.4,-0.073,0.6,0.5,0.112,1.1,,,,,,,,,0.9,,0.02,0.02,
10,PVT,2,2020,4.7,0.6,4.3,,0.137,0.054,83,8,38.0,5.8,1824,14178,,,,,,0.412,,,1.1,1.6,1.6,-0.019,5872,0.142,0.106,0.107,0.5,0.3,1.9,0.4,2.4,1688,0.165,0.265,53.0,4.4,-0.153,0.6,0.7,0.106,1.4,,,,,,,,,0.9,,-0.013,0.023,
11,PVT,1,2020,3.4,0.5,3.7,,0.144,0.055,74,8,49.0,3.6,1860,13865,,,,,,0.4,,,1.1,1.5,1.5,-0.116,5950,0.143,0.112,0.043,0.6,0.3,1.9,0.5,2.5,1387,0.193,0.417,32.0,4.9,-0.251,0.7,0.6,0.112,0.7,,,,,,,,,0.9,,-0.002,0.026,
12,PVT,4,2019,6.5,1.0,3.8,,0.162,0.064,39,8,35.0,5.7,2105,13517,,,,,,0.398,,,1.1,1.6,1.6,-0.045,5962,0.17,0.128,0.099,0.6,0.3,1.9,0.3,2.5,1471,0.213,0.429,11.0,9.4,-0.31,0.7,1.5,0.128,1.2,,,,,,,,,0.9,,0.0,0.045,
13,PVT,3,2019,6.4,1.1,4.3,,0.179,0.069,47,5,35.0,5.3,2204,12929,,,,,,0.384,,,1.0,1.7,1.6,0.057,5960,0.159,0.118,0.08,0.6,0.3,1.9,0.3,2.6,1563,0.227,0.335,18.0,7.8,-0.389,0.7,1.5,0.118,1.0,,,,,,,,,1.0,,0.064,0.034,
14,PVT,2,2019,6.0,1.0,5.1,,0.175,0.066,43,6,39.0,7.5,2086,12499,,,,,,0.378,,,1.0,1.6,1.5,0.021,5602,0.136,0.115,0.092,0.6,0.3,1.9,0.3,2.6,1505,0.256,0.281,11.0,8.4,-0.297,0.8,1.4,0.115,1.1,,,,,,,,,1.0,,0.08,0.046,
15,PVT,1,2019,6.4,1.1,5.1,,0.172,0.067,46,5,40.0,4.8,2044,11946,,,,,,0.368,,,0.9,1.6,1.6,0.031,5188,0.147,0.12,0.079,0.6,0.3,2.0,0.3,2.7,1631,0.326,0.347,11.0,7.9,-0.288,0.8,1.5,0.12,1.0,,,,,,,,,1.1,,0.035,-0.037,
16,PVT,4,2018,6.3,1.0,5.2,,0.167,0.066,40,7,39.0,11.8,1983,12410,,,,,,0.392,,,1.0,1.9,1.8,0.104,5011,0.201,0.153,0.116,0.6,0.3,2.0,0.3,2.5,2031,0.249,0.278,8.0,9.2,-0.247,0.8,1.6,0.153,1.2,,,,,,,,,1.0,,-0.03,0.061,
17,PVT,3,2018,8.4,1.3,4.5,,0.16,0.061,43,5,39.0,3.8,1797,11693,,,,,,0.386,,,1.0,1.8,1.7,-0.001,5168,0.122,0.086,0.058,0.6,0.3,2.0,0.4,2.6,1774,0.229,0.233,8.0,8.6,-0.107,0.8,1.5,0.086,1.0,,,,,,,,,1.0,,0.029,0.026,
18,PVT,2,2018,6.4,1.0,5.5,,0.164,0.062,38,5,41.0,6.8,1799,11398,,,,,,0.374,,,0.9,1.7,1.7,0.317,5025,0.109,0.081,0.092,0.6,0.3,2.0,0.3,2.7,1757,0.271,0.288,2.0,9.6,-0.127,0.7,1.5,0.081,1.6,,,,,,,,,1.1,,0.107,-0.033,
19,PVT,1,2018,11.4,1.3,4.6,,0.119,0.047,56,5,50.0,5.7,1366,11785,,,,,,0.411,,,1.1,2.0,2.0,0.047,4538,0.129,0.104,0.071,0.6,0.3,2.2,0.2,2.4,2028,0.289,0.303,11.0,6.5,-0.106,0.7,1.5,0.104,1.1,,,,,,,,,0.9,,0.075,0.038,
20,PVT,4,2017,10.9,1.3,5.5,,0.117,0.046,41,6,47.0,6.1,1305,11349,,,,,,0.4,,,1.0,1.9,1.9,0.132,4222,0.187,0.142,0.096,0.6,0.3,2.4,0.2,2.5,1891,0.431,0.356,1.0,8.9,-0.08,0.7,1.6,0.142,1.1,,,,,,,,,1.0,,0.25,0.051,
21,PVT,3,2017,9.7,1.0,6.7,,0.107,0.04,44,4,56.0,-3.4,1152,10803,,,,,,0.379,,,0.9,1.8,1.8,-0.018,3377,0.127,0.093,0.072,0.7,0.3,3.2,0.2,2.6,1647,0.432,0.351,-8.0,8.3,-0.09,0.7,1.4,0.093,1.1,,,,,,,,,1.1,,-0.013,0.029,
22,PVT,2,2017,9.6,1.1,5.4,,0.113,0.041,36,4,43.0,1.5,1174,10500,,,,,,0.378,,,0.9,1.8,1.7,-0.148,3423,0.091,0.04,0.038,0.7,0.3,3.3,0.2,2.6,1532,0.458,0.485,-2.0,10.1,-0.072,0.7,1.5,0.04,1.5,,,,,,,,,1.1,,-0.105,-0.068,
23,PVT,1,2017,6.5,0.8,4.9,,0.125,0.047,51,3,52.0,3.8,1377,11265,,,,,,0.389,,,0.9,1.9,1.9,0.079,3825,0.113,0.084,0.065,0.7,0.3,3.1,0.2,2.6,1971,0.441,0.481,3.0,7.1,-0.026,0.7,1.5,0.084,1.2,,,,,,,,,1.1,,0.034,0.021,
