,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
0,PLX,4,2022,33.1,2.0,19.0,,0.06,0.021,6,19,25,5.1,1167,19332,,,,,,0.333,,,0.6,1.1,0.7,0.63,2402,0.055,0.011,0.015,0.5,0.2,4.8,17.0,3.0,4467,0.418,0.236,1,58.3,-0.113,4.4,0.7,0.011,1.9,,,,,,,,,1.7,,0.162,0.054,
1,PLX,3,2022,44.1,1.7,21.3,,0.038,0.014,5,18,24,1.3,716,18335,,,,,,0.328,,,0.6,1.0,0.7,0.026,2068,0.038,0.003,0.001,0.5,0.2,5.9,13.2,3.0,1944,0.286,0.16,-1,70.9,-0.107,4.1,0.3,0.003,1.6,,,,,,,,,1.7,,0.095,0.004,
2,PLX,2,2022,55.4,2.1,21.4,,0.037,0.012,5,27,37,-2.2,698,18267,,,,,,0.286,,,0.5,1.0,0.6,-0.632,1888,0.029,,,0.7,0.2,7.0,16.1,3.5,1408,0.2,0.145,-4,70.3,-0.096,3.2,,,0.7,,,,,,,,,2.1,,-0.448,-0.09,
3,PLX,1,2022,27.9,2.6,15.0,,0.099,0.033,9,34,43,1.9,1898,20072,,,,,,0.306,,,0.5,1.1,0.6,-0.148,3420,0.041,0.004,0.004,0.6,0.2,3.7,15.9,3.3,5094,0.233,0.128,0,40.4,-0.071,2.7,0.4,0.004,1.9,,,,,,,,,1.9,,-0.1,0.019,
4,PLX,4,2021,23.2,2.6,15.4,,0.122,0.045,9,26,32,2.9,2227,19698,,,,,,0.389,,,0.8,1.2,0.8,-0.107,3798,0.062,0.008,0.012,0.5,0.2,3.1,13.9,2.6,5963,0.219,0.1,4,40.2,-0.091,2.7,0.7,0.008,2.0,,,,,,,,,1.3,,-0.095,0.02,
5,PLX,3,2021,20.7,2.7,15.7,,0.141,0.053,9,27,25,-0.2,2493,19310,,,,,,0.398,,,0.8,1.2,0.8,-0.197,4197,0.059,,0.002,0.6,0.3,3.1,13.6,2.5,5812,0.231,0.089,11,39.3,-0.104,2.5,0.7,,-2.9,,,,,,,,,1.2,,-0.148,0.006,
6,PLX,2,2021,17.6,2.9,12.5,,0.178,0.062,8,30,39,10.7,3105,19190,,,,,,0.36,,,0.7,1.1,0.8,0.119,4928,0.09,0.034,0.032,0.6,0.2,2.4,11.9,2.8,5309,0.278,0.111,0,44.3,-0.12,2.3,0.8,0.034,1.1,,,,,,,,,1.5,,0.227,0.04,
7,PLX,1,2021,19.5,2.9,14.2,,0.167,0.059,8,28,36,5.5,2774,18458,,,,,,0.364,,,0.7,1.1,0.8,2.632,4015,0.089,0.021,0.017,0.6,0.2,3.0,10.6,2.8,4708,0.364,0.147,0,47.0,-0.123,2.1,0.7,0.021,1.3,,,,,,,,,1.4,,0.921,0.107,
8,PLX,4,2020,70.0,3.2,27.3,,0.044,0.016,10,34,42,6.5,763,16667,,,,,,0.346,,,0.7,1.1,0.8,-0.041,2090,0.119,0.03,0.03,0.7,0.3,5.8,11.2,2.9,2442,0.44,0.168,2,35.0,-0.119,2.0,0.8,0.03,1.3,,,,,,,,,1.5,,-0.034,0.037,
9,PLX,3,2020,61.8,3.1,25.8,,0.048,0.018,9,25,32,4.7,796,16078,,,,,,0.355,,,0.7,1.1,0.8,-0.095,2165,0.114,0.033,0.031,0.7,0.3,4.9,12.4,2.8,1878,0.403,0.153,2,41.4,-0.105,2.5,0.8,0.033,1.2,,,,,,,,,1.5,,-0.045,0.026,
