,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
0,SZC,4,2022,13.9,1.8,18.4,,0.132,0.033,-151,448,45,4.9,1973,15342,,,,,,0.242,,,0.3,1.1,0.3,-0.134,2596,0.346,0.262,0.192,1.7,0.4,9.3,0.2,4.1,195,0.173,0.097,252,,-1.857,0.1,0.8,0.262,0.9,,,,,,,,,3.1,,-0.096,0.025,
1,SZC,3,2022,17.9,2.7,17.6,,0.157,0.04,-408,4,158,3.4,2279,14966,,,,,,0.248,,,0.3,0.3,0.3,-0.159,2873,0.383,0.27,0.189,1.5,0.4,7.8,0.2,4.0,-889,0.168,0.084,-561,,-2.043,0.1,0.8,0.27,0.8,,,,,,,,,3.0,,-0.141,0.016,
2,SZC,2,2022,16.3,3.0,16.2,,0.193,0.049,-410,4,178,7.9,2711,14733,,,,,,0.249,,,0.3,0.3,0.3,-0.151,3343,0.352,0.307,0.233,1.5,0.4,6.6,0.3,4.0,-948,0.172,0.073,-583,,-2.201,0.2,0.8,0.307,0.9,,,,,,,,,3.0,,-0.129,0.043,
3,SZC,1,2022,23.5,5.3,18.1,,0.232,0.059,-327,5,211,54.4,3193,14121,,,,,,0.25,,,0.3,0.2,0.2,-0.013,3840,0.369,0.34,0.272,1.5,0.4,5.6,0.1,4.0,-877,0.075,0.021,-534,,-2.5,0.2,0.8,0.34,1.0,,,,,,,,,3.0,,-0.006,-0.036,
4,SZC,4,2021,20.6,4.6,22.0,,0.237,0.065,-438,7,290,37.0,3236,14655,,,,,,0.261,,,0.4,0.3,0.3,0.159,3863,0.64,0.534,0.461,1.5,0.4,5.0,0.2,3.8,-907,0.136,0.031,-722,,-3.569,0.1,0.8,0.534,1.0,,,,,,,,,2.8,,0.183,0.049,
5,SZC,3,2021,16.5,3.3,25.8,,0.212,0.06,-453,6,408,45.6,2792,13974,,,,,,0.257,,,0.3,0.3,0.3,0.118,3265,0.609,0.493,0.409,1.6,0.4,4.9,0.2,3.9,-924,0.16,0.035,-854,,-5.826,0.1,0.8,0.493,1.0,,,,,,,,,2.9,,0.13,0.05,
6,SZC,2,2021,14.9,2.8,27.2,,0.197,0.059,-363,5,238,75.4,2498,13309,,,,,,0.257,,,0.3,0.2,0.2,0.179,2888,0.668,0.581,0.488,1.6,0.4,5.5,0.2,3.9,-960,0.072,0.017,-596,,-5.966,0.1,0.8,0.581,1.0,,,,,,,,,2.9,,0.003,-0.01,
7,SZC,1,2021,17.5,2.8,18.8,,0.171,0.051,-244,3,244,61.2,2118,13437,,,,,,0.263,,,0.4,0.4,0.4,0.139,2880,0.602,0.543,0.446,1.6,0.4,5.5,0.1,3.8,-580,0.156,0.061,-484,,-5.819,0.1,0.8,0.543,1.0,,,,,,,,,2.8,,-0.026,0.063,
8,SZC,4,2020,16.5,2.4,14.4,,0.151,0.049,-291,4,246,8.9,1860,12642,,,,,,0.286,,,0.4,0.2,0.2,0.017,2958,0.401,0.27,0.336,1.3,0.4,4.4,0.1,3.5,-806,0.071,0.026,-533,,-4.733,0.1,0.8,0.27,1.5,,,,,,,,,2.5,,0.002,0.019,
9,SZC,3,2020,13.8,2.0,16.3,,0.151,0.053,-195,5,402,21.0,1829,12404,,,,,,0.324,,,0.5,0.4,0.4,-0.135,2952,0.578,0.482,0.419,0.8,0.3,3.3,0.1,3.1,-654,0.173,0.053,-593,,-2.372,0.1,0.8,0.482,1.1,,,,,,,,,2.1,,-0.278,0.031,
10,SZC,2,2020,8.1,1.4,7.8,,0.183,0.068,-25,3,77,36.6,2115,12033,,,,,,0.361,,,0.6,0.8,0.8,0.24,4086,0.584,0.515,0.467,0.8,0.3,2.3,0.2,2.8,-158,0.196,0.096,-99,,-2.004,0.2,0.8,0.515,1.1,,,,,,,,,1.8,,0.335,0.063,
11,SZC,1,2020,6.8,1.0,9.3,,0.148,0.058,65,2,78,29.6,1706,11319,,,,,,0.353,,,0.5,0.9,0.9,0.259,3061,0.537,0.487,0.444,0.9,0.3,3.1,0.1,2.8,-75,0.229,0.121,-11,5.6,-1.704,0.1,0.9,0.487,1.1,,,,,,,,,1.8,,0.295,-0.055,
12,SZC,4,2019,12.3,1.4,8.8,,0.115,0.047,108,3,109,7.2,1354,11972,,,,,,0.384,,,0.6,1.2,1.2,0.097,2365,0.672,0.378,0.423,0.8,0.3,4.0,0.1,2.6,117,0.244,0.188,1,3.4,-1.475,0.1,1.2,0.378,1.3,,,,,,,,,1.6,,0.053,0.018,
13,SZC,3,2019,14.0,1.5,9.4,,0.106,0.046,104,4,72,31.2,1235,11766,,,,,,0.391,,,0.6,1.5,1.5,0.229,2245,0.493,0.431,0.377,0.8,0.3,4.1,0.1,2.6,213,0.371,0.278,36,3.5,-1.126,0.1,1.2,0.431,1.0,,,,,,,,,1.6,,0.852,0.059,
14,SZC,2,2019,16.6,1.5,18.3,,0.091,0.039,90,4,64,10.9,1004,11108,,,,,,0.39,,,0.6,1.2,1.2,-0.008,1213,0.571,0.443,0.501,0.8,0.3,7.3,0.1,2.6,89,0.348,0.23,30,4.1,-0.925,0.1,1.1,0.443,1.3,,,,,,,,,1.6,,-0.075,-0.054,
15,SZC,1,2019,14.6,1.3,21.8,,0.088,0.042,66,3,180,9.0,1012,11736,,,,,,0.433,,,0.8,2.0,2.0,0.032,1311,0.535,0.419,0.385,0.8,0.3,6.1,0.1,2.3,220,0.279,0.143,-111,5.5,-1.19,0.1,1.1,0.419,1.0,,,,,,,,,1.3,,0.175,0.014,
