,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
0,BVH,4,2022,24.0,1.8,-6.0,,0.074,0.008,,,-36322,,2059,27478.0,,,,,,0.101,,,0.1,3.6,3.6,-0.107,-8176.0,,,,0.1,0.0,-0.3,10.7,9.9,84774,0.104,0.06,,0.0,-0.061,0.0,0.8,,-0.3,,,,,,,,,8.5,,-0.006,-0.084,
1,BVH,3,2022,21.8,1.7,-6.1,,0.079,0.01,,,-210617,,2305,30002.0,,,,,,0.117,,,0.1,4.5,4.5,-0.036,-8222.0,,,,0.1,0.0,-0.3,5.5,8.6,89547,0.097,0.06,,0.0,-0.103,0.0,0.8,,-0.3,,,,,,,,,7.2,,-0.006,0.016,
2,BVH,2,2022,20.6,1.7,-6.3,,0.083,0.01,,,-125862,,2391,29534.0,,,,,,0.113,,,0.1,3.7,3.7,-0.057,-8273.0,,,,0.1,0.0,-0.3,6.4,8.8,91243,0.138,0.081,,0.0,-0.131,0.0,0.8,,-0.3,,,,,,,,,7.5,,0.001,0.012,
3,BVH,1,2022,22.7,2.0,-5.9,,0.089,0.011,,,35950,,2537,29180.0,,,,,,0.118,,,0.1,3.6,3.6,0.001,-8265.0,,,,0.1,0.0,-0.4,12.4,8.5,79723,0.478,0.251,,0.0,-0.124,0.0,0.8,,-0.3,,,,,,,,,7.2,,0.12,0.023,
4,BVH,4,2021,20.7,1.8,-6.1,,0.091,0.012,,,32427,,2535,28527.0,,,,,,0.125,,,0.1,4.6,4.6,0.037,-7378.0,,,,0.1,0.0,-0.4,9.4,8.0,77856,0.243,0.116,,0.0,-0.127,0.0,0.8,,-0.5,,,,,,,,,6.7,,0.101,-0.007,
5,BVH,3,2021,23.6,2.0,-5.7,,0.087,0.012,,,55556,,2443,28726.0,,,,,,0.129,,,0.2,4.3,4.3,-0.007,-6704.0,,,,0.1,0.0,-0.3,8.2,7.7,75947,0.716,0.386,,0.0,-0.105,0.0,0.8,,-0.4,,,,,,,,,6.5,,0.177,0.019,
6,BVH,2,2021,23.4,2.0,-11.4,,0.09,0.013,,,133163,,2460,28193.0,,,,,,0.14,,,0.2,7.4,7.4,-0.036,-5695.0,,,,0.1,0.0,-0.3,6.1,7.1,77206,0.132,0.06,,0.0,-0.096,0.0,0.8,,-0.3,,,,,,,,,5.9,,0.2,0.022,
7,BVH,1,2021,23.0,2.1,-10.1,,0.095,0.014,,,697897,,2551,27592.0,,,,,,0.14,,,0.2,6.5,6.5,0.221,-4746.0,,,,0.1,0.0,-0.3,3.7,7.2,81273,0.206,0.115,,0.0,-0.123,0.0,0.8,,-0.5,,,,,,,,,5.9,,0.051,0.023,
8,BVH,4,2020,31.1,2.4,-12.2,,0.079,0.011,,,320738,,2090,26961.0,,,,,,0.136,,,0.2,4.5,4.5,0.31,-4518.0,,,,0.1,0.0,-0.3,2.8,7.4,72111,0.326,0.159,,0.0,-0.106,0.0,0.8,,-0.6,,,,,,,,,6.1,,-0.038,-0.007,
9,BVH,3,2020,29.7,1.7,-11.2,,0.066,0.009,,,-64751,,1596,27149.0,,,,,,0.139,,,0.2,4.2,4.2,0.109,-4694.0,,,,0.0,0.0,-0.2,1.3,7.2,76331,0.152,0.08,,0.0,-0.111,0.0,0.8,,-0.7,,,,,,,,,5.9,,0.013,0.021,
