,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
0,EIB,4,2022,9.0,1.3,,,0.154,0.017,,,,,1996,13881,0.033,0.227,0.018,0.558,0.043,0.111,0.157,0.656,0.1,,,0.078,,,,,,,,,9.0,,,,,,,,,,,0.263,0.217,0.737,0.705,0.878,0.839,0.013,0.303,8.0,0.001,,0.018,0.138
1,EIB,3,2022,15.4,2.1,,,0.145,0.016,,,,,1852,13639,0.031,0.114,0.019,0.565,0.041,0.11,0.158,0.417,0.1,,,0.34,,,,,,,,,9.1,,,,,,,,,,,0.467,0.608,0.725,0.694,0.877,0.827,0.013,0.317,8.1,0.001,,0.055,0.211
2,EIB,2,2022,19.3,2.1,,,0.112,0.012,,,,,1382,12927,0.027,0.299,0.019,0.707,0.042,0.109,0.153,0.395,0.1,,,0.416,,,,,,,,,9.2,,,,,,,,,,,0.482,0.431,0.746,0.713,0.88,0.848,0.013,0.295,8.2,0.002,,0.034,0.171
3,EIB,1,2022,31.5,2.5,,,0.081,0.009,,,,,976,12505,0.025,0.254,0.02,0.631,0.044,0.107,0.151,0.42,0.1,,,0.492,,,,,,,,,9.3,,,,,,,,,,,0.464,0.388,0.747,0.711,0.881,0.848,0.014,0.295,8.3,0.005,,0.037,0.167
4,EIB,4,2021,42.9,2.3,,,0.056,0.006,,,,,654,12054,0.022,0.302,0.02,0.608,0.046,0.107,0.155,0.486,0.1,,,-0.008,,,,,,,,,9.3,,,,,,,,,,,0.412,0.135,0.726,0.692,0.835,0.87,0.014,0.314,8.3,0.008,,0.008,0.138
5,EIB,3,2021,35.8,2.0,,,0.057,0.006,,,,,659,11960,0.023,0.221,0.022,0.428,0.049,0.109,0.168,0.5,0.1,,,-0.094,,,,,,,,,9.2,,,,,,,,,,,0.4,0.348,0.681,0.648,0.753,0.905,0.014,0.36,8.2,0.011,,0.021,0.039
6,EIB,2,2021,41.6,2.6,,,0.064,0.007,,,,,727,11717,0.023,0.207,0.02,0.502,0.05,0.104,0.163,0.627,0.1,,,0.226,,,,,,,,,9.6,,,,,,,,,,,0.299,0.22,0.675,0.642,0.761,0.887,0.013,0.366,8.6,0.011,,0.017,0.027
7,EIB,1,2021,33.8,1.7,,,0.053,0.006,,,,,593,11517,0.021,0.263,0.023,0.529,0.051,0.106,0.162,0.52,0.1,,,-0.318,,,,,,,,,9.5,,,,,,,,,,,0.386,0.155,0.687,0.653,0.771,0.89,0.015,0.355,8.5,0.008,,-0.158,-0.035
8,EIB,4,2020,22.1,1.4,,,0.066,0.007,,,,,870,13680,0.021,0.297,0.025,0.505,0.052,0.105,0.167,0.48,0.1,,,0.252,,,,,,,,,9.5,,,,,,,,,,,0.439,0.163,0.66,0.628,0.752,0.877,0.016,0.378,8.5,0.004,,0.013,-0.11
9,EIB,3,2020,24.5,1.3,,,0.053,0.006,,,,,695,13499,0.022,0.233,0.025,0.497,0.059,0.11,0.164,0.452,0.1,,,0.227,,,,,,,,,9.1,,,,,,,,,,,0.427,0.393,0.704,0.67,0.792,0.889,0.016,0.333,8.1,0.006,,0.027,-0.057
10,EIB,2,2020,31.4,1.4,,,0.044,0.005,,,,,566,13145,0.022,0.295,0.021,0.616,0.062,0.11,0.156,0.676,0.1,,,-0.268,,,,,,,,,9.1,,,,,,,,,,,0.258,0.07,0.747,0.703,0.831,0.899,0.015,0.296,8.1,0.006,,0.0,-0.023
11,EIB,1,2020,18.9,1.1,,,0.061,0.006,,,,,774,13142,0.022,0.186,0.019,0.535,0.062,0.103,0.148,0.598,0.1,,,0.099,,,,,,,,,9.7,,,,,,,,,,,0.321,0.348,0.727,0.693,0.843,0.862,0.013,0.304,8.7,0.006,,0.026,0.078
12,EIB,4,2019,25.3,1.4,,,0.057,0.005,,,,,704,12810,0.021,0.368,0.017,0.555,0.057,0.094,0.139,0.537,0.1,,,0.362,,,,,,,,,10.6,,,,,,,,,,,0.979,-0.013,0.705,0.676,0.813,0.867,0.012,0.321,9.6,0.006,,-0.003,0.086
13,EIB,3,2019,31.9,1.3,,,0.041,0.004,,,,,517,12851,0.023,0.301,0.017,0.576,0.058,0.1,0.147,0.556,0.1,,,0.191,,,,,,,,,10.0,,,,,,,,,,,0.355,0.25,0.734,0.677,0.799,0.919,0.012,0.319,9.0,0.006,,0.019,0.09
14,EIB,2,2019,43.3,1.5,,,0.035,0.003,,,,,434,12610,0.023,0.256,0.018,0.544,0.054,0.097,0.146,0.665,0.1,,,0.075,,,,,,,,,10.3,,,,,,,,,,,0.268,0.294,0.717,0.664,0.82,0.874,0.012,0.333,9.3,0.007,,0.018,0.051
