,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
0,VIB,4,2022,5.3,1.4,,,0.297,0.026,,,,,4018,15491,0.047,0.165,0.025,0.539,0.043,0.095,0.141,0.334,0.1,,,0.009,,,,,,,,,10.5,,,,,,,,,,,0.533,0.473,0.7,0.676,1.159,0.604,0.017,0.335,9.5,0.003,,0.071,0.151
1,VIB,3,2022,5.3,1.5,,,0.319,0.027,,,,,3980,14460,0.048,0.171,0.023,0.54,0.039,0.089,0.135,0.361,0.1,,,0.155,,,,,,,,,11.2,,,,,,,,,,,0.511,0.483,0.693,0.663,1.196,0.579,0.016,0.339,10.2,0.004,,0.079,0.204
2,VIB,2,2022,6.0,1.5,,,0.295,0.023,,,,,3446,13403,0.044,0.197,0.024,0.541,0.036,0.081,0.127,0.326,0.1,,,0.07,,,,,,,,,12.3,,,,,,,,,,,0.539,0.476,0.668,0.637,1.125,0.594,0.016,0.359,11.3,0.004,,0.086,0.212
3,VIB,1,2022,10.4,2.7,,,0.299,0.023,,,,,3219,12341,0.044,0.15,0.024,0.518,0.035,0.078,0.121,0.353,0.1,,,0.059,,,,,,,,,12.8,,,,,,,,,,,0.518,0.441,0.673,0.641,1.165,0.578,0.015,0.351,11.8,0.005,,0.071,0.206
4,VIB,4,2021,11.0,2.9,,,0.303,0.023,,,,,3041,11524,0.044,0.245,0.023,0.514,0.037,0.078,0.121,0.255,0.1,,,0.126,,,,,,,,,12.7,,,,,,,,,,,0.596,0.475,0.679,0.651,1.161,0.585,0.015,0.348,11.7,0.005,,0.096,0.189
5,VIB,3,2021,9.7,2.5,,,0.294,0.023,,,,,2700,10513,0.046,0.13,0.021,0.541,0.041,0.078,0.118,0.464,0.1,,,-0.038,,,,,,,,,12.9,,,,,,,,,,,0.429,0.36,0.692,0.659,1.101,0.628,0.014,0.332,11.9,0.003,,0.053,0.261
6,VIB,2,2021,13.0,3.7,,,0.326,0.025,,,,,2808,9986,0.046,0.223,0.017,0.638,0.041,0.076,0.115,0.354,0.1,,,0.133,,,,,,,,,13.2,,,,,,,,,,,0.517,0.451,0.693,0.66,1.088,0.637,0.011,0.331,12.2,0.005,,0.089,0.327
7,VIB,1,2021,10.3,2.8,,,0.311,0.023,,,,,2479,9169,0.043,0.207,0.017,0.62,0.043,0.075,0.109,0.389,0.1,,,0.126,,,,,,,,,13.3,,,,,,,,,,,0.489,0.413,0.709,0.688,1.132,0.626,0.012,0.32,12.3,0.004,,0.075,0.316
8,VIB,4,2020,7.8,2.0,,,0.296,0.022,,,,,2201,8526,0.04,0.24,0.017,0.582,0.046,0.073,0.106,0.387,0.1,,,0.117,,,,,,,,,13.6,,,,,,,,,,,0.49,0.422,0.712,0.693,1.127,0.631,0.012,0.317,12.6,0.003,,0.086,0.312
9,VIB,3,2020,6.2,1.5,,,0.286,0.021,,,,,1970,7853,0.04,0.263,0.021,0.483,0.051,0.078,0.111,0.371,0.1,,,0.124,,,,,,,,,12.9,,,,,,,,,,,0.503,0.44,0.725,0.699,1.079,0.672,0.015,0.302,11.9,0.003,,0.088,0.209
