,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
0,VGC,4,2022,9.0,2.1,3.9,,0.237,0.078,-11,141,49,3.9,3896,17032,,,,,,0.333,,,0.7,1.0,0.5,-0.116,10384,0.218,0.087,0.055,0.4,0.2,0.7,1.2,3.0,-251,0.222,0.129,81,,-0.172,0.6,0.7,0.087,1.0,,,,,,,,,1.5,,-0.057,0.024,
1,VGC,3,2022,11.7,3.1,4.1,,0.281,0.095,2,140,40,4.9,4408,16629,,,,,,0.322,,,0.6,1.0,0.5,0.012,11009,0.255,0.101,0.069,0.4,0.2,0.6,1.2,3.1,3,0.278,0.14,103,154.4,-0.575,0.7,0.7,0.101,1.0,,,,,,,,,1.6,,-0.006,-0.03,
2,VGC,2,2022,11.9,3.0,4.3,,0.277,0.097,-4,140,43,14.6,4357,17138,,,,,,0.342,,,0.7,1.0,0.5,0.183,11076,0.307,0.203,0.151,0.4,0.1,0.5,1.2,2.9,89,0.308,0.145,93,,-0.627,0.7,0.8,0.203,1.0,,,,,,,,,1.5,,0.053,-0.014,
3,VGC,1,2022,16.5,3.5,5.7,,0.229,0.075,0,146,43,16.5,3683,17375,,,,,,0.342,,,0.7,1.0,0.6,0.346,10520,0.364,0.244,0.183,0.4,0.1,0.6,0.9,2.9,176,0.366,0.13,103,2085.3,-0.626,0.6,0.8,0.244,1.0,,,,,,,,,1.5,,0.291,0.096,
4,VGC,4,2021,18.2,3.1,6.2,,0.182,0.056,-18,161,52,6.6,2736,15853,,,,,,0.323,,,0.6,0.9,0.5,0.353,8146,0.242,0.105,0.111,0.4,0.1,0.7,0.9,3.1,-609,0.323,0.13,91,,-0.616,0.5,0.8,0.105,1.3,,,,,,,,,1.6,,0.19,0.073,
5,VGC,3,2021,15.9,2.2,7.8,,0.14,0.046,9,189,50,7.7,2022,14773,,,,,,0.36,,,0.7,1.0,0.5,0.011,6848,0.252,0.115,0.09,0.3,0.1,0.7,3.0,2.8,191,0.163,0.054,148,42.8,-0.775,0.5,0.8,0.115,1.0,,,,,,,,,1.5,,0.054,0.032,
6,VGC,2,2021,14.3,2.0,6.5,,0.138,0.046,13,176,50,12.3,2001,14322,,,,,,0.358,,,0.6,0.9,0.5,0.261,6495,0.256,0.15,0.116,0.3,0.1,0.7,6.3,2.8,-389,0.228,0.091,139,27.3,-0.662,0.5,0.8,0.15,1.0,,,,,,,,,1.5,,0.717,-0.03,
7,VGC,1,2021,20.7,2.2,8.8,,0.108,0.034,25,189,52,11.2,1587,14766,,,,,,0.308,,,0.5,1.0,0.4,0.2,3782,0.287,0.159,0.118,0.3,0.1,1.3,4.0,3.2,-164,0.19,0.102,162,14.9,-0.693,0.4,0.8,0.159,0.9,,,,,,,,,1.9,,0.072,0.037,
8,VGC,4,2020,18.6,1.7,9.9,,0.093,0.028,14,184,58,4.3,1322,14232,,,,,,0.297,,,0.5,0.9,0.5,-0.063,3528,0.236,0.07,0.039,0.3,0.1,1.3,3.7,3.4,-472,0.276,0.13,139,27.0,-0.697,0.4,0.6,0.07,0.9,,,,,,,,,2.1,,-0.03,0.011,
9,VGC,3,2020,15.0,1.5,10.1,,0.101,0.031,41,174,51,7.5,1412,14075,,,,,,0.295,,,0.5,1.0,0.5,0.035,3637,0.28,0.133,0.083,0.3,0.1,1.4,2.6,3.4,269,0.293,0.129,164,8.8,-0.663,0.5,0.7,0.133,0.9,,,,,,,,,2.1,,0.025,-0.046,
10,VGC,2,2020,12.2,1.1,6.6,,0.093,0.031,56,158,50,5.9,1364,14759,,,,,,0.317,,,0.5,1.2,0.6,-0.062,3548,0.246,0.098,0.064,0.3,0.1,1.4,2.9,3.2,1116,0.335,0.239,164,6.5,-0.616,0.5,0.8,0.098,0.9,,,,,,,,,1.9,,-0.052,0.014,
11,VGC,1,2020,8.4,0.8,5.4,,0.101,0.035,54,157,44,5.8,1454,14551,,,,,,0.321,,,0.5,1.2,0.6,0.0,3743,0.225,0.108,0.067,0.3,0.1,1.3,2.4,3.1,1426,0.309,0.263,167,6.7,-0.571,0.5,0.7,0.108,0.9,,,,,,,,,1.8,,0.008,0.02,
12,VGC,4,2019,11.6,1.2,4.9,,0.103,0.035,33,156,51,5.1,1454,14266,,,,,,0.314,,,0.5,1.2,0.6,0.047,3712,0.235,0.08,0.047,0.3,0.1,1.3,1.8,3.2,1170,0.383,0.354,137,11.1,-0.572,0.5,1.5,0.08,0.9,,,,,,,,,1.9,,0.02,0.02,
13,VGC,3,2019,12.7,1.3,5.3,,0.1,0.035,38,156,48,6.3,1389,13987,,,,,,0.329,,,0.6,1.3,0.7,0.054,3641,0.263,0.116,0.066,0.3,0.1,1.4,2.1,3.0,1952,0.357,0.302,146,9.5,-0.462,0.6,1.5,0.116,0.9,,,,,,,,,1.8,,0.055,-0.043,
14,VGC,2,2019,13.4,1.2,6.3,,0.09,0.034,42,151,53,4.1,1318,14619,,,,,,0.36,,,0.6,1.4,0.8,-0.042,3451,0.241,0.123,0.076,0.3,0.1,1.5,2.1,2.8,1996,0.254,0.211,140,8.7,-0.418,0.6,1.5,0.123,0.9,,,,,,,,,1.5,,0.003,0.019,
15,VGC,1,2019,13.0,1.2,6.7,,0.097,0.037,39,155,49,70.5,1376,14339,,,,,,0.375,,,0.7,1.4,0.7,0.098,3440,0.215,0.117,0.07,0.3,0.1,1.5,1.8,2.7,1615,0.195,0.157,145,9.3,-0.418,0.6,1.4,0.117,0.8,,,,,,,,,1.4,,0.079,0.021,
16,VGC,4,2018,12.6,1.1,7.2,,0.089,0.035,42,156,58,4.6,1252,14043,,,,,,0.382,,,0.7,1.3,0.7,0.004,3188,0.216,0.07,0.039,0.3,0.1,1.5,2.1,2.6,1534,0.165,0.133,140,8.8,-0.359,0.6,1.8,0.07,1.0,,,,,,,,,1.4,,0.032,0.02,
17,VGC,3,2018,13.3,1.2,7.2,,0.092,0.035,48,160,52,5.0,1248,13763,,,,,,0.381,,,0.7,1.4,0.7,-0.08,3090,0.226,0.108,0.06,0.3,0.1,1.7,2.0,2.6,1898,0.172,0.135,156,7.6,-0.367,0.5,1.6,0.108,0.9,,,,,,,,,1.4,,0.017,-0.054,
18,VGC,2,2018,12.5,1.2,,,0.096,0.038,46,153,53,6.8,1357,14553,,,,,,0.391,,,0.7,1.5,0.8,0.083,3039,0.247,0.138,0.098,0.3,0.1,1.8,2.2,2.6,2256,0.278,,146,8.0,-0.393,0.6,1.4,0.138,1.0,,,,,,,,,1.4,,-0.134,0.028,
19,VGC,1,2018,16.2,1.4,6.4,,0.107,0.038,41,159,49,3.9,1253,14157,,,,,,0.39,,,0.7,1.6,0.9,-0.115,3507,0.205,0.091,0.056,0.3,0.1,1.7,1.7,2.6,2516,0.267,0.233,152,8.8,-0.355,0.6,1.4,0.091,0.9,,,,,,,,,1.4,,-0.049,0.008,
