,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
0,DHC,4,2022,8.0,1.7,7.3,,0.22,0.143,46,52,42,15.2,4698,21722,,,,,,0.607,,,1.5,1.5,0.9,-0.027,6445,0.126,0.096,0.087,0.3,0.2,1.0,,1.6,532,0.108,0.062,56,7.9,-0.116,1.5,0.9,0.096,1.1,,,,,,,,,0.6,,-0.014,-0.031,
1,DHC,3,2022,9.9,2.1,7.3,,0.224,0.144,49,51,50,17.3,4827,22422,,,,,,0.621,,,1.6,1.6,1.0,-0.056,6534,0.129,0.087,0.066,0.3,0.2,0.8,,1.6,615,0.121,0.071,51,7.4,-0.029,1.5,0.9,0.087,0.9,,,,,,,,,0.6,,-0.112,0.037,
2,DHC,2,2022,10.3,2.4,8.4,,0.249,0.152,41,56,49,32.0,5114,21621,,,,,,0.585,,,1.4,1.4,0.9,-0.034,7358,0.174,0.139,0.114,0.3,0.2,1.0,,1.7,533,0.079,0.039,48,8.9,-0.007,1.5,0.9,0.139,0.9,,,,,,,,,0.7,,0.005,-0.041,
3,DHC,1,2022,12.0,2.8,10.1,,0.261,0.157,42,58,67,36.5,5296,22548,,,,,,0.648,,,1.8,1.6,1.0,-0.114,7324,0.185,0.133,0.114,0.2,0.1,0.8,,1.5,594,0.059,0.024,33,8.7,-0.035,1.5,0.9,0.133,1.0,,,,,,,,,0.5,,-0.096,0.07,
4,DHC,4,2021,11.8,3.4,11.0,,0.311,0.206,36,33,37,35.9,5979,21081,,,,,,0.707,,,2.4,1.7,1.2,-0.114,8104,0.116,0.087,0.083,0.2,0.2,0.8,,1.4,466,0.058,0.017,32,10.1,-0.049,1.8,0.9,0.087,1.0,,,,,,,,,0.4,,-0.117,0.022,
5,DHC,3,2021,11.9,3.9,9.3,,0.375,0.238,36,39,44,30.3,6748,20627,,,,,,0.667,,,2.0,1.6,1.2,0.036,9179,0.14,0.096,0.092,0.2,0.1,0.7,,1.5,499,0.182,0.056,30,10.2,-0.059,1.7,0.9,0.096,1.0,,,,,,,,,0.5,,-0.091,0.056,
6,DHC,2,2021,12.3,4.1,11.9,,0.382,0.228,28,49,53,32.5,6510,19540,,,,,,0.64,,,1.8,1.4,1.0,0.102,10100,0.162,0.126,0.119,0.2,0.2,0.8,,1.6,389,0.118,0.028,24,13.0,-0.081,1.6,0.9,0.126,1.0,,,,,,,,,0.6,,0.131,0.08,
7,DHC,1,2021,10.8,3.5,13.2,,0.364,0.202,36,57,59,31.7,5908,18087,,,,,,0.555,,,1.2,1.3,0.8,0.214,8929,0.231,0.184,0.17,0.3,0.2,1.0,3.2,1.8,370,0.071,0.017,34,10.1,-0.045,1.4,0.9,0.184,1.0,,,,,,,,,0.8,,0.146,0.044,
8,DHC,4,2020,9.6,2.7,12.8,,0.312,0.178,43,49,50,23.5,4867,17328,,,,,,0.613,,,1.6,1.5,1.1,0.144,7792,0.213,0.19,0.178,0.3,0.2,1.3,2.0,1.6,360,0.145,0.039,42,8.5,-0.033,1.3,1.0,0.19,1.0,,,,,,,,,0.6,,-0.032,0.125,
9,DHC,3,2020,7.9,2.2,10.3,,0.309,0.166,40,62,42,9.0,4256,15410,,,,,,0.597,,,1.5,1.4,0.9,0.127,8049,0.152,0.111,0.098,0.4,0.2,1.6,1.5,1.7,265,0.059,0.019,60,9.2,-0.045,1.3,1.0,0.111,0.9,,,,,,,,,0.7,,0.06,0.058,
10,DHC,2,2020,6.8,1.8,8.0,,0.287,0.144,32,84,68,7.0,3776,14559,,,,,,0.546,,,1.2,1.2,0.7,0.218,7592,0.147,0.108,0.123,0.4,0.2,1.7,1.5,1.8,173,0.045,0.02,48,11.3,-0.29,1.1,1.2,0.108,0.9,,,,,,,,,0.8,,0.111,0.016,
11,DHC,1,2020,7.4,1.6,8.4,,0.24,0.126,49,79,50,9.5,3100,14333,,,,,,0.554,,,1.2,1.5,1.0,0.195,6833,0.242,0.184,0.133,0.5,0.3,2.1,0.8,1.8,271,0.085,0.041,78,7.5,-0.25,1.0,0.8,0.184,0.9,,,,,,,,,0.8,,0.29,-0.103,
