,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
0,KBC,4,2022,11.0,1.1,-149.3,,0.103,0.047,7050,6279.0,93.0,-3.6,2020,20955,,,,,,0.46,,,1.0,2.6,1.5,-0.309,-251.0,,,,0.4,0.2,-43.7,1.0,2.2,17199,0.094,0.098,13236.0,0.1,-0.563,0.0,,,1.1,,,,,,,,,1.0,,-1.197,-0.011,
1,KBC,3,2022,9.9,1.4,35.9,,0.154,0.071,2753,3500.0,41.0,0.2,2925,21181,,,,,,0.487,,,1.3,3.1,1.7,7.682,1274.0,0.479,0.107,9.441,0.4,0.2,9.1,1.0,2.1,17884,0.071,0.065,6212.0,0.1,-0.724,0.1,1.0,0.107,89.7,,,,,,,,,0.8,,-0.103,0.134,
2,KBC,2,2022,97.0,1.8,24.4,,0.021,0.009,2424,3276.0,46.0,0.6,336,18682,,,,,,0.461,,,1.2,3.2,1.8,-0.611,1421.0,0.467,0.203,,0.4,0.2,8.1,1.0,2.2,18252,0.066,0.082,5654.0,0.2,-0.929,0.1,,0.203,-3.5,,,,,,,,,0.9,,-0.333,-0.025,
3,KBC,1,2022,46.0,2.1,32.9,,0.053,0.023,2116,3013.0,33.0,1.1,866,19158,,,,,,0.464,,,1.2,4.1,2.3,-0.151,2130.0,0.404,0.196,0.695,0.4,0.2,5.9,0.2,2.2,19718,0.182,0.102,5096.0,0.2,-1.032,0.1,0.8,0.196,4.2,,,,,,,,,0.9,,-0.417,0.059,
4,KBC,4,2021,44.7,2.5,16.2,,0.066,0.029,1447,2254.0,28.0,4.1,1020,18098,,,,,,0.454,,,1.1,4.0,2.3,0.048,3654.0,0.596,0.397,0.172,0.4,0.2,3.3,0.3,2.2,19784,0.158,0.102,3673.0,0.3,-0.837,0.2,0.7,0.397,0.6,,,,,,,,,0.9,,0.162,0.072,
5,KBC,3,2021,33.5,1.9,24.8,,0.067,0.03,1298,1485.0,8.0,0.7,974,16879,,,,,,0.429,,,1.0,3.9,2.2,-0.06,3145.0,0.489,0.328,,0.5,0.2,3.4,0.3,2.3,20141,0.242,0.119,2775.0,0.3,-0.544,0.2,,0.328,-0.3,,,,,,,,,1.0,,0.027,0.253,
6,KBC,2,2021,27.8,2.1,22.2,,0.08,0.035,1161,1506.0,14.0,2.6,1036,13471,,,,,,0.376,,,0.8,3.4,1.8,0.058,3063.0,0.599,0.419,0.054,0.6,0.3,3.3,0.3,2.7,16847,0.179,0.091,2653.0,0.3,-0.176,0.2,0.2,0.419,0.7,,,,,,,,,1.2,,0.212,0.004,
7,KBC,1,2021,29.2,2.1,19.4,,0.076,0.034,1259,1655.0,17.0,11.1,979,13417,,,,,,0.407,,,0.8,2.9,1.5,2.642,2526.0,0.561,0.467,0.299,0.5,0.2,3.4,0.5,2.5,15041,0.057,0.038,2897.0,0.3,-0.258,0.2,0.7,0.467,0.9,,,,,,,,,1.2,,1.778,0.064,
8,KBC,4,2020,68.1,1.5,45.8,,0.022,0.01,2151,2308.0,19.0,0.8,268,12614,,,,,,0.411,,,0.8,3.1,1.4,-0.464,910.0,0.152,0.043,0.144,0.5,0.2,8.9,0.4,2.4,14377,0.094,0.058,4440.0,0.2,-0.176,0.1,0.7,0.043,5.0,,,,,,,,,1.2,,-0.539,0.023,
9,KBC,3,2020,21.2,0.9,21.2,,0.041,0.021,2329,4990.0,135.0,1.1,501,12334,,,,,,0.489,,,1.2,2.6,1.4,-0.253,1972.0,0.569,0.336,,0.3,0.1,2.7,0.6,2.0,10442,0.121,0.073,7184.0,0.2,-0.155,0.1,,0.336,0.0,,,,,,,,,0.9,,-0.168,-0.003,
