,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
0,MSB,4,2022,5.4,0.9,,,0.19,0.022,,,,,2308,13326,0.044,0.213,0.017,0.696,0.028,0.125,0.221,0.613,0.1,,,0.006,,,,,,,,,8.0,,,,,,,,,,,0.311,0.29,0.623,0.565,1.03,0.605,0.01,0.406,7.0,0.007,,0.033,0.188
1,MSB,3,2022,5.5,1.0,,,0.195,0.024,,,,,2295,12898,0.045,0.225,0.015,0.957,0.025,0.133,0.23,0.351,0.2,,,0.094,,,,,,,,,7.5,,,,,,,,,,,0.524,0.424,0.629,0.578,1.172,0.537,0.009,0.411,6.5,0.005,,0.05,0.145
2,MSB,2,2022,6.2,1.1,,,0.187,0.022,,,,,2098,12289,0.043,0.26,0.015,0.843,0.025,0.126,0.222,0.38,0.1,,,-0.021,,,,,,,,,7.9,,,,,,,,,,,0.502,0.536,0.61,0.566,1.124,0.543,0.009,0.431,6.9,0.008,,0.063,0.209
3,MSB,1,2022,9.1,1.7,,,0.21,0.022,,,,,2142,11557,0.039,0.184,0.018,0.878,0.024,0.118,0.209,0.308,0.1,,,0.062,,,,,,,,,8.5,,,,,,,,,,,0.532,0.478,0.613,0.565,1.149,0.534,0.01,0.423,7.5,0.007,,0.049,0.236
4,MSB,4,2021,11.1,2.0,,,0.207,0.021,,,,,2017,11018,0.037,0.42,0.017,0.954,0.025,0.108,0.217,0.488,0.1,,,0.016,,,,,,,,,9.2,,,,,,,,,,,0.398,0.256,0.55,0.499,1.073,0.512,0.009,0.475,8.2,0.008,,0.035,0.28
5,MSB,3,2021,11.3,2.1,,,0.212,0.022,,,,,1985,10644,0.038,0.296,0.019,0.621,0.027,0.109,0.217,0.309,0.1,,,0.069,,,,,,,,,9.2,,,,,,,,,,,0.554,0.35,0.567,0.501,1.042,0.544,0.01,0.445,8.2,0.012,,0.048,0.335
6,MSB,2,2021,12.5,2.3,,,0.207,0.021,,,,,1857,10153,0.038,0.552,0.02,0.585,0.029,0.111,0.222,0.328,0.1,,,0.384,,,,,,,,,9.0,,,,,,,,,,,0.538,0.48,0.574,0.499,1.062,0.54,0.01,0.435,8.0,0.013,,0.142,0.304
7,MSB,1,2021,12.5,1.9,,,0.164,0.016,,,,,1342,8890,0.036,0.312,0.019,0.547,0.032,0.095,0.199,0.345,0.1,,,0.335,,,,,,,,,10.5,,,,,,,,,,,0.513,0.435,0.55,0.479,0.975,0.564,0.009,0.45,9.5,0.016,,0.054,0.362
8,MSB,4,2020,14.4,1.7,,,0.127,0.012,,,,,1005,8437,0.033,0.354,0.02,0.541,0.036,0.096,0.213,0.558,0.1,,,0.338,,,,,,,,,10.5,,,,,,,,,,,0.352,0.287,0.518,0.449,0.907,0.571,0.009,0.48,9.5,0.016,,0.044,0.248
9,MSB,3,2020,,,,,0.097,0.01,,,,,751,8080,0.031,0.266,0.023,0.594,0.041,0.097,0.22,0.392,0.1,,,0.113,,,,,,,,,10.3,,,,,,,,,,,0.486,0.31,0.503,0.441,0.918,0.548,0.01,0.498,9.3,0.019,,0.034,0.27
