,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
0,VHC,4,2022,5.3,1.4,5.0,,0.297,0.195,94,80,13,7.6,10780,41035,,,,,,0.65,,,2.0,2.1,1.3,-0.118,14072,0.191,0.102,0.076,0.3,0.2,0.8,12.7,1.5,3945,0.072,0.053,161,3.9,-0.456,1.3,0.8,0.102,0.9,,,,,,,,,0.5,,-0.077,-0.023,
1,VHC,3,2022,6.8,2.0,5.3,,0.335,0.224,98,81,10,19.1,12223,42000,,,,,,0.647,,,1.9,2.1,1.4,0.095,15242,0.192,0.147,0.138,0.3,0.2,0.8,14.0,1.5,4343,0.061,0.038,169,3.7,-0.526,1.3,0.8,0.147,1.1,,,,,,,,,0.5,,0.074,0.062,
2,VHC,2,2022,8.2,2.3,6.0,,0.323,0.21,98,96,16,44.8,11161,39547,,,,,,0.629,,,1.8,2.0,1.3,0.348,14198,0.259,0.209,0.187,0.4,0.2,0.8,16.9,1.6,4060,0.007,0.004,179,3.7,-0.444,1.3,0.9,0.209,1.0,,,,,,,,,0.6,,0.31,0.146,
3,VHC,1,2022,11.2,2.7,9.3,,0.261,0.173,99,92,16,32.9,8277,34515,,,,,,0.616,,,1.7,1.9,1.2,0.378,10839,0.238,0.195,0.168,0.4,0.3,1.0,16.8,1.6,3140,0.022,0.009,175,3.7,-0.39,1.2,0.8,0.195,1.0,,,,,,,,,0.6,,0.342,0.096,
4,VHC,4,2021,10.2,1.9,13.5,,0.201,0.138,114,82,16,53.4,6005,31501,,,,,,0.661,,,2.1,2.1,1.4,0.377,8079,0.237,0.18,0.169,0.3,0.2,1.0,10.3,1.5,2875,0.033,0.011,180,3.2,-0.312,1.1,0.8,0.18,1.1,,,,,,,,,0.5,,0.344,0.015,
5,VHC,3,2021,11.5,1.6,11.8,,0.145,0.106,131,85,14,24.9,4361,31046,,,,,,0.702,,,2.4,2.3,1.5,0.111,6013,0.183,0.133,0.115,0.3,0.2,1.1,8.1,1.4,2870,0.025,0.012,202,2.8,-0.224,1.1,0.9,0.133,1.0,,,,,,,,,0.4,,0.165,0.047,
6,VHC,2,2021,11.2,1.5,12.9,,0.135,0.098,130,97,14,37.3,3925,29653,,,,,,0.682,,,2.2,2.1,1.2,0.053,5161,0.185,0.12,0.111,0.3,0.2,1.4,19.8,1.5,2639,0.019,0.01,213,2.8,-0.242,1.1,0.9,0.12,1.1,,,,,,,,,0.5,,0.046,0.025,
7,VHC,1,2021,10.1,1.3,9.0,,0.132,0.1,140,92,15,21.7,3728,28917,,,,,,0.733,,,2.9,2.5,1.5,-0.03,4935,0.152,0.075,0.073,0.2,0.2,1.1,15.1,1.4,2583,0.027,0.02,216,2.6,-0.299,1.1,0.9,0.075,1.1,,,,,,,,,0.3,,0.025,0.028,
8,VHC,4,2020,10.4,1.4,8.3,,0.14,0.102,147,88,18,16.3,3843,28123,,,,,,0.717,,,2.5,2.4,1.7,-0.061,4816,0.116,0.066,0.079,0.2,0.2,1.2,16.0,1.4,2782,0.008,0.006,217,2.5,-0.366,1.0,0.9,0.066,1.3,,,,,,,,,0.4,,-0.293,-0.039,
9,VHC,3,2020,9.9,1.4,8.7,,0.148,0.111,152,95,16,19.0,4094,29272,,,,,,0.766,,,3.3,2.9,2.0,-0.095,6814,0.127,0.089,0.097,0.2,0.1,1.0,,1.3,3076,0.037,0.026,232,2.4,-0.421,1.1,0.9,0.089,1.2,,,,,,,,,0.3,,-0.095,0.034,
10,VHC,2,2020,7.2,1.1,8.2,,0.17,0.128,143,100,17,26.7,4522,28316,,,,,,0.769,,,3.3,2.9,2.0,-0.191,7525,0.2,0.156,0.135,0.2,0.1,0.9,,1.3,2971,0.028,0.018,226,2.6,-0.375,1.1,0.9,0.156,1.0,,,,,,,,,0.3,,-0.067,0.033,
11,VHC,1,2020,3.4,0.7,6.3,,0.219,0.161,121,87,14,10.9,5590,27415,,,,,,0.781,,,3.6,3.1,2.1,-0.138,8069,0.131,0.083,0.093,0.2,0.1,0.9,,1.3,2916,0.016,0.013,194,3.0,-0.33,1.2,0.9,0.083,1.3,,,,,,,,,0.3,,-0.143,0.023,
12,VHC,4,2019,5.8,1.4,4.8,,0.265,0.183,78,80,16,15.4,6487,26802,,,,,,0.737,,,2.8,2.7,1.9,-0.155,9411,0.141,0.088,0.092,0.2,0.1,0.8,,1.4,2897,0.018,0.016,142,4.7,-0.259,1.2,1.1,0.088,1.2,,,,,,,,,0.4,,-0.447,0.018,
13,VHC,3,2019,5.1,1.5,5.0,,0.326,0.224,56,76,11,19.5,7679,26334,,,,,,0.737,,,2.8,2.8,1.7,-0.203,17016,0.197,0.145,0.135,0.2,0.2,0.8,,1.4,2976,0.015,0.011,122,6.6,-0.586,1.4,1.1,0.145,1.0,,,,,,,,,0.4,,-0.2,0.056,
14,VHC,2,2019,4.4,1.7,4.2,,0.454,0.305,51,73,11,22.1,9631,24939,,,,,,0.726,,,2.7,2.6,1.5,0.055,21278,0.216,0.168,0.207,0.2,0.2,0.6,,1.4,2781,0.016,0.01,113,7.1,-0.634,1.6,1.1,0.168,1.3,,,,,,,,,0.4,,-0.021,0.05,
15,VHC,1,2019,4.6,1.8,4.7,,0.463,0.296,47,64,10,18.5,9131,23757,,,,,,0.691,,,2.2,2.2,1.3,0.144,21737,0.235,0.183,0.172,0.3,0.2,0.6,,1.4,2206,0.011,0.006,101,7.8,-0.589,1.7,1.1,0.183,1.1,,,,,,,,,0.4,,0.091,0.074,
16,VHC,4,2018,5.6,2.0,5.1,,0.418,0.256,61,65,12,23.8,7980,22116,,,,,,0.639,,,1.8,1.8,1.2,0.192,19920,0.208,0.171,0.151,0.3,0.2,0.7,,1.6,1888,0.011,0.005,114,5.9,-0.507,1.6,1.2,0.171,1.0,,,,,,,,,0.6,,0.14,0.064,
17,VHC,3,2018,6.5,2.1,5.7,,0.37,0.225,43,58,14,66.6,6698,20793,,,,,,0.631,,,1.7,2.0,1.5,0.565,17473,0.299,0.269,0.241,0.4,0.2,0.9,,1.6,2125,0.128,0.058,87,8.4,-0.37,1.6,1.2,0.269,1.0,,,,,,,,,0.6,,0.385,0.192,
18,VHC,2,2018,6.3,1.5,5.9,,0.268,0.148,60,57,13,33.6,4278,17446,,,,,,0.607,,,1.5,1.8,1.3,0.31,12616,0.206,0.195,0.147,0.4,0.2,1.5,28.5,1.6,1502,0.011,0.006,103,6.1,-0.323,1.6,1.2,0.195,0.9,,,,,,,,,0.6,,0.191,0.111,
19,VHC,1,2018,9.8,2.0,8.2,,0.223,0.121,43,59,11,7.8,3266,15698,,,,,,0.577,,,1.4,1.8,1.4,0.001,10595,0.141,0.056,0.054,0.5,0.3,1.6,2.9,1.7,1468,0.017,0.007,91,8.4,-0.324,1.7,1.2,0.056,1.1,,,,,,,,,0.7,,0.018,-0.022,
20,VHC,4,2017,7.2,1.5,8.8,,0.224,0.125,48,63,13,12.8,3262,16058,,,,,,0.581,,,1.4,1.8,1.1,0.168,10404,0.164,0.107,0.085,0.5,0.3,1.5,2.5,1.7,1316,0.016,0.006,98,7.6,-0.462,1.7,1.2,0.107,0.9,,,,,,,,,0.7,,0.159,0.045,
21,VHC,3,2017,8.1,1.5,7.8,,0.197,0.106,41,64,14,10.6,2793,15370,,,,,,0.577,,,1.4,1.8,1.1,0.079,8981,0.143,0.102,0.084,0.5,0.3,1.9,2.0,1.7,1272,0.028,0.015,91,9.0,-0.423,1.6,1.2,0.102,1.0,,,,,,,,,0.7,,0.073,0.064,
22,VHC,2,2017,10.1,1.8,8.3,,0.194,0.09,57,70,11,9.6,2589,14445,,,,,,0.494,,,1.0,1.5,0.9,-0.145,8368,0.127,0.079,0.062,0.8,0.4,2.8,3.4,2.0,1104,0.025,0.015,116,6.4,-0.406,1.5,1.2,0.079,0.9,,,,,,,,,1.0,,-0.085,0.058,
23,VHC,1,2017,7.9,1.8,7.9,,0.236,0.113,45,81,13,9.1,3027,13651,,,,,,0.506,,,1.0,1.5,0.7,-0.007,9140,0.142,0.081,0.06,0.8,0.4,2.4,2.7,2.0,999,0.153,0.075,113,8.1,-0.426,1.5,1.2,0.081,0.9,,,,,,,,,1.0,,0.016,0.045,
24,VHC,4,2016,8.4,2.0,7.3,,0.249,0.126,49,73,14,7.9,3049,13066,,,,,,0.534,,,1.2,1.8,1.0,0.051,9000,0.121,0.064,0.056,0.6,0.3,1.9,1.7,1.9,1234,0.069,0.034,108,7.5,-0.341,1.7,1.3,0.064,1.2,,,,,,,,,0.9,,0.028,0.002,
25,VHC,3,2016,8.8,2.0,8.5,,0.241,0.111,44,76,12,9.4,2902,13039,,,,,,0.497,,,1.0,1.7,1.0,0.158,8752,0.135,0.087,0.07,0.7,0.4,2.5,2.5,2.0,1262,0.024,0.011,107,8.4,-0.254,1.6,1.2,0.087,1.0,,,,,,,,,1.0,,0.096,0.059,
