,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
0,SHB,4,2022,4.0,0.7,,,0.196,0.015,,,,,2512,13941,0.036,0.088,0.025,0.748,0.05,0.078,0.111,0.268,0.1,,,-0.056,,,,,,,,,12.9,,,,,,,,,,,0.561,0.102,0.787,0.699,1.066,0.739,0.018,0.223,11.9,0.008,,0.011,0.064
1,SHB,3,2022,4.1,0.8,,,0.23,0.016,,,,,2662,13790,0.04,0.093,0.023,0.742,0.049,0.08,0.112,0.222,0.1,,,0.155,,,,,,,,,12.5,,,,,,,,,,,0.619,0.487,0.808,0.712,1.104,0.732,0.017,0.201,11.5,0.01,,0.059,0.108
2,SHB,2,2022,5.1,0.9,,,0.213,0.014,,,,,2305,13017,0.039,0.099,0.026,0.603,0.048,0.076,0.107,0.203,0.1,,,0.134,,,,,,,,,13.1,,,,,,,,,,,0.642,0.441,0.799,0.714,1.097,0.728,0.018,0.211,12.1,0.014,,0.056,0.124
3,SHB,1,2022,9.2,1.5,,,0.197,0.013,,,,,2032,12331,0.041,0.1,0.017,0.806,0.047,0.073,0.102,0.212,0.1,,,0.251,,,,,,,,,13.6,,,,,,,,,,,0.631,0.55,0.791,0.721,1.114,0.71,0.013,0.22,12.6,0.018,,0.06,0.197
4,SHB,4,2021,11.9,1.7,,,0.166,0.011,,,,,1624,11632,0.037,0.202,0.014,0.96,0.048,0.07,0.098,0.226,0.1,,,0.063,,,,,,,,,14.2,,,,,,,,,,,0.622,0.157,0.786,0.715,1.107,0.71,0.01,0.224,13.2,0.019,,0.244,0.186
5,SHB,3,2021,14.1,2.3,,,0.178,0.011,,,,,1527,9351,0.036,0.149,0.022,0.554,0.05,0.062,0.085,0.196,0.1,,,0.187,,,,,,,,,16.2,,,,,,,,,,,0.643,0.321,0.81,0.731,1.047,0.774,0.016,0.196,15.2,0.021,,0.08,0.162
6,SHB,2,2021,18.0,2.7,,,0.16,0.009,,,,,1287,8660,0.033,0.064,0.021,0.532,0.052,0.058,0.08,0.251,0.1,,,0.147,,,,,,,,,17.3,,,,,,,,,,,0.599,0.244,0.813,0.722,1.066,0.763,0.015,0.187,16.3,0.018,,0.037,0.153
7,SHB,1,2021,16.8,2.3,,,0.154,0.009,,,,,1122,8351,0.029,0.129,0.019,0.589,0.06,0.061,0.082,0.349,0.1,,,0.262,,,,,,,,,16.3,,,,,,,,,,,0.521,0.521,0.803,0.743,1.033,0.777,0.014,0.205,15.3,0.014,,0.05,0.101
8,SHB,4,2020,14.1,1.6,,,0.127,0.007,,,,,889,7953,0.028,0.284,0.017,0.69,0.061,0.059,0.08,0.262,0.1,,,-0.003,,,,,,,,,16.9,,,,,,,,,,,0.589,0.139,0.809,0.74,1.007,0.804,0.013,0.197,15.9,0.014,,0.022,0.152
9,SHB,3,2020,12.7,1.5,,,0.13,0.007,,,,,891,7785,0.026,0.2,0.025,0.567,0.064,0.059,0.082,0.366,0.1,,,0.078,,,,,,,,,16.8,,,,,,,,,,,0.507,0.24,0.809,0.727,0.985,0.821,0.018,0.196,15.8,0.009,,0.046,0.156
