,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
0,PHR,4,2022,6.3,1.7,15.7,,0.283,0.144,352,91,18,13.6,6545,24247,,,,,,0.52,,,1.2,2.4,2.1,0.258,2791,0.229,0.136,0.726,0.1,0.0,0.9,0.8,1.9,1753,0.048,0.03,425,1.0,-0.078,0.3,0.8,0.136,6.8,,,,,,,,,0.8,,-0.09,-0.046,
1,PHR,3,2022,9.7,2.0,14.8,,0.214,0.117,365,101,11,35.6,5202,25403,,,,,,0.575,,,1.5,3.4,2.9,-0.032,3066,0.307,0.232,0.233,0.1,0.1,0.8,1.1,1.7,1781,0.027,0.017,456,1.0,-0.083,0.3,0.7,0.232,1.4,,,,,,,,,0.7,,-0.096,0.045,
2,PHR,2,2022,11.1,2.4,14.7,,0.231,0.12,363,97,16,4.9,5375,24303,,,,,,0.547,,,1.3,3.0,2.7,-0.033,3390,0.166,0.065,0.211,0.1,0.1,0.9,1.3,1.8,1839,0.064,0.034,444,1.0,-0.058,0.3,0.8,0.065,4.1,,,,,,,,,0.8,,-0.057,0.004,
3,PHR,1,2022,13.3,3.1,18.4,,0.232,0.124,330,76,6,6.8,5558,24208,,,,,,0.534,,,1.2,2.7,2.5,0.39,3594,0.156,0.078,0.807,0.1,0.1,1.0,1.1,1.9,1814,0.047,0.019,400,1.1,-0.059,0.3,0.8,0.078,12.7,,,,,,,,,0.8,,-0.007,0.097,
4,PHR,4,2021,16.3,3.0,24.4,,0.175,0.086,331,80,13,27.7,3999,22062,,,,,,0.496,,,1.1,2.3,2.0,-0.208,3619,0.277,0.187,0.357,0.1,0.1,1.1,0.7,2.0,1546,0.045,0.012,398,1.1,-0.059,0.3,0.9,0.187,2.1,,,,,,,,,0.9,,-0.019,-0.047,
5,PHR,3,2021,9.7,2.1,22.2,,0.218,0.112,295,86,6,42.6,5051,23155,,,,,,0.517,,,1.2,2.8,2.5,-0.028,3691,0.384,0.322,0.278,0.1,0.1,0.9,0.1,1.9,1813,0.041,0.012,375,1.2,-0.041,0.3,0.7,0.322,1.2,,,,,,,,,0.9,,0.363,0.046,
6,PHR,2,2021,10.2,2.4,22.5,,0.235,0.117,315,80,8,8.4,5198,22146,,,,,,0.493,,,1.1,2.7,2.4,-0.265,2707,0.141,0.09,0.16,0.1,0.1,1.4,0.3,2.0,1730,0.057,0.022,387,1.2,-0.057,0.3,0.8,0.09,2.3,,,,,,,,,0.9,,-0.044,-0.063,
7,PHR,1,2021,7.7,2.3,18.6,,0.325,0.165,354,95,9,5.9,7069,23630,,,,,,0.535,,,1.2,3.6,3.1,-0.113,2832,0.22,0.129,0.299,0.2,0.1,1.4,0.4,1.9,1858,0.022,0.011,439,1.0,-0.064,0.3,0.9,0.129,2.7,,,,,,,,,0.8,,-0.008,0.002,
8,PHR,4,2020,7.4,2.5,19.7,,0.375,0.174,343,98,22,4.2,7973,23591,,,,,,0.488,,,1.0,2.7,2.5,0.909,2856,0.251,0.187,0.508,0.2,0.1,1.5,0.2,2.0,1974,0.129,0.06,419,1.1,-0.065,0.3,0.8,0.187,3.5,,,,,,,,,1.0,,0.28,0.014,
9,PHR,3,2020,12.6,2.3,31.9,,0.181,0.095,386,123,17,4.1,4176,23273,,,,,,0.516,,,1.2,2.8,2.4,-0.331,2231,0.148,0.086,0.422,0.2,0.1,1.9,0.3,1.9,1460,0.048,0.017,492,0.9,-0.101,0.2,0.8,0.086,6.1,,,,,,,,,0.9,,-0.308,0.054,
