,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
0,HSG,4,2022,-8.7,0.9,35.2,,-0.1,-0.055,35,78,27,-12.7,-1785,16979.0,,,,,,0.636,,,1.8,1.6,0.5,-5.259,685,0.02,,,0.3,0.2,11.6,,1.6,3260,0.064,0.07,86,10.5,-0.064,2.1,,,1.1,,,,,,,,,0.6,,-0.786,-0.066,
1,HSG,3,2022,35.3,0.8,7.3,,0.023,0.011,30,81,24,-13.3,419,18171.0,,,,,,0.638,,,1.8,1.6,0.4,-0.879,3196,,,,0.4,0.2,3.2,34.9,1.6,3826,0.03,0.037,86,12.3,-0.073,2.3,,,1.0,,,,,,,,,0.6,,-0.606,-0.074,
2,HSG,2,2022,3.9,0.7,3.9,,0.193,0.086,26,88,18,7.8,3475,19628.0,,,,,,0.509,,,1.0,1.4,0.3,-0.409,8118,0.131,0.038,0.022,0.7,0.3,1.9,25.1,2.0,4640,0.029,0.047,96,14.1,-0.097,2.4,0.8,0.038,0.7,,,,,,,,,1.0,,-0.286,0.022,
3,HSG,1,2022,5.0,1.5,3.0,,0.358,0.159,19,76,26,6.4,5877,19209.0,,,,,,0.517,,,1.1,1.4,0.3,-0.197,11371,0.113,0.026,0.018,0.6,0.3,1.3,19.2,1.9,4249,0.031,0.039,70,19.6,-0.08,2.6,0.8,0.026,0.9,,,,,,,,,0.9,,-0.146,0.019,
4,HSG,4,2021,4.3,1.7,2.8,,0.477,0.217,16,58,15,10.1,7323,18849.0,,,,,,0.492,,,1.0,1.4,0.5,0.015,13312,0.125,0.045,0.038,0.5,0.3,1.1,4.9,2.0,4497,0.09,0.096,60,22.2,-0.076,2.8,0.9,0.045,1.0,,,,,,,,,1.0,,-0.007,0.042,
5,HSG,3,2021,6.4,2.6,3.6,,0.496,0.194,16,82,22,10.1,7212,18084.0,,,,,,0.406,,,0.7,1.3,0.4,0.128,13408,0.156,0.068,0.06,0.6,0.3,1.2,3.9,2.5,4284,0.045,0.031,76,22.6,-0.067,2.2,0.9,0.068,1.0,,,,,,,,,1.5,,0.014,,
6,HSG,2,2021,6.6,,5.1,,0.479,0.184,13,89,20,25.0,6394,,,,,,,,,,0.6,1.3,0.4,0.567,13217,0.227,0.153,0.131,0.7,0.3,1.3,3.4,,3520,0.051,0.022,82,27.7,-0.055,2.0,0.9,0.153,1.0,,,,,,,,,1.6,,0.306,,
7,HSG,1,2021,6.3,1.9,5.3,,0.35,0.125,4,88,34,16.0,4081,13583.0,,,,,,0.369,,,0.6,1.1,0.4,0.582,10124,0.18,0.114,0.101,0.8,0.3,1.7,2.8,2.7,1713,0.088,0.042,59,89.5,-0.057,1.8,0.9,0.114,1.0,,,,,,,,,1.7,,0.221,0.148,
8,HSG,4,2020,7.8,1.7,6.0,,0.243,0.091,-4,66,13,8.7,2580,11834.0,,,,,,0.408,,,0.7,1.1,0.5,0.339,8293,0.165,0.088,0.063,1.0,0.4,2.3,2.7,2.5,604,0.069,0.035,49,,-0.049,1.8,0.8,0.088,0.9,,,,,,,,,1.4,,0.129,0.075,
9,HSG,3,2020,7.4,1.3,5.7,,0.191,0.066,-9,80,22,5.8,1927,11009.0,,,,,,0.371,,,0.6,1.0,0.4,0.454,7346,0.184,0.079,0.054,1.2,0.5,2.8,2.8,2.7,31,0.087,0.055,49,,-0.049,1.6,0.8,0.079,0.8,,,,,,,,,1.7,,0.119,0.072,
10,HSG,2,2020,7.9,1.0,5.1,,0.138,0.046,-14,80,17,3.6,1325,10273.0,,,,,,0.374,,,0.6,0.9,0.4,0.248,6564,0.156,0.072,0.047,1.4,0.5,3.4,2.6,2.7,-539,0.063,0.059,50,,-0.052,1.5,0.9,0.072,0.8,,,,,,,,,1.7,,-0.035,0.053,
11,HSG,1,2020,3.7,0.4,4.8,,0.115,0.036,-19,79,20,2.8,1062,9752.0,,,,,,0.343,,,0.5,0.9,0.3,0.07,6803,0.186,0.074,0.035,1.5,0.5,3.5,2.4,2.9,-928,0.065,0.078,39,,-0.064,1.5,0.9,0.074,0.5,,,,,,,,,1.9,,0.087,-0.146,
12,HSG,4,2019,6.8,0.6,5.0,,0.091,0.027,17,77,21,2.4,992,11419.0,,,,,,0.337,,,0.5,0.9,0.3,0.326,6257,0.145,0.058,0.028,1.7,0.6,4.3,2.4,3.0,-1226,0.077,0.131,74,21.1,-0.086,1.5,1.2,0.058,0.6,,,,,,,,,2.0,,0.161,0.032,
13,HSG,3,2019,7.7,0.5,6.0,,0.07,0.019,18,82,20,1.6,748,11065.0,,,,,,0.317,,,0.5,0.8,0.3,1.115,5391,0.132,0.047,0.014,1.8,0.6,5.5,2.2,3.2,-1412,0.053,0.08,80,20.8,-0.128,1.5,1.2,0.047,0.4,,,,,,,,,2.2,,0.142,0.015,
14,HSG,2,2019,18.2,0.6,7.2,,0.033,0.008,21,89,17,2.2,353,10898.0,,,,,,0.296,,,0.4,0.9,0.3,0.811,4721,0.134,0.054,0.022,2.0,0.6,7.0,2.4,3.4,-1374,0.057,0.102,94,17.0,-0.166,1.4,1.3,0.054,0.5,,,,,,,,,2.4,,-0.025,0.031,
15,HSG,1,2019,37.9,0.7,7.7,,0.018,0.005,15,87,20,1.2,195,10575.0,,,,,,0.284,,,0.4,0.8,0.4,-0.293,4842,0.113,0.034,0.008,2.1,0.6,7.5,2.3,3.5,-1798,0.071,0.12,82,24.6,-0.239,1.6,0.8,0.034,0.2,,,,,,,,,2.5,,-0.039,0.009,
16,HSG,4,2018,18.5,0.5,9.3,,0.026,0.006,18,89,18,0.3,276,10484.0,,,,,,0.261,,,0.4,0.9,0.3,-0.666,5038,0.08,0.008,0.008,2.3,0.6,7.9,2.3,3.8,-1512,0.082,0.125,90,20.2,-0.328,1.6,1.7,0.008,1.7,,,,,,,,,2.8,,-0.192,0.011,
17,HSG,3,2018,12.0,1.0,7.2,,0.08,0.019,15,93,29,0.3,829,10366.0,,,,,,0.241,,,0.3,0.9,0.3,-0.429,6233,0.087,0.009,-0.012,2.8,0.7,5.7,3.1,4.2,-1838,0.096,0.192,78,24.6,-0.362,1.6,1.1,0.009,-1.4,,,,,,,,,3.1,,-0.107,-0.02,
18,HSG,2,2018,6.6,0.9,4.8,,0.141,0.035,22,90,12,1.5,1451,10582.0,,,,,,0.221,,,0.3,0.9,0.4,-0.209,6983,0.1,0.028,0.008,3.0,0.7,5.2,3.6,4.5,-1375,0.058,0.072,99,16.4,-0.462,1.6,1.2,0.028,0.3,,,,,,,,,3.5,,-0.271,-0.05,
19,HSG,1,2018,8.6,1.4,7.7,,0.178,0.043,14,132,16,1.6,1834,11137.0,,,,,,0.231,,,0.3,0.9,0.3,-0.261,9580,0.133,0.045,0.012,2.9,0.7,5.4,4.2,4.3,-1127,0.042,0.051,130,26.0,-0.55,1.4,1.5,0.045,0.4,,,,,,,,,3.3,,-0.096,0.006,
20,HSG,4,2017,6.7,1.5,7.5,,0.244,0.064,18,110,11,3.2,2482,11070.0,,,,,,0.227,,,0.3,1.0,0.4,-0.08,10600,0.15,0.07,0.042,3.1,0.7,4.3,4.4,4.4,-456,0.091,0.099,117,20.2,-0.648,1.5,1.2,0.07,0.7,,,,,,,,,3.4,,0.031,0.064,
21,HSG,3,2017,7.2,1.9,7.4,,0.288,0.079,12,115,36,2.8,2698,10400.0,,,,,,0.239,,,0.3,1.0,0.3,-0.156,10281,0.162,0.061,0.029,2.3,0.6,3.1,3.2,4.2,-665,0.057,0.032,90,31.5,-0.708,1.5,1.3,0.061,0.6,,,,,,,,,3.1,,-0.047,0.039,
22,HSG,2,2017,6.9,2.2,6.3,,0.366,0.117,19,77,13,3.3,3197,10007.0,,,,,,0.283,,,0.4,1.0,0.4,-0.1,10788,0.151,0.062,0.038,2.2,0.6,2.6,2.9,3.5,13,0.049,0.03,83,19.1,-0.616,1.8,1.2,0.062,0.7,,,,,,,,,2.5,,-0.429,0.063,
23,HSG,1,2017,5.4,2.0,7.1,,0.427,0.124,10,124,17,5.4,3554,9418.0,,,,,,0.247,,,0.3,1.0,0.3,-0.001,18888,0.186,0.113,0.067,2.6,0.7,2.7,4.5,4.0,24,0.051,0.024,117,37.4,-0.598,1.5,1.3,0.113,0.8,,,,,,,,,3.0,,0.05,0.019,
24,HSG,4,2016,5.4,2.1,5.9,,0.452,0.154,15,89,15,8.3,3559,9242.0,,,,,,0.327,,,0.5,1.0,0.4,0.168,17997,0.181,0.093,0.076,1.7,0.6,2.1,3.8,3.1,263,0.05,0.024,89,24.3,-0.426,1.7,1.2,0.093,1.0,,,,,,,,,2.0,,-0.003,0.105,
25,HSG,3,2016,5.2,1.9,5.5,,0.427,0.138,10,111,27,9.5,3047,8362.0,,,,,,0.335,,,0.5,1.0,0.3,0.231,18053,0.263,0.123,0.09,1.4,0.5,2.1,3.1,3.0,300,0.14,0.06,94,36.6,-0.303,1.6,1.2,0.123,0.9,,,,,,,,,2.0,,0.112,0.119,
26,HSG,2,2016,6.3,2.1,5.1,,0.383,0.137,17,71,17,17.7,2475,7475.0,,,,,,0.387,,,0.6,1.1,0.5,0.203,16229,0.243,0.138,0.097,1.3,0.5,1.9,2.1,2.6,280,0.057,0.027,71,21.2,-0.242,1.9,1.3,0.138,0.9,,,,,,,,,1.6,,-0.129,0.032,
27,HSG,1,2016,4.1,1.2,5.4,,0.332,0.103,6,96,28,10.8,2056,7240.0,,,,,,0.373,,,0.6,1.0,0.4,0.419,18625,0.25,0.134,0.095,1.2,0.5,2.5,2.3,2.7,222,0.153,0.084,74,65.6,-0.237,1.7,1.3,0.134,0.9,,,,,,,,,1.7,,0.204,0.112,
28,HSG,4,2015,5.3,1.2,5.8,,0.25,0.079,15,74,15,5.5,1448,6512.0,,,,,,0.365,,,0.6,1.0,0.4,0.095,15471,0.166,0.077,0.048,1.4,0.5,3.0,2.6,2.7,-13,0.072,0.037,74,23.6,-0.195,1.9,1.4,0.077,0.9,,,,,,,,,1.7,,-0.074,0.104,
29,HSG,3,2015,5.8,1.3,5.3,,0.247,0.066,12,102,34,4.6,1322,5898.0,,,,,,0.308,,,0.4,0.9,0.3,0.064,16702,0.197,0.095,0.043,1.9,0.6,3.3,4.7,3.2,-386,0.095,0.076,80,31.6,-0.191,1.8,1.2,0.095,0.5,,,,,,,,,2.2,,0.121,0.085,
30,HSG,2,2015,6.5,1.5,5.9,,0.244,0.076,14,59,16,8.9,1243,5437.0,,,,,,0.324,,,0.5,0.9,0.4,0.27,14899,0.156,0.079,0.05,1.8,0.6,3.1,3.3,3.1,-369,0.092,0.056,58,25.4,-0.213,2.2,1.3,0.079,0.8,,,,,,,,,2.1,,0.203,0.054,
31,HSG,1,2015,6.4,1.2,8.3,,0.202,0.05,11,101,29,4.3,978,5161.0,,,,,,0.253,,,0.3,0.9,0.3,0.116,12387,0.131,0.055,0.028,2.5,0.6,4.6,5.8,4.0,-638,0.06,0.037,83,34.0,-0.227,1.8,1.3,0.055,0.6,,,,,,,,,3.0,,0.135,0.018,
32,HSG,4,2014,,,8.7,,0.18,0.051,15,83,13,4.6,876,5069.0,,,,,,0.271,,,0.4,0.9,0.3,0.055,10916,0.111,0.047,0.028,2.5,0.7,4.9,4.6,3.7,-440,0.042,0.03,85,24.0,-0.338,1.9,1.3,0.047,0.8,,,,,,,,,2.7,,0.06,0.052,
33,HSG,3,2014,,,8.4,,0.179,0.047,14,107,39,4.6,831,4821.0,,,,,,0.233,,,0.3,0.9,0.2,0.269,10301,0.125,0.053,0.032,2.4,0.6,4.4,5.0,4.3,-467,0.066,0.034,82,25.2,-0.37,1.7,1.2,0.053,0.7,,,,,,,,,3.3,,0.151,0.013,
34,HSG,2,2014,,,10.4,,0.141,0.044,15,75,19,4.3,655,4757.0,,,,,,0.298,,,0.4,0.9,0.4,-0.187,8951,0.105,0.039,0.026,1.9,0.6,4.5,3.6,3.4,-418,0.147,0.079,71,23.9,-0.416,1.9,1.3,0.039,0.9,,,,,,,,,2.4,,-0.091,0.047,
35,HSG,1,2014,,,9.6,,0.177,0.052,15,106,32,2.4,806,4544.0,,,,,,0.247,,,0.3,0.9,0.2,-0.287,9849,0.116,0.037,0.02,2.3,0.6,4.1,5.4,4.0,-510,0.065,0.029,88,25.1,-0.352,1.7,1.2,0.037,0.7,,,,,,,,,3.0,,-0.162,-0.03,
36,HSG,4,2013,,,6.3,,0.257,0.085,16,74,13,3.8,1131,4683.0,,,,,,0.299,,,0.4,1.0,0.3,-0.038,11754,0.123,0.054,0.031,2.0,0.6,3.1,4.6,3.3,-52,0.032,0.018,77,22.4,-0.29,1.9,1.4,0.054,0.8,,,,,,,,,2.3,,0.006,0.046,
37,HSG,3,2013,,,6.2,,0.274,0.093,18,83,29,5.2,1175,4479.0,,,,,,0.309,,,0.4,1.0,0.3,-0.061,11684,0.112,0.031,0.013,1.5,0.5,2.6,4.8,3.2,-124,0.08,0.047,72,20.4,-0.193,1.9,1.3,0.031,0.5,,,,,,,,,2.2,,-0.046,-0.014,
38,HSG,2,2013,,,5.6,,0.292,0.105,17,83,16,6.0,1252,4542.0,,,,,,0.335,,,0.5,1.0,0.3,0.089,12243,0.154,0.084,0.057,1.6,0.5,2.5,4.5,3.0,151,0.051,0.029,84,21.1,-0.12,1.8,1.2,0.084,0.8,,,,,,,,,2.0,,0.055,-0.005,
39,HSG,1,2013,,,5.2,,0.271,0.092,14,101,28,6.1,1150,4563.0,,,,,,0.356,,,0.6,1.0,0.3,0.441,11610,0.196,0.126,0.088,1.3,0.5,2.7,3.5,2.8,123,0.072,0.047,87,25.6,-0.106,1.7,1.2,0.126,0.8,,,,,,,,,1.8,,0.17,0.104,
40,HSG,4,2012,,,5.0,,0.201,0.069,18,66,22,3.6,798,4132.0,,,,,,0.383,,,0.6,1.0,0.6,0.07,9925,0.131,0.067,0.046,1.4,0.5,3.1,2.8,2.6,108,0.061,0.051,61,20.8,-0.017,1.8,1.2,0.067,0.8,,,,,,,,,1.6,,-0.03,0.01,
41,HSG,3,2012,,,4.0,,0.194,0.066,19,75,35,2.4,745,4090.0,,,,,,0.379,,,0.6,1.0,0.4,0.141,10234,0.15,0.072,0.035,1.3,0.5,2.7,3.4,2.6,-87,0.033,0.04,59,18.8,-0.024,1.8,1.2,0.072,0.6,,,,,,,,,1.6,,0.081,0.014,
42,HSG,2,2012,,,5.3,,0.172,0.062,18,61,22,3.1,653,4035.0,,,,,,0.389,,,0.6,1.0,0.4,0.271,9468,0.138,0.079,0.049,1.3,0.5,2.8,2.9,2.6,-95,0.04,0.043,57,20.1,-0.045,1.9,1.1,0.079,0.7,,,,,,,,,1.6,,0.082,0.03,
43,HSG,1,2012,,,5.5,,0.138,0.044,15,90,21,1.5,514,3919.0,,,,,,0.323,,,0.5,0.9,0.3,0.102,8747,0.127,0.063,0.022,1.7,0.5,3.7,4.1,3.1,-209,0.032,0.039,84,24.9,-0.079,1.7,1.1,0.063,0.4,,,,,,,,,2.1,,-0.018,0.026,
44,HSG,4,2011,,,4.2,,0.127,0.043,18,78,21,2.2,466,3821.0,,,,,,0.311,,,0.5,1.0,0.3,0.428,8905,0.143,0.085,0.039,1.8,0.5,3.2,2.7,3.2,-49,0.038,0.075,75,20.6,-0.236,1.7,1.1,0.085,0.5,,,,,,,,,2.2,,0.178,0.058,
