,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
0,TCH,4,2022,26.8,0.6,20.1,,0.021,0.012,1463,539,42,3.2,267,11976,,,,,,0.559,,,4.0,5.1,3.8,-0.082,676,0.282,0.219,0.079,0.0,0.0,1.0,0.6,1.8,10259,0.076,0.181,1960,0.2,-0.149,0.2,0.3,0.219,1.2,,,,,,,,,0.3,,-0.048,-0.083,
1,TCH,3,2022,33.7,0.8,24.0,,0.026,0.014,1385,676,18,5.2,291,13065,,,,,,0.553,,,3.3,4.8,3.2,-0.487,710,0.143,0.06,,0.1,0.1,1.9,0.7,1.8,11199,0.039,0.092,2043,0.3,-0.114,0.2,,0.06,5.1,,,,,,,,,0.3,,-0.231,-0.029,
2,TCH,2,2022,15.9,0.7,18.5,,0.05,0.029,1425,629,17,8.4,568,13454,,,,,,0.576,,,4.0,5.9,4.1,-0.052,924,0.19,0.098,0.282,0.1,0.1,1.6,1.3,1.7,11816,0.093,0.216,2037,0.3,-0.131,0.2,0.5,0.098,5.6,,,,,,,,,0.3,,-0.144,0.006,
3,TCH,1,2022,28.5,1.3,20.7,,0.056,0.032,1302,455,32,60.1,599,13376,,,,,,0.609,,,5.3,7.8,6.3,-0.16,1079,0.129,0.106,0.083,0.1,0.1,1.1,0.4,1.6,11598,0.054,0.081,1725,0.3,-0.101,0.2,0.5,0.106,1.7,,,,,,,,,0.2,,-0.15,0.01,
4,TCH,4,2021,30.2,1.6,19.4,,0.069,0.038,1571,655,25,408.0,713,13240,,,,,,0.616,,,5.6,7.7,5.7,-0.056,1269,0.223,0.189,0.109,0.0,0.0,1.7,0.3,1.6,11334,0.108,0.142,2201,0.2,-0.01,0.2,0.4,0.189,1.5,,,,,,,,,0.2,,-0.224,0.426,
5,TCH,3,2021,21.3,1.7,27.1,,0.09,0.047,1278,749,27,11.0,755,9286,,,,,,0.532,,,4.3,5.6,3.8,-0.353,1636,0.499,0.375,0.35,0.0,0.0,1.7,0.3,1.9,8392,0.076,0.052,2000,0.3,0.0,0.2,0.6,0.375,1.5,,,,,,,,,0.2,,-0.352,0.021,
6,TCH,2,2021,14.7,1.9,14.8,,0.143,0.075,631,408,31,63.7,1168,9099,,,,,,0.58,,,8.0,9.7,6.9,-0.138,2525,0.324,0.245,0.213,0.0,0.0,1.1,0.0,1.7,8352,0.027,0.022,1008,0.6,-0.056,0.4,0.5,0.245,1.6,,,,,,,,,0.1,,-0.102,0.12,
7,TCH,1,2021,13.2,2.2,10.4,,0.181,0.095,459,353,34,14.7,1355,8123,,,,,,0.523,,,5.9,8.1,5.8,-0.003,2811,0.363,0.303,0.277,0.1,0.0,0.8,0.7,1.9,8069,0.044,0.051,778,0.8,-0.031,0.5,0.7,0.303,1.4,,,,,,,,,0.2,,-0.001,0.102,
8,TCH,4,2020,11.5,2.1,10.9,,0.194,0.095,392,240,16,9.5,1360,7369,,,,,,0.448,,,3.1,4.9,3.9,-0.086,2814,0.264,0.225,0.173,0.2,0.1,1.2,1.7,2.2,7802,0.076,0.075,616,0.9,12.05,0.5,0.6,0.225,1.3,,,,,,,,,0.3,,-0.064,-0.022,
9,TCH,3,2020,11.1,2.2,9.7,,0.21,0.114,321,235,16,22.5,1488,7538,,,,,,0.506,,,2.5,3.9,2.8,0.288,3005,0.282,0.249,0.208,0.2,0.2,1.2,2.0,2.0,6170,0.07,0.063,540,1.1,7.522,0.5,0.7,0.249,1.2,,,,,,,,,0.4,,0.374,0.039,
