,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
0,PNJ,4,2022,14.1,3.0,10.4,,0.247,0.151,64,125,6,18.5,5508,26182,,,,,,0.645,,,1.8,2.5,0.3,0.005,10560,0.177,0.074,0.056,0.3,0.2,1.1,,1.6,7235,0.102,0.035,184,5.7,-0.055,2.8,0.8,0.074,1.0,,,,,,,,,0.6,,-0.004,0.032,
1,PNJ,3,2022,14.4,3.1,12.3,,0.259,0.166,63,114,7,20.6,5480,25360,,,,,,0.667,,,2.0,2.7,0.5,0.297,10602,0.169,0.048,0.034,0.2,0.1,0.8,,1.5,7022,0.141,0.039,170,5.8,-0.064,3.0,0.8,0.048,0.9,,,,,,,,,0.5,,0.257,0.036,
2,PNJ,2,2022,22.5,3.9,12.8,,0.202,0.137,78,130,8,39.8,4224,24480,,,,,,0.729,,,2.7,3.3,0.6,0.116,8435,0.18,0.064,0.045,0.1,0.1,0.8,,1.4,6727,0.163,0.051,200,4.7,-0.051,2.6,0.8,0.064,0.9,,,,,,,,,0.4,,0.128,0.003,
3,PNJ,1,2022,21.5,3.3,15.4,,0.18,0.127,91,136,8,30.5,3784,24415,,,,,,0.702,,,2.4,3.0,0.8,0.202,7476,0.174,0.093,0.071,0.2,0.2,0.8,,1.4,6768,0.306,0.089,219,4.0,-0.069,2.3,0.8,0.093,1.0,,,,,,,,,0.4,,0.148,0.331,
4,PNJ,4,2021,22.3,3.8,21.0,,0.183,0.109,80,173,12,18.8,3149,18343,,,,,,0.57,,,1.3,2.0,0.1,0.03,6510,0.177,0.087,0.064,0.5,0.3,1.5,,1.8,4699,0.059,0.012,242,4.6,-0.069,2.1,0.8,0.087,0.9,,,,,,,,,0.8,,0.036,0.082,
5,PNJ,3,2021,31.7,5.7,16.6,,0.192,0.116,78,170,5,-6.1,3058,16949,,,,,,0.606,,,1.5,2.2,0.1,-0.265,6284,0.178,,,0.4,0.3,1.6,,1.6,4287,0.035,0.009,243,4.7,-0.066,2.1,,,1.1,,,,,,,,,0.6,,-0.25,-0.028,
6,PNJ,2,2021,23.7,5.6,12.8,,0.262,0.157,67,146,5,13.8,4160,17435,,,,,,0.623,,,1.7,2.3,0.1,0.163,8380,0.187,0.065,0.05,0.4,0.2,1.3,,1.6,4423,0.044,0.011,207,5.5,-0.073,2.5,0.8,0.065,0.9,,,,,,,,,0.6,,0.121,-0.006,
7,PNJ,1,2021,23.2,4.7,12.7,,0.219,0.142,76,149,10,29.4,3578,17539,,,,,,0.707,,,2.4,2.9,0.2,0.098,7479,0.185,0.093,0.071,0.2,0.1,1.0,,1.4,4447,0.037,0.01,214,4.8,-0.062,2.4,0.8,0.093,1.0,,,,,,,,,0.4,,0.073,0.098,
8,PNJ,4,2020,24.2,4.9,14.9,,0.218,0.125,75,176,16,19.4,3260,15981,,,,,,0.618,,,1.6,2.2,0.2,0.041,6970,0.202,0.097,0.073,0.4,0.2,1.4,,1.6,3912,0.081,0.02,235,4.8,-0.091,2.1,0.8,0.097,0.9,,,,,,,,,0.6,,0.017,0.069,
9,PNJ,3,2020,18.8,3.9,13.2,,0.228,0.131,70,163,8,7.4,3130,14948,,,,,,0.606,,,1.5,2.1,0.1,-0.006,6854,0.187,0.077,0.052,0.5,0.3,1.5,609.9,1.7,3606,0.047,0.013,225,5.2,-0.112,2.2,0.8,0.077,0.8,,,,,,,,,0.7,,0.008,0.043,
10,PNJ,2,2020,17.6,3.9,11.5,,0.235,0.141,68,151,6,2.0,3148,14332,,,,,,0.576,,,1.4,2.0,0.1,-0.117,6802,0.173,0.032,0.012,0.6,0.3,1.3,714.5,1.7,3410,0.049,0.015,213,5.4,-0.131,2.3,0.7,0.032,0.5,,,,,,,,,0.7,,-0.199,-0.057,
11,PNJ,1,2020,12.4,2.9,9.3,,0.259,0.161,71,149,9,13.7,3567,15199,,,,,,0.594,,,1.5,2.1,0.1,-0.319,8492,0.21,0.111,0.082,0.5,0.3,1.1,651.8,1.7,3701,0.061,0.023,211,5.2,-0.22,2.4,0.8,0.111,0.9,,,,,,,,,0.7,,-0.006,-0.244,
12,PNJ,4,2019,15.8,4.1,9.4,,0.286,0.16,1,160,11,12.7,5236,20117,,,,,,0.532,,,1.1,1.8,0.1,0.111,8540,0.192,0.098,0.072,0.6,0.3,1.2,705.6,1.9,3312,0.021,0.007,150,271.5,-0.253,2.3,1.3,0.098,0.9,,,,,,,,,0.9,,0.093,0.11,
13,PNJ,3,2019,16.4,4.3,15.0,,0.286,0.163,3,146,9,10.3,4712,18121,,,,,,0.54,,,1.2,1.8,0.1,0.029,7816,0.191,0.076,0.053,0.6,0.3,1.2,306.3,1.9,2903,0.023,0.005,141,117.3,-0.249,2.4,1.3,0.076,0.9,,,,,,,,,0.9,,0.04,0.007,
14,PNJ,2,2019,15.2,3.9,13.7,,0.279,0.178,2,137,9,10.9,4579,17999,,,,,,0.627,,,1.7,2.2,0.2,-0.011,7512,0.215,0.079,0.057,0.4,0.2,0.9,195.6,1.6,2911,0.03,0.007,130,219.3,-0.293,2.6,1.2,0.079,0.9,,,,,,,,,0.6,,-0.286,0.013,
15,PNJ,1,2019,15.3,4.0,12.1,,0.291,0.194,2,124,9,23.6,4628,17769,,,,,,0.657,,,1.9,2.4,0.2,0.096,10525,0.219,0.118,0.09,0.3,0.2,0.7,149.1,1.5,2969,0.024,0.006,118,152.0,-0.186,2.8,1.3,0.118,1.0,,,,,,,,,0.5,,0.109,0.079,
16,PNJ,4,2018,15.7,4.0,13.4,,0.287,0.178,1,127,8,16.9,4221,16472,,,,,,0.594,,,1.5,2.1,0.2,0.048,9489,0.203,0.088,0.065,0.4,0.2,0.9,199.8,1.7,2738,0.055,0.013,121,244.9,-0.121,2.7,1.3,0.088,0.9,,,,,,,,,0.7,,0.041,0.107,
17,PNJ,3,2018,18.5,5.0,13.1,,0.3,0.192,2,117,8,15.6,4029,14875,,,,,,0.617,,,1.6,2.2,0.2,0.06,9119,0.19,0.076,0.056,0.4,0.2,0.8,69.6,1.6,2418,0.035,0.008,111,237.9,-0.098,2.9,1.2,0.076,0.9,,,,,,,,,0.6,,0.025,0.005,
18,PNJ,2,2018,16.0,4.1,16.3,,0.339,0.198,1,118,8,21.4,3802,14807,,,,,,0.651,,,1.9,2.4,0.2,0.063,8897,0.181,0.075,0.056,0.3,0.2,1.0,19.1,1.5,2485,0.029,0.006,111,307.2,-0.157,2.9,1.3,0.075,0.9,,,,,,,,,0.5,,-0.157,0.052,
19,PNJ,1,2018,26.8,6.8,14.8,,0.329,0.196,1,120,10,31.6,3576,14069,,,,,,0.682,,,2.1,2.8,0.2,0.121,10554,0.186,0.103,0.081,0.2,0.2,0.9,9.0,1.5,2469,0.026,0.005,111,257.1,-0.196,2.9,1.3,0.103,1.0,,,,,,,,,0.5,,0.101,0.084,
20,PNJ,4,2017,20.0,4.9,19.5,,0.326,0.179,1,126,12,3.0,3191,12975,,,,,,0.657,,,1.9,2.6,0.3,0.213,9586,0.175,0.088,0.069,0.3,0.2,1.2,79.4,1.5,2373,0.114,0.018,115,274.2,-0.255,2.7,1.3,0.088,1.0,,,,,,,,,0.5,,0.117,0.081,
21,PNJ,3,2017,20.0,4.4,17.6,,0.277,0.164,1,116,10,15.8,2630,12000,,,,,,0.671,,,2.0,2.7,0.3,0.025,8584,0.174,0.073,0.055,0.3,0.2,1.1,49.6,1.5,2167,0.041,0.007,108,285.1,-0.321,2.9,1.3,0.073,0.9,,,,,,,,,0.5,,-0.034,0.572,
22,PNJ,2,2017,18.2,6.1,14.9,,0.364,0.175,1,112,9,10.3,2565,7632,,,,,,0.487,,,1.0,1.7,0.1,0.014,8891,0.171,0.073,0.055,0.8,0.4,1.4,28.3,2.1,1282,0.023,0.003,105,255.0,-0.246,3.0,1.3,0.073,0.9,,,,,,,,,1.1,,0.057,-0.008,
23,PNJ,1,2017,13.6,4.5,12.9,,0.357,0.174,1,119,12,18.0,2529,7692,,,,,,0.486,,,0.9,1.7,0.1,0.278,8413,0.176,0.105,0.079,0.7,0.4,1.5,22.4,2.1,1322,0.072,0.013,109,259.8,-0.198,2.8,1.3,0.105,0.9,,,,,,,,,1.1,,0.09,0.166,
