,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
0,VIX,4,2022,12.9,0.5,4.9,,0.054,0.048,1859.0,,64.0,,535,13507.0,,,,,,0.965,,,27.6,28.5,28.5,-0.458,952.0,,,,0.0,0.0,0.3,,1.0,7836,0.172,0.335,,0.2,-0.679,0.2,,,1.0,,,,,,,,,0.0,,-0.553,-0.013,
1,VIX,3,2022,9.9,0.7,3.4,,0.112,0.103,1560.0,,,,989,13683.0,,,,,,0.967,,,29.2,170.8,170.8,-0.094,2130.0,0.602,0.577,0.483,0.0,0.0,0.1,,1.0,8166,0.254,0.44,,0.2,-0.511,0.2,0.9,0.577,1.0,,,,,,,,,0.0,,-0.144,-0.029,
2,VIX,2,2022,7.3,0.6,1.4,,0.122,0.111,1352.0,,15.0,,1091,14098.0,,,,,,0.962,,,25.6,101.2,101.2,-0.072,2487.0,0.267,0.251,0.182,0.0,0.0,0.1,,1.0,8424,0.409,0.741,,0.3,0.0,0.3,0.8,0.251,0.9,,,,,,,,,0.0,,-0.445,1.037,
3,VIX,1,2022,17.1,2.9,7.3,,0.225,0.167,817.0,,99.0,,1176,6922.0,,,,,,0.712,,,2.5,5.2,5.2,-0.069,4480.0,0.808,0.792,0.601,0.2,0.1,0.5,,1.4,4531,0.076,0.05,,0.4,-0.461,0.4,0.8,0.792,0.9,,,,,,,,,0.4,,-0.056,0.071,
4,VIX,4,2021,17.9,3.5,8.3,,0.267,0.215,725.0,,5.0,,1263,6461.0,,,,,,0.795,,,3.9,10.5,10.5,0.041,4744.0,0.706,0.69,0.516,0.1,0.1,0.2,,1.3,4262,0.021,0.01,,0.5,-0.424,0.5,0.8,0.69,0.9,,,,,,,,,0.3,,-0.333,0.619,
5,VIX,3,2021,10.1,3.1,8.1,,0.359,0.287,548.0,,,,1214,3990.0,,,,,,0.776,,,3.5,8.6,8.6,-0.003,7117.0,0.501,0.491,0.379,0.1,0.1,0.1,,1.3,2630,0.051,0.016,,0.7,-0.424,0.6,0.8,0.491,0.9,,,,,,,,,0.3,,-0.046,0.068,
6,VIX,2,2021,10.2,3.3,6.4,,0.389,0.302,570.0,,1.0,,1217,3737.0,,,,,,0.745,,,2.9,6.8,6.8,0.055,7461.0,0.421,0.393,0.303,0.1,0.1,0.1,,1.3,2472,0.04,0.015,,0.6,-1.095,0.6,0.8,0.393,0.9,,,,,,,,,0.3,,0.077,0.052,
7,VIX,1,2021,11.8,3.8,3.5,,0.388,0.317,609.0,,55.0,,1153,3552.0,,,,,,0.81,,,4.3,7.6,7.6,1.045,6928.0,0.795,0.795,0.624,0.1,0.1,0.1,,1.2,2203,0.025,0.019,,0.6,-0.781,0.5,0.8,0.795,1.0,,,,,,,,,0.2,,1.022,0.182,
8,VIX,4,2020,17.9,3.4,9.3,,0.207,0.169,886.0,,11.0,,564,3004.0,,,,,,0.827,,,4.8,16.5,16.5,0.56,3426.0,0.779,0.756,0.587,0.0,0.0,0.3,,1.2,1972,0.032,0.014,,0.4,-0.658,0.4,0.8,0.756,1.0,,,,,,,,,0.2,,0.514,0.082,
9,VIX,3,2020,14.4,1.9,11.6,,0.139,0.11,1008.0,,0.0,,361,2776.0,,,,,,0.837,,,5.1,26.9,26.9,1.08,2264.0,0.844,0.83,0.648,0.0,0.0,0.1,,1.2,1821,0.118,0.057,,0.4,-0.543,0.3,0.8,0.83,1.0,,,,,,,,,0.2,,0.811,0.102,
10,VIX,2,2020,16.1,1.1,9.9,,0.071,0.055,1189.0,,6.0,,173,2519.0,,,,,,0.826,,,4.7,22.8,22.8,1.496,1250.0,0.502,0.448,0.423,0.0,0.0,0.2,,1.2,1661,0.104,0.096,,0.3,-0.063,0.3,0.8,0.448,1.2,,,,,,,,,0.2,,0.483,0.051,
11,VIX,1,2020,28.6,0.8,9.6,,0.029,0.022,1452.0,,5.0,,69,2398.0,,,,,,0.826,,,4.8,24.1,24.1,-0.836,843.0,,,,0.0,0.0,0.7,,1.2,1583,0.055,0.084,,0.3,0.0,0.2,,,1.5,,,,,,,,,0.2,,-0.547,-0.536,
12,VIX,4,2019,7.7,0.6,3.2,,0.092,0.071,,,2.0,,423,5173.0,,,,,,0.804,,,4.1,8.1,8.1,0.025,1861.0,0.262,0.221,0.114,0.1,0.1,0.7,,1.2,1516,0.107,0.262,,,0.0,0.3,1.3,0.221,0.6,,,,,,,,,0.2,,0.06,0.011,
13,VIX,3,2019,8.6,0.7,3.9,,0.091,0.07,,,1.0,,413,5119.0,,,,,,0.745,,,2.9,8.0,8.0,-0.377,1756.0,0.625,0.578,0.385,0.0,0.0,0.2,,1.3,1616,0.001,0.003,,,0.0,0.2,1.2,0.578,0.8,,,,,,,,,0.3,,-0.295,0.029,
14,VIX,2,2019,6.1,0.8,2.7,,0.155,0.113,,,10.0,,663,4973.0,,,,,,0.725,,,2.6,6.7,6.7,-0.111,2492.0,0.383,0.317,0.152,0.0,0.0,0.1,,1.4,1570,0.075,0.145,,,0.0,0.3,1.1,0.317,0.5,,,,,,,,,0.4,,-0.201,0.007,
15,VIX,1,2019,6.2,0.9,2.9,,0.175,0.118,,,64.0,,746,4936.0,,,,,,0.668,,,2.0,4.6,4.6,-0.054,3120.0,0.554,0.521,0.377,0.1,0.0,0.2,,1.5,1563,0.08,0.134,,,0.0,0.3,1.2,0.521,0.9,,,,,,,,,0.5,,-0.159,0.228,
16,VIX,4,2018,6.0,1.2,3.2,,0.217,0.152,,,2.0,,788,4021.0,,,,,,0.722,,,2.6,4.8,4.8,-0.115,3709.0,0.289,0.206,0.134,0.1,0.1,0.2,,1.4,1184,0.004,0.005,,,0.0,0.3,1.2,0.206,0.8,,,,,,,,,0.4,,-0.128,0.011,
17,VIX,3,2018,4.6,1.0,2.4,,0.248,0.166,,,1.0,,890,3978.0,,,,,,0.798,,,4.0,8.6,8.6,0.749,4253.0,0.905,0.872,0.715,0.1,0.1,0.1,,1.3,1176,0.006,0.009,,,-0.024,0.3,1.2,0.872,1.0,,,,,,,,,0.3,,0.527,0.111,
18,VIX,2,2018,6.0,0.8,2.4,,0.15,0.096,,,1.0,,509,3581.0,,,,,,0.73,,,2.7,46.7,46.7,0.057,2785.0,0.526,0.48,0.344,0.0,0.0,0.0,,1.4,1281,0.022,0.032,,,-0.022,0.3,1.2,0.48,0.9,,,,,,,,,0.4,,-0.06,-0.004,
19,VIX,1,2018,7.5,1.0,2.3,,0.148,0.089,,,54.0,,481,3595.0,,,,,,0.69,,,2.2,13.1,13.1,0.69,2963.0,0.774,0.739,0.546,0.0,0.0,0.0,,1.4,1283,0.064,0.119,,,-0.052,0.3,1.2,0.739,0.9,,,,,,,,,0.4,,0.408,0.108,
20,VIX,4,2017,15.9,1.4,3.3,,0.093,0.065,,,26.0,,285,3246.0,,,,,,0.674,,,2.3,19.2,19.2,0.261,2104.0,0.459,0.413,0.274,0.0,0.0,0.1,,1.5,1215,0.015,0.026,,,-0.049,0.3,1.2,0.413,0.8,,,,,,,,,0.4,,0.208,0.008,
21,VIX,3,2017,13.7,1.0,5.1,,0.075,0.048,,,2.0,,226,3221.0,,,,,,0.563,,,1.3,29.7,29.7,0.049,1742.0,0.27,0.206,0.044,0.0,0.0,0.0,,1.8,1479,0.062,0.081,,,-0.031,0.2,1.1,0.206,0.2,,,,,,,,,0.8,,0.109,0.005,
22,VIX,2,2017,14.1,1.0,3.7,,0.071,0.045,,,1.0,,215,3205.0,,,,,,0.563,,,1.3,34.0,34.0,0.305,1571.0,0.456,0.41,0.228,0.0,0.0,0.0,,1.8,1477,0.139,0.228,,,-0.083,0.2,1.2,0.41,0.7,,,,,,,,,0.8,,0.36,0.107,
23,VIX,1,2017,15.6,0.9,6.7,,0.057,0.038,,,12.0,,165,2896.0,,,,,,0.515,,,1.1,13.9,13.9,-0.154,1155.0,0.81,0.639,0.24,0.0,0.0,0.1,,1.9,1384,0.072,0.098,,,-0.072,0.1,1.3,0.639,0.5,,,,,,,,,0.9,,0.032,0.009,
24,VIX,4,2016,11.5,0.8,6.2,,0.069,0.053,25.0,0.0,66.0,,195,2870.0,,,,,,0.721,,,2.7,3.6,3.6,-0.334,1120.0,0.683,0.542,0.376,0.0,0.0,0.2,,1.4,717,0.007,0.011,-41.0,14.7,-0.182,0.2,1.2,0.542,0.9,,,,,,,,,0.4,,-0.273,0.031,
25,VIX,3,2016,7.9,0.8,4.0,,0.109,0.088,32.0,0.0,3.0,,293,2783.0,,,,,,0.739,,,3.0,3.9,3.9,-0.054,1540.0,0.467,0.229,0.04,0.0,0.0,0.1,,1.4,692,0.06,0.105,29.0,11.6,-0.223,0.2,1.3,0.229,0.2,,,,,,,,,0.3,,-0.027,-0.042,
26,VIX,2,2016,9.1,1.0,1.8,,0.113,0.09,47.0,0.0,1.0,,309,2905.0,,,,,,0.734,,,2.9,3.8,3.8,-0.016,1582.0,0.407,0.245,0.247,0.0,0.0,0.0,,1.4,723,0.289,0.554,45.0,7.8,-0.622,0.2,1.1,0.245,1.1,,,,,,,,,0.3,,-0.271,0.018,
27,VIX,1,2016,8.7,1.0,4.4,,0.147,0.136,23.0,,0.0,,315,2852.0,,,,,,0.94,,,19.5,42.6,42.6,0.215,2171.0,0.591,0.448,0.363,0.0,0.0,0.1,,1.1,710,0.039,0.065,,15.9,-0.641,0.3,1.2,0.448,1.0,,,,,,,,,0.1,,0.221,0.036,
