,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
0,PPC,4,2022,12.8,0.9,26.8,,0.075,0.067,148,37,37,,1162,15721,,,,,,0.893,,,8.4,4.5,3.7,0.014,525,0.052,0.031,0.044,0.0,0.0,0.0,,1.1,2135,0.012,0.013,148,2.5,-0.228,0.9,0.9,0.031,1.6,,,,,,,,,0.1,,0.867,0.011,
1,PPC,3,2022,14.4,1.1,47.3,,0.075,0.062,150,43,23,,1146,15556,,,,,,0.82,,,4.5,2.5,1.9,1.075,281,,,0.132,0.0,0.0,0.0,,1.2,1596,0.036,0.04,170,2.4,-0.249,0.7,1.0,,-3.9,,,,,,,,,0.2,,0.541,0.002,
2,PPC,2,2022,30.8,1.1,79.7,,0.036,0.03,184,43,29,,552,15522,,,,,,0.897,,,8.7,4.6,3.8,-0.227,183,0.086,0.063,0.053,0.0,0.0,0.0,,1.1,2039,0.041,0.042,198,2.0,-0.242,0.7,0.8,0.063,1.1,,,,,,,,,0.1,,-1.458,0.009,
3,PPC,1,2022,30.0,1.4,-43.1,,0.041,0.037,216,39,19,,715,15391,,,,,,0.857,,,6.0,2.9,2.6,-0.202,-398,0.039,0.016,0.075,0.0,0.0,0.0,,1.2,1555,0.001,0.001,236,1.7,-0.009,0.6,0.9,0.016,5.0,,,,,,,,,0.2,,-0.101,0.002,
4,PPC,4,2021,26.2,1.5,-41.8,,0.05,0.044,249,55,50,,895,15362,,,,,,0.888,,,7.9,4.2,3.4,-0.604,-443,,,0.119,0.0,0.0,0.0,,1.1,2012,0.107,0.082,254,1.5,-0.008,0.6,0.9,,-1.7,,,,,,,,,0.1,,-1.353,0.013,
5,PPC,3,2021,9.9,1.5,16.6,,0.132,0.115,170,40,20,,2263,15167,,,,,,0.836,,,5.1,2.8,2.5,-0.148,1255,,,,0.0,0.0,0.0,,1.2,1746,0.075,0.051,190,2.2,-0.01,0.8,,,0.5,,,,,,,,,0.2,,-0.284,-0.007,
6,PPC,2,2021,8.2,1.4,12.6,,0.156,0.13,159,44,22,,2655,15278,,,,,,0.779,,,3.5,2.4,2.0,-0.158,1754,,,0.099,0.0,0.0,0.0,,1.3,1947,0.063,0.041,181,2.3,-0.01,0.9,1.1,,-1.1,,,,,,,,,0.3,,-0.303,-0.215,
7,PPC,1,2021,6.4,1.0,9.5,,0.164,0.149,165,40,20,,3153,19455,,,,,,0.929,,,13.0,7.4,6.1,0.003,2515,0.028,0.006,0.128,0.0,0.0,0.0,,1.1,3039,0.015,0.012,184,2.2,-0.074,1.0,0.9,0.006,21.6,,,,,,,,,0.1,,-0.147,-0.037,
8,PPC,4,2020,6.1,0.9,9.0,,0.162,0.137,143,36,33,2255.7,3142,20212,,,,,,0.871,,,6.7,4.4,3.7,0.011,2948,0.295,0.283,0.268,0.0,0.0,0.1,,1.1,3296,0.042,0.031,146,2.5,-0.073,1.1,0.8,0.283,1.2,,,,,,,,,0.1,,0.046,0.064,
9,PPC,3,2020,5.9,1.0,8.6,,0.165,0.142,132,32,14,262.5,3108,18996,,,,,,0.889,,,8.0,5.1,4.2,-0.093,2819,0.076,0.063,0.058,0.0,0.0,0.3,,1.1,3101,0.037,0.028,150,2.8,-0.075,1.2,0.8,0.063,1.1,,,,,,,,,0.1,,-0.068,0.01,
10,PPC,2,2020,5.4,1.0,7.6,,0.186,0.158,122,28,14,154.0,3427,18814,,,,,,0.89,,,8.1,5.1,4.1,-0.053,3026,0.073,0.065,0.123,0.0,0.0,0.3,,1.1,3033,0.002,0.002,136,3.0,-0.069,1.3,0.9,0.065,2.1,,,,,,,,,0.1,,-0.093,-0.007,
11,PPC,1,2020,4.3,0.8,7.0,,0.194,0.168,127,26,19,120.2,3618,18941,,,,,,0.883,,,7.6,4.8,4.0,-0.085,3337,0.075,0.067,0.061,0.0,0.0,0.2,,1.1,3069,0.048,0.037,133,2.9,-0.071,1.3,0.8,0.067,1.1,,,,,,,,,0.1,,-0.127,0.017,
12,PPC,4,2019,5.2,1.1,6.5,,0.218,0.178,83,24,31,253.2,3953,18625,,,,,,0.823,,,4.7,3.3,2.8,0.204,3824,0.226,0.215,0.216,0.0,0.0,0.3,,1.2,2924,0.04,0.031,75,4.4,-0.07,1.2,1.2,0.215,1.2,,,,,,,,,0.2,,0.104,-0.001,
13,PPC,3,2019,5.6,1.0,7.7,,0.178,0.14,64,31,16,57.3,3284,18640,,,,,,0.828,,,4.8,3.4,2.9,0.029,3462,0.09,0.085,0.098,0.1,0.1,0.7,,1.2,2944,0.05,0.035,80,5.7,-1.302,1.0,1.3,0.085,1.5,,,,,,,,,0.2,,0.013,0.032,
14,PPC,2,2019,6.5,1.1,7.5,,0.178,0.136,97,32,26,47.2,3193,18070,,,,,,0.815,,,4.4,3.1,2.8,-0.152,3419,0.119,0.111,0.152,0.1,0.1,0.7,,1.2,2792,0.041,0.03,103,3.8,-1.283,0.9,1.2,0.111,1.7,,,,,,,,,0.2,,-0.066,-0.011,
15,PPC,1,2019,4.5,0.9,8.3,,0.209,0.165,106,30,24,143.5,3765,18266,,,,,,0.844,,,5.4,3.7,3.4,0.045,3662,0.193,0.181,0.142,0.1,0.1,0.6,,1.2,2969,0.115,0.067,112,3.4,-1.225,1.0,1.2,0.181,0.9,,,,,,,,,0.2,,0.054,0.031,
16,PPC,4,2018,3.5,0.7,7.1,,0.207,0.159,76,24,36,70.2,3603,17724,,,,,,0.815,,,4.4,3.0,2.9,0.192,3476,0.216,0.201,0.15,0.1,0.1,0.7,,1.2,2635,0.025,0.017,65,4.8,-1.193,1.0,1.3,0.201,1.0,,,,,,,,,0.2,,0.378,-0.035,
17,PPC,3,2018,4.2,0.7,8.5,,0.167,0.121,60,29,13,27.2,3023,18361,,,,,,0.747,,,2.9,2.9,2.6,0.012,2522,0.135,0.121,0.129,0.2,0.1,1.4,0.9,1.3,2849,0.082,0.075,76,6.1,-0.012,0.9,1.3,0.121,1.3,,,,,,,,,0.3,,-0.015,0.029,
18,PPC,2,2018,3.7,0.6,5.6,,0.17,0.113,88,32,24,43.9,2987,17852,,,,,,0.722,,,2.6,2.5,2.1,0.083,2561,0.157,0.148,0.237,0.2,0.1,2.0,0.9,1.4,2475,0.046,0.056,96,4.2,-0.015,0.8,1.2,0.148,2.0,,,,,,,,,0.4,,0.126,0.01,
