,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
0,SBT,4,2022,13.3,1.1,11.5,,0.084,0.028,58,74,27,0.9,1110,13643,,,,,,0.315,,,0.5,1.1,0.9,-0.13,2525.0,0.084,0.039,0.015,1.1,0.4,6.4,4.0,3.2,2397,0.249,0.252,105,6.3,-0.028,0.8,0.7,0.039,0.5,,,,,,,,,1.9,,-0.075,0.015,
1,SBT,3,2022,11.9,1.1,10.8,,0.098,0.035,62,74,24,1.6,1275,13443,,,,,,0.325,,,0.6,1.2,0.9,0.037,2729.0,0.125,0.07,0.043,1.1,0.4,5.8,3.6,3.1,2353,0.25,0.256,112,5.9,-0.038,0.8,0.8,0.07,0.8,,,,,,,,,1.8,,0.117,0.026,
2,SBT,2,2022,14.2,1.3,11.6,,0.097,0.034,67,89,24,0.8,1230,13101,,,,,,0.318,,,0.5,1.2,0.9,0.051,2442.0,0.097,0.035,0.039,1.2,0.4,6.6,3.5,3.1,2732,0.265,0.292,131,5.4,-0.034,0.8,0.9,0.035,1.3,,,,,,,,,1.9,,-0.035,0.016,
3,SBT,1,2022,19.2,1.7,14.1,,0.094,0.035,69,101,29,1.6,1170,12890,,,,,,0.344,,,0.6,1.3,0.9,0.017,2530.0,0.174,0.086,0.058,1.2,0.4,6.5,2.7,2.9,3270,0.143,0.112,140,5.3,-0.032,0.7,0.9,0.086,0.7,,,,,,,,,1.6,,0.034,0.015,
4,SBT,4,2021,21.0,1.9,12.7,,0.094,0.037,73,65,27,1.7,1151,12699,,,,,,0.363,,,0.7,1.4,1.1,0.11,2448.0,0.133,0.062,0.043,1.1,0.4,5.9,2.2,2.8,4413,0.254,0.194,111,5.0,-0.081,0.8,0.7,0.062,1.0,,,,,,,,,1.5,,0.081,0.014,
5,SBT,3,2021,20.3,1.7,15.7,,0.088,0.035,67,74,19,1.1,1037,12520,,,,,,0.392,,,0.7,1.4,1.1,0.16,2265.0,0.115,0.048,0.045,1.1,0.4,6.4,1.9,2.5,4209,0.205,0.119,122,5.5,-0.073,0.8,0.7,0.048,1.3,,,,,,,,,1.5,,-0.072,0.03,
6,SBT,2,2021,23.5,1.7,14.4,,0.077,0.031,64,82,15,1.3,894,12155,,,,,,0.4,,,0.7,1.5,1.1,-0.091,2440.0,0.171,0.071,0.041,1.2,0.5,5.9,1.7,2.5,4006,0.221,0.127,131,5.7,-0.107,0.8,0.7,0.071,0.8,,,,,,,,,1.5,,-0.068,0.005,
7,SBT,1,2021,22.8,1.9,12.9,,0.084,0.034,59,101,25,1.7,983,12096,,,,,,0.398,,,0.7,1.3,0.9,0.218,2618.0,0.158,0.089,0.06,1.2,0.5,5.6,2.5,2.5,3132,0.073,0.051,135,6.2,-0.089,0.7,0.9,0.089,0.8,,,,,,,,,1.5,,-0.007,0.034,
8,SBT,4,2020,26.0,1.8,12.5,,0.07,0.031,53,67,28,1.3,807,11702,,,,,,0.431,,,0.8,1.3,1.0,0.278,2636.0,0.128,0.059,0.036,1.1,0.5,5.0,2.7,2.3,2280,0.124,0.077,92,6.9,-0.121,0.8,0.8,0.059,0.8,,,,,,,,,1.3,,0.193,0.046,
9,SBT,3,2020,22.7,1.3,14.4,,0.058,0.023,38,73,24,2.1,631,11182,,,,,,0.409,,,0.7,1.2,0.9,0.167,2209.0,0.127,0.077,0.027,1.1,0.5,6.3,3.9,2.4,1454,0.119,0.08,87,9.7,0.065,0.7,0.7,0.077,0.5,,,,,,,,,1.4,,0.209,0.006,
10,SBT,2,2020,23.9,1.2,14.8,,0.055,0.021,29,85,18,1.8,541,11111,,,,,,0.417,,,0.7,1.1,0.9,2.424,1828.0,0.15,0.108,0.062,1.1,0.5,8.0,5.1,2.4,1223,0.131,0.113,96,12.6,-0.071,0.7,0.8,0.108,0.7,,,,,,,,,1.3,,0.772,-0.023,
11,SBT,1,2020,77.8,1.1,26.2,,0.015,0.006,47,103,25,1.9,158,11372,,,,,,0.416,,,0.7,1.2,0.9,-0.68,1032.0,0.176,0.089,0.025,1.1,0.5,14.3,4.8,2.4,1548,0.083,0.078,126,7.7,-0.313,0.7,0.7,0.089,0.4,,,,,,,,,1.4,,0.276,-0.021,
12,SBT,4,2019,36.2,1.5,32.9,,0.047,0.019,62,89,24,-0.4,494,11616,,,,,,0.439,,,0.8,1.2,0.9,0.154,809.0,0.068,-0.025,0.007,1.0,0.5,18.0,3.6,2.3,1857,0.074,0.067,127,5.9,-0.287,0.7,3.7,-0.025,-1.0,,,,,,,,,1.3,,-0.034,0.071,
