,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
0,GEX,4,2022,26.3,0.8,4.7,,0.031,0.007,55,148,55,1.8,445,14194,,,,,,0.231,,,0.7,1.1,0.6,-0.245,8042,0.178,0.084,0.011,0.8,0.3,2.8,0.7,4.3,2563,0.15,0.316,148,6.6,-0.235,0.6,0.3,0.084,0.5,,,,,,,,,1.5,,-0.057,-0.01,
1,GEX,3,2022,32.2,1.3,5.0,,0.042,0.009,50,140,56,1.7,590,14332,,,,,,0.227,,,0.6,1.2,0.7,-0.309,8529,0.189,0.078,0.002,0.8,0.3,2.7,0.7,4.4,3682,0.207,0.347,133,7.3,-0.435,0.6,0.1,0.078,0.5,,,,,,,,,1.6,,-0.172,-0.032,
2,GEX,2,2022,22.4,1.3,4.9,,0.072,0.014,41,139,45,3.6,854,14799,,,,,,0.227,,,0.6,1.3,0.7,-0.312,10298,0.219,0.136,0.001,0.9,0.3,2.8,0.7,4.4,5249,0.256,0.503,135,8.9,-0.492,0.6,0.0,0.136,0.5,,,,,,,,,1.6,,0.13,-0.004,
3,GEX,1,2022,30.5,2.5,7.4,,0.107,0.023,60,98,32,3.0,1242,14858,,,,,,0.206,,,0.5,1.4,1.0,0.013,9115,0.212,0.129,0.031,1.0,0.4,3.0,0.5,4.9,9322,0.281,0.312,126,6.1,-0.66,0.7,0.3,0.129,0.8,,,,,,,,,1.8,,0.351,0.051,
4,GEX,4,2021,32.4,2.8,10.6,,0.111,0.024,59,112,39,2.2,1225,14140,,,,,,0.197,,,0.5,1.3,0.8,-0.042,6748,0.162,0.077,0.022,1.1,0.4,3.8,0.6,5.1,7133,0.233,0.199,133,6.2,-0.679,0.6,0.3,0.077,0.9,,,,,,,,,2.0,,0.125,0.026,
5,GEX,3,2021,16.2,1.5,14.1,,0.12,0.028,67,124,45,1.8,1279,13783,,,,,,0.216,,,0.6,1.2,0.7,0.054,5999,0.159,0.072,0.04,1.0,0.4,4.0,0.9,4.6,5631,0.17,0.112,146,5.4,-0.602,0.6,0.6,0.072,0.9,,,,,,,,,1.8,,-0.108,0.536,
6,GEX,2,2021,16.2,2.2,14.1,,0.148,0.03,39,119,34,2.4,1213,8974,,,,,,0.159,,,0.4,1.1,0.6,0.044,6727,0.159,0.085,0.039,1.3,0.4,4.5,1.1,6.3,2216,0.21,0.132,124,9.4,-0.436,0.7,0.5,0.085,0.9,,,,,,,,,2.3,,0.513,0.063,
7,GEX,1,2021,14.6,2.0,14.9,,0.146,0.038,19,87,37,1.4,1163,8441,,,,,,0.24,,,0.4,1.1,0.7,0.252,4447,0.117,0.068,0.058,1.7,0.5,5.6,0.9,4.2,1414,0.137,0.067,69,19.4,-0.469,0.7,0.8,0.068,1.1,,,,,,,,,2.5,,-0.007,0.052,
8,GEX,4,2020,17.3,2.0,10.4,,0.12,0.033,29,71,50,2.8,928,8022,,,,,,0.252,,,0.4,1.2,0.9,0.172,4476,0.145,0.091,0.043,1.5,0.4,4.7,0.6,4.0,2145,0.191,0.12,49,12.6,-0.326,0.7,0.6,0.091,0.7,,,,,,,,,2.3,,0.072,0.06,
9,GEX,3,2020,21.3,2.2,9.5,,0.106,0.03,35,74,46,1.7,792,7566,,,,,,0.273,,,0.5,1.4,1.1,-0.001,4174,0.117,0.069,0.039,1.4,0.5,4.8,0.7,3.7,3575,0.313,0.249,63,10.3,-0.282,0.7,0.7,0.069,0.8,,,,,,,,,2.0,,-0.106,0.022,
