,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
0,SAM,4,2022,760.4,0.6,-1514.4,,0.001,0.0,169,91,36.0,-0.2,7,10307,,,,,,0.541,,,1.7,1.4,1.1,-0.978,-8.0,0.088,,,0.3,0.2,-517.1,4.7,1.8,766,0.069,0.141,224.0,2.2,-0.038,0.3,,,6.9,,,,,,,,,0.6,,-0.831,-0.016,
1,SAM,3,2022,27.9,0.9,-271.2,,0.034,0.016,148,90,36.0,0.2,352,10472,,,,,,0.401,,,0.9,1.2,1.0,-0.243,-47.0,0.087,0.008,0.01,0.4,0.2,-91.1,3.7,2.5,556,0.05,0.095,203.0,2.5,-0.035,0.3,0.4,0.008,3.4,,,,,,,,,1.1,,-0.595,0.001,
2,SAM,2,2022,22.5,1.0,-124.6,,0.046,0.022,168,92,39.0,0.2,465,10462,,,,,,0.441,,,1.1,1.3,1.2,0.178,-117.0,0.079,0.01,0.053,0.4,0.2,-36.5,12.1,2.3,924,0.09,0.133,221.0,2.2,-0.058,0.2,0.7,0.01,8.4,,,,,,,,,1.0,,-0.262,0.007,
3,SAM,1,2022,46.2,1.8,-108.7,,0.039,0.022,160,82,37.0,-0.5,395,10391,,,,,,0.514,,,1.5,1.2,1.1,-0.025,-158.0,0.055,,0.008,0.3,0.2,-17.4,2.0,1.9,610,0.089,0.092,205.0,2.3,-0.074,0.3,0.3,,-1.4,,,,,,,,,0.7,,0.048,0.001,
4,SAM,4,2021,58.5,2.3,-138.3,,0.045,0.023,167,92,54.0,-1.7,405,10380,,,,,,0.521,,,1.5,1.5,1.3,0.465,-151.0,0.03,,0.157,0.4,0.2,-24.6,1.9,1.9,1184,0.178,0.167,204.0,2.2,-0.08,0.3,0.8,,-6.4,,,,,,,,,0.6,,-14.557,0.025,
5,SAM,3,2021,39.1,1.1,2506.1,,0.032,0.016,179,104,43.0,-0.7,276,10131,,,,,,0.535,,,1.7,1.6,1.4,0.078,11.0,0.019,,0.128,0.3,0.2,290.1,0.8,1.9,1219,0.124,0.079,240.0,2.0,0.508,0.3,0.8,,-3.0,,,,,,,,,0.6,,-0.89,0.014,
6,SAM,2,2021,39.2,1.0,281.3,,0.03,0.015,88,107,48.0,-3.5,256,9991,,,,,,0.532,,,1.7,1.5,1.2,-0.03,101.0,0.053,,0.005,0.3,0.2,25.4,1.4,1.9,932,0.104,0.064,147.0,4.2,-0.172,0.3,0.2,,-1.6,,,,,,,,,0.6,,0.825,0.005,
7,SAM,1,2021,39.1,1.0,231.1,,0.031,0.017,156,121,45.0,0.1,264,9945,,,,,,0.615,,,2.5,1.8,1.5,0.08,56.0,0.07,0.006,0.017,0.1,0.1,30.1,0.5,1.6,1075,0.094,0.127,232.0,2.3,-0.152,0.3,0.5,0.006,5.5,,,,,,,,,0.4,,-0.037,0.334,
8,SAM,4,2020,37.6,1.2,322.0,,0.034,0.017,103,132,77.0,2.7,245,7457,,,,,,0.5,,,1.6,1.3,1.0,-0.082,58.0,0.107,0.053,0.079,0.2,0.1,39.2,1.0,2.0,540,0.08,0.075,158.0,3.5,-0.158,0.4,0.6,0.053,2.4,,,,,,,,,0.6,,-0.733,0.038,
9,SAM,3,2020,37.2,1.4,91.1,,0.038,0.018,84,129,33.0,1.4,267,7182,,,,,,0.44,,,1.2,1.3,1.0,0.436,216.0,0.064,0.013,0.078,0.2,0.1,11.3,1.0,2.3,619,0.078,0.068,180.0,4.4,-0.746,0.4,1.3,0.013,4.6,,,,,,,,,0.8,,-0.266,0.015,
