,Open,High,Low,Close,Volume,TradingDate
0,9159.0,9159.0,9159.0,9200.0,0,2017-04-20
1,9159.0,9159.0,9159.0,9200.0,0,2017-04-21
2,9159.0,9159.0,9159.0,9200.0,0,2017-04-24
3,9159.0,9159.0,9159.0,9200.0,0,2017-04-25
4,9159.0,9159.0,9159.0,9200.0,0,2017-04-26
5,9159.0,9159.0,9159.0,9200.0,0,2017-04-27
6,9159.0,9159.0,9159.0,9200.0,0,2017-04-28
7,9159.0,9159.0,9159.0,9200.0,0,2017-05-03
8,9159.0,9159.0,9159.0,9200.0,0,2017-05-04
9,9159.0,9159.0,9159.0,9200.0,0,2017-05-05
10,9159.0,9159.0,9159.0,9200.0,0,2017-05-08
11,9159.0,9159.0,9159.0,9200.0,0,2017-05-09
12,9159.0,9159.0,9159.0,9200.0,0,2017-05-10
13,9159.0,9159.0,9159.0,9200.0,0,2017-05-11
14,9159.0,9159.0,9159.0,9200.0,0,2017-05-12
15,9159.0,9159.0,9159.0,9200.0,0,2017-05-15
16,9159.0,9159.0,9159.0,9200.0,0,2017-05-16
17,9159.0,9159.0,9159.0,9200.0,0,2017-05-17
18,9159.0,9159.0,9159.0,9200.0,0,2017-05-18
19,9159.0,9159.0,9159.0,9200.0,0,2017-05-19
20,9159.0,9159.0,9159.0,9200.0,0,2017-05-22
21,9159.0,9159.0,9159.0,9200.0,0,2017-05-23
22,9159.0,9159.0,9159.0,9200.0,0,2017-05-24
23,9159.0,9159.0,9159.0,9200.0,0,2017-05-25
24,9159.0,9159.0,9159.0,9200.0,0,2017-05-26
25,9159.0,9159.0,9159.0,9200.0,0,2017-05-29
26,9159.0,9159.0,9159.0,9200.0,0,2017-05-30
27,9159.0,9159.0,9159.0,9200.0,0,2017-05-31
28,9159.0,9159.0,9159.0,9200.0,0,2017-06-01
29,9159.0,9159.0,9159.0,9200.0,0,2017-06-02
30,9159.0,9159.0,9159.0,9200.0,0,2017-06-05
31,9159.0,9159.0,9159.0,9200.0,0,2017-06-06
32,5567.0,5567.0,5567.0,5600.0,100,2017-06-07
33,5567.0,5567.0,5567.0,5600.0,0,2017-06-08
34,5567.0,5567.0,5567.0,5600.0,0,2017-06-09
35,4759.0,4759.0,4759.0,4800.0,100,2017-06-12
36,4759.0,4759.0,4759.0,4800.0,0,2017-06-13
