,Open,High,Low,Close,Volume,TradingDate
0,,,,,0,2010-09-09
1,,,,,0,2010-09-10
2,,0.0,0.0,0.0,0,2010-09-13
3,0.0,0.0,0.0,0.0,0,2010-09-14
4,0.0,0.0,0.0,0.0,0,2010-09-15
5,0.0,0.0,0.0,0.0,0,2010-09-16
6,0.0,0.0,0.0,0.0,0,2010-09-17
7,0.0,0.0,0.0,0.0,0,2010-09-20
8,0.0,0.0,0.0,0.0,0,2010-09-21
9,0.0,0.0,0.0,0.0,0,2010-09-22
10,0.0,0.0,0.0,0.0,0,2010-09-23
11,0.0,0.0,0.0,0.0,0,2010-09-24
12,0.0,0.0,0.0,0.0,0,2010-09-27
13,0.0,0.0,0.0,0.0,0,2010-09-28
14,0.0,0.0,0.0,0.0,0,2010-09-29
15,0.0,0.0,0.0,0.0,0,2010-09-30
16,0.0,0.0,0.0,0.0,0,2010-10-01
17,0.0,0.0,0.0,0.0,0,2010-10-04
18,0.0,0.0,0.0,0.0,0,2010-10-05
19,0.0,0.0,0.0,0.0,0,2010-10-06
20,0.0,0.0,0.0,0.0,0,2010-10-07
21,0.0,0.0,0.0,0.0,0,2010-10-08
22,0.0,0.0,0.0,0.0,0,2010-10-11
23,0.0,0.0,0.0,0.0,0,2010-10-12
24,0.0,0.0,0.0,0.0,0,2010-10-13
25,0.0,0.0,0.0,0.0,0,2010-10-14
26,0.0,0.0,0.0,0.0,0,2010-10-15
27,0.0,0.0,0.0,0.0,0,2010-10-18
28,0.0,0.0,0.0,0.0,0,2010-10-19
29,0.0,0.0,0.0,0.0,0,2010-10-20
30,0.0,0.0,0.0,0.0,0,2010-10-21
31,0.0,0.0,0.0,0.0,0,2010-10-22
32,0.0,0.0,0.0,0.0,0,2010-10-25
33,0.0,0.0,0.0,0.0,0,2010-10-26
34,0.0,0.0,0.0,0.0,0,2010-10-27
35,0.0,0.0,0.0,0.0,0,2010-10-28
36,0.0,0.0,0.0,0.0,0,2010-10-29
37,0.0,0.0,0.0,0.0,0,2010-11-01
38,0.0,0.0,0.0,0.0,0,2010-11-02
39,0.0,0.0,0.0,0.0,0,2010-11-03
40,0.0,0.0,0.0,0.0,0,2010-11-04
41,0.0,0.0,0.0,0.0,0,2010-11-05
42,0.0,0.0,0.0,0.0,0,2010-11-08
43,0.0,0.0,0.0,0.0,0,2010-11-09
44,0.0,0.0,0.0,0.0,0,2010-11-10
45,0.0,0.0,0.0,0.0,0,2010-11-11
46,0.0,0.0,0.0,0.0,0,2010-11-12
47,0.0,0.0,0.0,0.0,0,2010-11-15
48,0.0,0.0,0.0,0.0,0,2010-11-16
49,0.0,0.0,0.0,0.0,0,2010-11-17
50,0.0,0.0,0.0,0.0,0,2010-11-18
51,0.0,0.0,0.0,0.0,0,2010-11-19
52,0.0,0.0,0.0,0.0,0,2010-11-22
53,0.0,0.0,0.0,0.0,0,2010-11-23
54,0.0,0.0,0.0,0.0,0,2010-11-24
55,0.0,0.0,0.0,0.0,0,2010-11-25
56,0.0,0.0,0.0,0.0,0,2010-11-26
57,0.0,0.0,0.0,0.0,0,2010-11-29
58,0.0,0.0,0.0,0.0,0,2010-11-30
59,0.0,0.0,0.0,0.0,0,2010-12-01
60,0.0,0.0,0.0,0.0,0,2010-12-02
61,0.0,0.0,0.0,0.0,0,2010-12-03
62,0.0,0.0,0.0,0.0,0,2010-12-06
63,0.0,0.0,0.0,0.0,0,2010-12-07
64,0.0,0.0,0.0,0.0,0,2010-12-08
65,0.0,0.0,0.0,0.0,0,2010-12-09
66,0.0,0.0,0.0,0.0,0,2010-12-10
67,0.0,0.0,0.0,0.0,0,2010-12-13
68,0.0,0.0,0.0,0.0,0,2010-12-14
69,0.0,0.0,0.0,0.0,0,2010-12-15
70,0.0,0.0,0.0,0.0,0,2010-12-16
71,0.0,0.0,0.0,0.0,0,2010-12-17
72,0.0,0.0,0.0,0.0,0,2010-12-20
73,0.0,0.0,0.0,0.0,0,2010-12-21
74,0.0,0.0,0.0,0.0,0,2010-12-22
75,0.0,0.0,0.0,0.0,0,2010-12-23
76,0.0,0.0,0.0,0.0,0,2010-12-24
77,0.0,0.0,0.0,0.0,0,2010-12-27
78,0.0,0.0,0.0,0.0,0,2010-12-28
79,0.0,0.0,0.0,0.0,0,2010-12-29
80,0.0,0.0,0.0,0.0,0,2010-12-30
81,0.0,0.0,0.0,0.0,0,2010-12-31
82,0.0,0.0,0.0,0.0,0,2011-01-04
83,0.0,0.0,0.0,0.0,0,2011-01-05
84,0.0,0.0,0.0,0.0,0,2011-01-06
85,0.0,0.0,0.0,0.0,0,2011-01-07
86,0.0,0.0,0.0,0.0,0,2011-01-10
87,0.0,0.0,0.0,0.0,0,2011-01-11
88,0.0,0.0,0.0,0.0,0,2011-01-12
89,0.0,0.0,0.0,0.0,0,2011-01-13
90,0.0,0.0,0.0,0.0,0,2011-01-14
91,0.0,0.0,0.0,0.0,0,2011-01-17
92,0.0,0.0,0.0,0.0,0,2011-01-18
93,0.0,0.0,0.0,0.0,0,2011-01-19
94,0.0,0.0,0.0,0.0,0,2011-01-20
95,0.0,0.0,0.0,0.0,0,2011-01-21
96,0.0,0.0,0.0,0.0,0,2011-01-24
97,0.0,0.0,0.0,0.0,0,2011-01-25
98,0.0,0.0,0.0,0.0,0,2011-01-26
99,0.0,0.0,0.0,0.0,0,2011-01-27
100,0.0,0.0,0.0,0.0,0,2011-01-28
101,0.0,0.0,0.0,0.0,0,2011-02-08
102,0.0,0.0,0.0,0.0,0,2011-02-09
103,0.0,0.0,0.0,0.0,0,2011-02-10
104,0.0,0.0,0.0,0.0,0,2011-02-11
105,0.0,0.0,0.0,0.0,0,2011-02-14
106,0.0,0.0,0.0,0.0,0,2011-02-15
107,0.0,0.0,0.0,0.0,0,2011-02-16
108,0.0,0.0,0.0,0.0,0,2011-02-17
109,0.0,0.0,0.0,0.0,0,2011-02-18
110,0.0,0.0,0.0,0.0,0,2011-02-21
111,0.0,0.0,0.0,0.0,0,2011-02-22
112,0.0,0.0,0.0,0.0,0,2011-02-23
113,0.0,0.0,0.0,0.0,0,2011-02-24
114,0.0,0.0,0.0,0.0,0,2011-02-25
115,0.0,0.0,0.0,0.0,0,2011-02-28
116,0.0,0.0,0.0,0.0,0,2011-03-01
117,0.0,0.0,0.0,0.0,0,2011-03-02
118,0.0,0.0,0.0,0.0,0,2011-03-03
119,0.0,0.0,0.0,0.0,0,2011-03-04
120,0.0,0.0,0.0,0.0,0,2011-03-07
121,0.0,0.0,0.0,0.0,0,2011-03-08
122,0.0,0.0,0.0,0.0,0,2011-03-09
123,0.0,0.0,0.0,0.0,0,2011-03-10
124,0.0,0.0,0.0,0.0,0,2011-03-11
125,0.0,0.0,0.0,0.0,0,2011-03-14
126,0.0,0.0,0.0,0.0,0,2011-03-15
127,0.0,0.0,0.0,0.0,0,2011-03-16
128,0.0,0.0,0.0,0.0,0,2011-03-17
129,0.0,0.0,0.0,0.0,0,2011-03-18
130,0.0,0.0,0.0,0.0,0,2011-03-21
131,0.0,0.0,0.0,0.0,0,2011-03-22
132,0.0,0.0,0.0,0.0,0,2011-03-23
133,0.0,0.0,0.0,0.0,0,2011-03-24
134,0.0,0.0,0.0,0.0,0,2011-03-25
135,0.0,0.0,0.0,0.0,0,2011-03-28
136,0.0,0.0,0.0,0.0,0,2011-03-29
137,0.0,0.0,0.0,0.0,0,2011-03-30
138,324.0,324.0,324.0,300.0,100,2011-03-31
139,324.0,324.0,324.0,300.0,0,2011-04-01
140,324.0,324.0,324.0,300.0,0,2011-04-04
141,324.0,324.0,324.0,300.0,0,2011-04-05
142,324.0,324.0,324.0,300.0,0,2011-04-06
143,324.0,324.0,324.0,300.0,0,2011-04-07
144,324.0,324.0,324.0,300.0,0,2011-04-08
145,324.0,324.0,324.0,300.0,0,2011-04-13
146,343.0,343.0,343.0,300.0,1000,2011-04-14
147,343.0,343.0,343.0,300.0,0,2011-04-15
148,343.0,343.0,343.0,300.0,0,2011-04-18
149,343.0,343.0,343.0,300.0,0,2011-04-19
150,343.0,343.0,343.0,300.0,0,2011-04-20
151,343.0,343.0,343.0,300.0,0,2011-04-21
152,343.0,343.0,343.0,300.0,0,2011-04-22
153,343.0,343.0,343.0,300.0,0,2011-04-25
154,343.0,343.0,343.0,300.0,0,2011-04-26
155,343.0,343.0,343.0,300.0,0,2011-04-27
156,343.0,343.0,343.0,300.0,0,2011-04-28
157,343.0,343.0,343.0,300.0,0,2011-04-29
158,343.0,343.0,343.0,300.0,0,2011-05-04
159,343.0,343.0,343.0,300.0,0,2011-05-05
160,343.0,343.0,343.0,300.0,0,2011-05-06
161,343.0,343.0,343.0,300.0,0,2011-05-09
162,343.0,343.0,343.0,300.0,0,2011-05-10
163,343.0,343.0,343.0,300.0,0,2011-05-11
164,343.0,343.0,343.0,300.0,0,2011-05-12
165,343.0,343.0,343.0,300.0,0,2011-05-13
166,343.0,343.0,343.0,300.0,0,2011-05-16
167,343.0,343.0,343.0,300.0,0,2011-05-17
168,343.0,343.0,343.0,300.0,0,2011-05-18
169,343.0,343.0,343.0,300.0,0,2011-05-19
170,343.0,343.0,343.0,300.0,0,2011-05-20
171,343.0,343.0,343.0,300.0,0,2011-05-23
172,343.0,343.0,343.0,300.0,0,2011-05-24
173,343.0,343.0,343.0,300.0,0,2011-05-25
174,343.0,343.0,343.0,300.0,0,2011-05-26
175,343.0,343.0,343.0,300.0,0,2011-05-27
176,343.0,343.0,343.0,300.0,0,2011-05-30
177,343.0,343.0,343.0,300.0,0,2011-05-31
178,343.0,343.0,343.0,300.0,0,2011-06-01
179,343.0,343.0,343.0,300.0,0,2011-06-02
180,343.0,343.0,343.0,300.0,0,2011-06-03
181,343.0,343.0,343.0,300.0,0,2011-06-06
182,343.0,343.0,343.0,300.0,0,2011-06-07
183,343.0,343.0,343.0,300.0,0,2011-06-08
184,343.0,343.0,343.0,300.0,0,2011-06-09
185,343.0,343.0,343.0,300.0,0,2011-06-10
186,343.0,343.0,343.0,300.0,0,2011-06-13
187,343.0,343.0,343.0,300.0,0,2011-06-14
188,343.0,343.0,343.0,300.0,0,2011-06-15
189,343.0,343.0,343.0,300.0,0,2011-06-16
190,343.0,343.0,343.0,300.0,0,2011-06-17
191,343.0,343.0,343.0,300.0,0,2011-06-20
192,206.0,206.0,206.0,200.0,100,2011-06-21
193,206.0,206.0,206.0,200.0,0,2011-06-22
194,206.0,206.0,206.0,200.0,0,2011-06-23
195,206.0,206.0,206.0,200.0,0,2011-06-24
196,206.0,206.0,206.0,200.0,0,2011-06-27
197,206.0,206.0,206.0,200.0,0,2011-06-28
198,206.0,206.0,206.0,200.0,0,2011-06-29
199,206.0,206.0,206.0,200.0,0,2011-06-30
200,206.0,206.0,206.0,200.0,0,2011-07-01
201,206.0,206.0,206.0,200.0,0,2011-07-04
202,206.0,206.0,206.0,200.0,0,2011-07-05
203,206.0,206.0,206.0,200.0,0,2011-07-06
204,206.0,206.0,206.0,200.0,0,2011-07-07
205,206.0,206.0,206.0,200.0,0,2011-07-08
206,206.0,206.0,206.0,200.0,0,2011-07-11
207,206.0,206.0,206.0,200.0,0,2011-07-12
208,206.0,206.0,206.0,200.0,0,2011-07-13
209,206.0,206.0,206.0,200.0,0,2011-07-14
