,Open,High,Low,Close,Volume,TradingDate
0,11595.0,11595.0,11595.0,11600.0,0,2014-10-15
1,11595.0,11595.0,11595.0,11600.0,0,2014-10-16
2,11595.0,11595.0,11595.0,11600.0,0,2014-10-17
3,11595.0,11595.0,11595.0,11600.0,0,2014-10-20
4,5440.0,5440.0,5440.0,5400.0,100,2014-10-21
5,5440.0,5440.0,5440.0,5400.0,0,2014-10-22
6,5440.0,5440.0,5440.0,5400.0,0,2014-10-23
7,5440.0,5440.0,5440.0,5400.0,0,2014-10-24
8,5976.0,5976.0,5976.0,6000.0,100,2014-10-27
9,6565.0,6565.0,6565.0,6600.0,100,2014-10-28
10,5922.0,5922.0,5922.0,5900.0,100,2014-10-29
11,5333.0,5333.0,5333.0,5300.0,100,2014-10-30
12,4877.0,4877.0,4877.0,4900.0,100,2014-10-31
13,4689.0,4689.0,4689.0,4700.0,100,2014-11-03
14,5145.0,5145.0,5145.0,5100.0,100,2014-11-04
15,4663.0,5654.0,4663.0,5500.0,600,2014-11-05
16,5252.0,5252.0,5252.0,5300.0,200,2014-11-06
17,5252.0,5252.0,5252.0,5300.0,0,2014-11-07
18,5252.0,5252.0,5252.0,5300.0,0,2014-11-10
19,5359.0,5359.0,5359.0,5400.0,3000,2014-11-11
20,5359.0,5359.0,5359.0,5400.0,0,2014-11-12
21,5359.0,5359.0,5359.0,5400.0,0,2014-11-13
22,5091.0,5091.0,5091.0,5100.0,100,2014-11-14
23,4582.0,5118.0,4582.0,5000.0,400,2014-11-17
24,4582.0,4582.0,4582.0,4600.0,100,2014-11-18
25,4582.0,4582.0,4582.0,4600.0,0,2014-11-19
26,4582.0,4582.0,4582.0,4600.0,0,2014-11-20
27,4582.0,4582.0,4582.0,4600.0,0,2014-11-21
28,4582.0,4582.0,4582.0,4600.0,0,2014-11-24
29,4582.0,4582.0,4582.0,4600.0,0,2014-11-25
30,5038.0,5038.0,5038.0,5000.0,200,2014-11-26
31,4555.0,4555.0,4555.0,4600.0,100,2014-11-27
32,4555.0,4555.0,4555.0,4600.0,0,2014-11-28
33,4555.0,4555.0,4555.0,4600.0,0,2014-12-01
34,4314.0,4314.0,4314.0,4300.0,100,2014-12-02
35,4314.0,4314.0,4314.0,4300.0,0,2014-12-03
36,4073.0,4073.0,4073.0,4100.0,200,2014-12-04
37,4073.0,4073.0,4073.0,4100.0,0,2014-12-05
38,3939.0,3939.0,3939.0,3900.0,200,2014-12-08
39,3939.0,3939.0,3939.0,3900.0,1200,2014-12-09
40,3939.0,3939.0,3939.0,3900.0,0,2014-12-10
41,3966.0,3966.0,3912.0,3900.0,400,2014-12-11
42,3966.0,3966.0,3966.0,4000.0,0,2014-12-12
43,3966.0,3966.0,3966.0,4000.0,0,2014-12-15
44,3966.0,3966.0,3966.0,4000.0,0,2014-12-16
45,3966.0,3966.0,3966.0,4000.0,200,2014-12-17
46,3966.0,3966.0,3966.0,4000.0,0,2014-12-18
47,3966.0,3966.0,3966.0,4000.0,100,2014-12-19
