,Open,High,Low,Close,Volume,TradingDate
0,18481.0,18481.0,18481.0,18500.0,800,2021-04-12
1,21240.0,21240.0,21240.0,21200.0,200,2021-04-13
2,24385.0,24385.0,24385.0,24400.0,100,2021-04-14
3,28042.0,28042.0,28042.0,28000.0,900,2021-04-15
4,32213.0,32213.0,32213.0,32200.0,176900,2021-04-16
5,37026.0,37026.0,32406.0,36900.0,415100,2021-04-19
6,42352.0,42352.0,41711.0,42300.0,475500,2021-04-20
7,45561.0,48705.0,45561.0,47200.0,28200,2021-04-22
8,54288.0,54288.0,46844.0,51200.0,73300,2021-04-23
9,51978.0,58844.0,51978.0,58700.0,89100,2021-04-26
10,67379.0,67507.0,64170.0,67400.0,78500,2021-04-27
11,74437.0,75721.0,57304.0,62700.0,45900,2021-04-28
12,53325.0,64170.0,53325.0,56300.0,88700,2021-04-29
13,54545.0,62245.0,54545.0,59100.0,12100,2021-05-04
14,54801.0,56470.0,51978.0,54300.0,22950,2021-05-05
15,51978.0,57560.0,51336.0,55900.0,39630,2021-05-06
16,55828.0,55828.0,47486.0,49900.0,34002,2021-05-07
17,50053.0,51336.0,48769.0,50300.0,35601,2021-05-10
18,50694.0,51464.0,49411.0,51200.0,6008,2021-05-11
19,51336.0,51978.0,49475.0,51100.0,15910,2021-05-12
20,53261.0,54545.0,50758.0,51500.0,15301,2021-05-13
21,49411.0,51336.0,49411.0,50600.0,14900,2021-05-14
22,50566.0,50566.0,47486.0,48200.0,7000,2021-05-17
23,47486.0,47486.0,43956.0,45500.0,15850,2021-05-18
24,43636.0,44598.0,40748.0,42000.0,14700,2021-05-19
25,41711.0,41711.0,37604.0,38500.0,14520,2021-05-20
26,42352.0,44277.0,41711.0,43600.0,9107,2021-05-21
27,50053.0,50053.0,49796.0,50000.0,4000,2021-05-24
28,43956.0,49732.0,42609.0,46800.0,3602,2021-05-25
29,46780.0,46844.0,46780.0,46800.0,700,2021-05-26
30,46202.0,46202.0,41069.0,41600.0,4200,2021-05-27
31,43636.0,44277.0,38502.0,41400.0,8918,2021-05-28
32,44919.0,44919.0,39785.0,41100.0,15400,2021-05-31
33,44855.0,44855.0,39785.0,40800.0,17900,2021-06-01
