,Open,High,Low,Close,Volume,TradingDate
0,4000.0,4000.0,4000.0,4000.0,0,2017-05-17
1,4000.0,4000.0,4000.0,4000.0,0,2017-05-18
2,5600.0,5600.0,5600.0,5600.0,100,2017-05-19
3,5600.0,5600.0,5600.0,5600.0,0,2017-05-22
4,5600.0,5600.0,5600.0,5600.0,0,2017-05-23
5,5600.0,5600.0,5600.0,5600.0,0,2017-05-24
6,5600.0,5600.0,5600.0,5600.0,0,2017-05-25
7,5600.0,5600.0,5600.0,5600.0,0,2017-05-26
8,5600.0,5600.0,5600.0,5600.0,0,2017-05-29
9,5600.0,5600.0,5600.0,5600.0,0,2017-05-30
10,6400.0,6400.0,6400.0,6400.0,100,2017-05-31
11,6400.0,6400.0,6400.0,6400.0,0,2017-06-01
12,6400.0,6400.0,6400.0,6400.0,0,2017-06-02
13,6400.0,6400.0,6400.0,6400.0,0,2017-06-05
14,6400.0,6400.0,6400.0,6400.0,0,2017-06-06
15,7300.0,7300.0,7300.0,7300.0,100,2017-06-07
16,7300.0,7300.0,7300.0,7300.0,0,2017-06-08
17,7300.0,7300.0,7300.0,7300.0,0,2017-06-09
18,7300.0,7300.0,7300.0,7300.0,0,2017-06-12
19,7300.0,7300.0,7300.0,7300.0,0,2017-06-13
20,7300.0,7300.0,7300.0,7300.0,0,2017-06-14
21,7300.0,7300.0,7300.0,7300.0,0,2017-06-15
22,7300.0,7300.0,7300.0,7300.0,0,2017-06-16
23,7300.0,7300.0,7300.0,7300.0,0,2017-06-19
24,7300.0,7300.0,7300.0,7300.0,0,2017-06-20
25,7300.0,7300.0,7300.0,7300.0,0,2017-06-21
26,7300.0,7300.0,7300.0,7300.0,0,2017-06-22
27,7300.0,7300.0,7300.0,7300.0,0,2017-06-23
28,7300.0,7300.0,7300.0,7300.0,0,2017-06-26
29,7300.0,7300.0,7300.0,7300.0,0,2017-06-27
30,7300.0,7300.0,7300.0,7300.0,0,2017-06-28
31,7300.0,7300.0,7300.0,7300.0,0,2017-06-29
32,7300.0,7300.0,7300.0,7300.0,0,2017-06-30
33,7300.0,7300.0,7300.0,7300.0,0,2017-07-03
34,7300.0,7300.0,7300.0,7300.0,0,2017-07-04
35,7300.0,7300.0,7300.0,7300.0,0,2017-07-05
36,7300.0,7300.0,7300.0,7300.0,0,2017-07-06
37,7300.0,7300.0,7300.0,7300.0,0,2017-07-07
38,7300.0,7300.0,7300.0,7300.0,0,2017-07-10
39,7300.0,7300.0,7300.0,7300.0,0,2017-07-11
40,7300.0,7300.0,7300.0,7300.0,0,2017-07-12
41,7300.0,7300.0,7300.0,7300.0,0,2017-07-13
42,7300.0,7300.0,7300.0,7300.0,0,2017-07-14
43,7300.0,7300.0,7300.0,7300.0,0,2017-07-17
44,7300.0,7300.0,7300.0,7300.0,0,2017-07-18
45,7300.0,7300.0,7300.0,7300.0,0,2017-07-19
46,7300.0,7300.0,7300.0,7300.0,0,2017-07-20
47,7300.0,7300.0,7300.0,7300.0,0,2017-07-21
48,7300.0,7300.0,7300.0,7300.0,0,2017-07-24
49,7300.0,7300.0,7300.0,7300.0,0,2017-07-25
