,Open,High,Low,Close,Volume,TradingDate
0,10000.0,10000.0,8000.0,9800.0,7300,2019-10-10
1,8900.0,8900.0,8400.0,8600.0,1200,2019-10-11
2,7400.0,7400.0,7400.0,7400.0,700,2019-10-14
3,6300.0,6300.0,6300.0,6300.0,1000,2019-10-15
4,5400.0,7000.0,5400.0,5400.0,7300,2019-10-16
5,4600.0,6000.0,4600.0,5100.0,1200,2019-10-17
6,5800.0,5800.0,5400.0,5500.0,1500,2019-10-18
7,5900.0,5900.0,5900.0,5900.0,100,2019-10-21
8,6000.0,6600.0,6000.0,6100.0,601,2019-10-22
9,5900.0,5900.0,5900.0,5900.0,500,2019-10-23
10,5600.0,5600.0,5100.0,5400.0,1100,2019-10-24
11,4900.0,4900.0,4600.0,4700.0,5200,2019-10-25
12,5000.0,5000.0,5000.0,5000.0,3000,2019-10-28
13,5500.0,5500.0,5500.0,5500.0,100,2019-10-29
14,5500.0,5500.0,5500.0,5500.0,0,2019-10-30
15,5500.0,5500.0,5500.0,5500.0,0,2019-10-31
16,5500.0,5500.0,5500.0,5500.0,0,2019-11-01
17,5500.0,5500.0,5500.0,5500.0,0,2019-11-04
18,4700.0,4700.0,4700.0,4700.0,100,2019-11-05
19,4700.0,4700.0,4700.0,4700.0,0,2019-11-06
20,4700.0,4700.0,4700.0,4700.0,0,2019-11-07
21,5400.0,5400.0,5400.0,5400.0,100,2019-11-08
22,5500.0,5500.0,5500.0,5500.0,100,2019-11-11
23,5900.0,5900.0,5900.0,5900.0,100,2019-11-12
24,5900.0,5900.0,5900.0,5900.0,0,2019-11-13
25,5200.0,5200.0,5200.0,5200.0,400,2019-11-14
26,5200.0,5200.0,5200.0,5200.0,0,2019-11-15
27,5200.0,5200.0,5200.0,5200.0,0,2019-11-18
28,5200.0,5200.0,5200.0,5200.0,0,2019-11-19
29,5200.0,5200.0,5200.0,5200.0,0,2019-11-20
30,5200.0,5200.0,5200.0,5200.0,0,2019-11-21
31,5200.0,5200.0,5200.0,5200.0,0,2019-11-22
32,5200.0,5200.0,5200.0,5200.0,900,2019-11-25
33,5200.0,5200.0,5200.0,5200.0,0,2019-11-26
34,5200.0,5200.0,5200.0,5200.0,0,2019-11-27
35,5200.0,5200.0,5200.0,5200.0,0,2019-11-28
