,Open,High,Low,Close,Volume,TradingDate
0,,,,,0,2010-06-28
1,,,,,0,2010-06-29
2,,0.0,0.0,0.0,0,2010-06-30
3,0.0,0.0,0.0,0.0,0,2010-07-01
4,3574.0,23668.0,1567.0,3600.0,1100,2010-07-02
5,3574.0,8148.0,8148.0,3600.0,0,2010-07-05
6,3574.0,8148.0,8148.0,3600.0,0,2010-07-06
7,3574.0,8148.0,8148.0,3600.0,0,2010-07-07
8,3574.0,8148.0,8148.0,3600.0,0,2010-07-08
9,3574.0,8148.0,8148.0,3600.0,0,2010-07-09
10,3574.0,8148.0,8148.0,3600.0,0,2010-07-12
11,3574.0,8148.0,8148.0,3600.0,0,2010-07-13
12,3574.0,8148.0,8148.0,3600.0,0,2010-07-14
13,3574.0,8148.0,8148.0,3600.0,0,2010-07-15
14,3574.0,8148.0,8148.0,3600.0,0,2010-07-19
15,3574.0,8148.0,8148.0,3600.0,0,2010-07-20
16,3574.0,8148.0,8148.0,3600.0,0,2010-07-21
17,3574.0,8148.0,8148.0,3600.0,0,2010-07-22
18,3574.0,8148.0,8148.0,3600.0,0,2010-07-23
19,3574.0,8148.0,8148.0,3600.0,0,2010-07-26
20,3574.0,8148.0,8148.0,3600.0,0,2010-07-27
21,3574.0,8148.0,8148.0,3600.0,0,2010-07-28
22,3574.0,8148.0,8148.0,3600.0,0,2010-07-29
23,3574.0,3574.0,3574.0,3600.0,0,2010-07-30
24,3574.0,8148.0,8148.0,3600.0,0,2010-08-02
25,3574.0,8148.0,8148.0,3600.0,0,2010-08-04
26,3574.0,3574.0,3574.0,3600.0,0,2010-08-05
27,3574.0,8148.0,8148.0,3600.0,0,2010-08-06
28,3574.0,8148.0,8148.0,3600.0,0,2010-08-09
29,3574.0,8148.0,8148.0,3600.0,0,2010-08-10
30,3574.0,8148.0,8148.0,3600.0,0,2010-08-11
31,3574.0,8148.0,8148.0,3600.0,0,2010-08-12
32,3574.0,8148.0,8148.0,3600.0,0,2010-08-13
33,3574.0,8148.0,8148.0,3600.0,0,2010-08-16
34,3574.0,8148.0,8148.0,3600.0,0,2010-08-17
35,3574.0,8148.0,8148.0,3600.0,0,2010-08-18
36,3574.0,8148.0,8148.0,3600.0,0,2010-08-19
37,3574.0,8148.0,8148.0,3600.0,0,2010-08-20
38,3574.0,8148.0,8148.0,3600.0,0,2010-08-23
39,7861.0,7861.0,7861.0,7900.0,0,2010-08-25
40,7861.0,7861.0,7861.0,7900.0,0,2010-08-26
41,7861.0,7861.0,7861.0,7900.0,0,2010-08-27
42,7861.0,7861.0,7861.0,7900.0,0,2010-08-30
43,7861.0,7861.0,7861.0,7900.0,0,2010-08-31
44,7861.0,7861.0,7861.0,7900.0,0,2010-09-01
45,7861.0,7861.0,7861.0,7900.0,0,2010-09-06
46,7861.0,7861.0,7861.0,7900.0,0,2010-09-07
47,7861.0,7861.0,7861.0,7900.0,0,2010-09-08
48,7861.0,7861.0,7861.0,7900.0,0,2010-09-09
49,7861.0,7861.0,7861.0,7900.0,0,2010-09-10
50,7861.0,7861.0,7861.0,7900.0,0,2010-09-13
51,7861.0,7861.0,7861.0,7900.0,0,2010-09-14
52,7861.0,7861.0,7861.0,7900.0,0,2010-09-15
53,7861.0,7861.0,7861.0,7900.0,0,2010-09-16
54,7861.0,7861.0,7861.0,7900.0,0,2010-09-17
55,7861.0,7861.0,7861.0,7900.0,0,2010-09-20
56,7861.0,7861.0,7861.0,7900.0,0,2010-09-21
57,7861.0,7861.0,7861.0,7900.0,0,2010-09-22
58,7861.0,7861.0,7861.0,7900.0,0,2010-09-23
59,7861.0,7861.0,7861.0,7900.0,0,2010-09-24
60,7861.0,7861.0,7861.0,7900.0,0,2010-09-27
61,7861.0,7861.0,7861.0,7900.0,0,2010-09-28
62,7861.0,7861.0,7861.0,7900.0,0,2010-09-29
63,7861.0,7861.0,7861.0,7900.0,0,2010-09-30
64,7861.0,7861.0,7861.0,7900.0,0,2010-10-01
65,7861.0,7861.0,7861.0,7900.0,0,2010-10-04
66,7861.0,7861.0,7861.0,7900.0,0,2010-10-05
67,7861.0,7861.0,7861.0,7900.0,0,2010-10-06
68,7861.0,7861.0,7861.0,7900.0,0,2010-10-07
69,7861.0,7861.0,7861.0,7900.0,0,2010-10-08
70,7861.0,7861.0,7861.0,7900.0,0,2010-10-11
71,7861.0,7861.0,7861.0,7900.0,0,2010-10-12
72,7861.0,7861.0,7861.0,7900.0,0,2010-10-13
73,7861.0,7861.0,7861.0,7900.0,0,2010-10-14
74,7861.0,7861.0,7861.0,7900.0,0,2010-10-15
75,7861.0,7861.0,7861.0,7900.0,0,2010-10-18
76,7861.0,7861.0,7861.0,7900.0,0,2010-10-19
77,7861.0,7861.0,7861.0,7900.0,0,2010-10-20
78,7861.0,7861.0,7861.0,7900.0,0,2010-10-21
79,7861.0,7861.0,7861.0,7900.0,0,2010-10-22
80,7861.0,7861.0,7861.0,7900.0,0,2010-10-25
81,7861.0,7861.0,7861.0,7900.0,0,2010-10-26
82,7861.0,7861.0,7861.0,7900.0,0,2010-10-27
83,7861.0,7861.0,7861.0,7900.0,0,2010-10-28
84,7861.0,7861.0,7861.0,7900.0,0,2010-10-29
85,7861.0,7861.0,7861.0,7900.0,0,2010-11-01
86,7861.0,7861.0,7861.0,7900.0,0,2010-11-02
87,7861.0,7861.0,7861.0,7900.0,0,2010-11-03
88,7861.0,7861.0,7861.0,7900.0,0,2010-11-04
89,7861.0,7861.0,7861.0,7900.0,0,2010-11-05
90,7861.0,7861.0,7861.0,7900.0,0,2010-11-08
91,7861.0,7861.0,7861.0,7900.0,0,2010-11-09
